,Datetime,file,shortwave_incoming_radiation,shortwave_outgoing_radiation,net_radiation,air_temperature_1,air_temperature_1_max,air_temperature_1_min,air_temperature_cs500_air1,air_temperature_cs500_air2,relative_humidity_1,relative_humidity_2,wind_speed_1,wind_speed_u1_max,wind_speed_2,wind_speed_u2_max,wind_from_direction_1,wind_from_direction_2,air_pressure,height_wind_sensor_1,height_wind_sensor_2,battery_voltage,air_temperature_2,snow_depth_1,snow_depth_2,sensible_heat_flux,latent_heat_flux,air_temperature_2m,relative_humidity_2m,wind_speed_10m,solar_zenith_angle,solar_azimuth_angle,surface_albedo,relative_humidity_1_cor,relative_humidity_2_cor,specific_humidity_1,specific_humidity_2,shortwave_incoming_radiation_max,shortwave_incoming_radiation_stdev,net_radiation_stdev,air_temperature_2_max,air_temperature_2_min,wind_speed_u1_stdev,wind_speed_u2_stdev,ref_temperature,snow_temperature_1,snow_temperature_2,snow_temperature_3,snow_temperature_4,snow_temperature_5,snow_temperature_6,snow_temperature_7,snow_temperature_8,snow_temperature_9,snow_temperature_10,incoming_uv_radiation,incoming_longwave_radiation,surface_temperature_1,surface_temperature_2,net_radiation_maximum,season,year,month,DayOfYear,DayOfCentury
24836,2000-05-13,KULU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.01,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,May,134,729769
24850,2000-05-14,KULU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.77,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,May,135,729770
24861,2000-05-15,KULU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.53,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,May,136,729771
24892,2000-05-16,KULU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.3,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,May,137,729772
24902,2000-05-17,KULU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.07,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,May,138,729773
24914,2000-05-18,KULU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.85,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,May,139,729774
24943,2000-05-19,KULU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.64,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,May,140,729775
24960,2000-05-20,KULU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.43,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,May,141,729776
24979,2000-05-21,KULU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.22,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,May,142,729777
24994,2000-05-22,KULU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.02,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,May,143,729778
25009,2000-05-23,KULU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.83,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,May,144,729779
25022,2000-05-24,KULU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.64,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,May,145,729780
25042,2000-05-25,KULU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.46,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,May,146,729781
25069,2000-05-26,KULU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.28,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,May,147,729782
25077,2000-05-27,KULU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.11,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,May,148,729783
25108,2000-05-28,KULU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.95,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,May,149,729784
25129,2000-05-29,KULU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.79,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,May,150,729785
25140,2000-05-30,KULU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.64,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,May,151,729786
25167,2000-05-31,KULU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.49,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,2000,May,152,729787
25185,2000-06-01,KULU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.35,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,June,153,729788
25201,2000-06-02,KULU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.22,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,June,154,729789
25208,2000-06-03,KULU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.1,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,June,155,729790
25234,2000-06-04,KULU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.98,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,June,156,729791
25256,2000-06-05,KULU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.87,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,June,157,729792
25266,2000-06-06,KULU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.76,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,June,158,729793
25296,2000-06-07,KULU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.66,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,June,159,729794
25316,2000-06-08,KULU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.57,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,June,160,729795
25325,2000-06-09,KULU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.48,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,June,161,729796
25342,2000-06-10,KULU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.41,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,June,162,729797
25365,2000-06-11,KULU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.33,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,June,163,729798
25394,2000-06-12,KULU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.27,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,June,164,729799
25411,2000-06-13,KULU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.21,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,June,165,729800
25424,2000-06-14,KULU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.16,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,June,166,729801
25451,2000-06-15,KULU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.12,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,June,167,729802
25473,2000-06-16,KULU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.08,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,June,168,729803
25481,2000-06-17,KULU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.05,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,June,169,729804
25502,2000-06-18,KULU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.03,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,June,170,729805
25515,2000-06-19,KULU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.02,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,June,171,729806
25543,2000-06-20,KULU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.01,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,June,172,729807
25563,2000-06-21,KULU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.01,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,June,173,729808
25569,2000-06-22,KULU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.02,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,June,174,729809
25604,2000-06-23,KULU,,,,,,,,,,,,,,,,,743.15,,,,,,,,,,,,67.03,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,June,175,729810
25620,2000-06-24,KULU,203.68,163.47,34.54,6.5,,,0.96,0.79,81.21,75.01,1.23,,1.23,,7.08,145.75,785.42,,,14.1,6.75,,,,,,,,67.05,177.9,,81.21,75.01,6.25,5.87,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,June,176,729811
25641,2000-06-25,KULU,203.13,164.33,35.37,7.71,,,0.27,0.09,83.09,79.39,4.17,,4.22,,6.83,181.47,784.42,,,14.15,7.65,,,,,,,,67.08,177.9,,83.09,79.39,6.97,6.63,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,June,177,729812
25660,2000-06-26,KULU,204.06,164.89,36.6,7.59,,,-0.09,-0.35,83.2,80.38,4.84,,4.84,,4.66,181.38,785.35,,,14.19,7.74,,,,,,,,67.12,177.9,,83.2,80.38,6.91,6.76,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,June,178,729813
25677,2000-06-27,KULU,201.0,162.23,33.67,7.24,,,0.04,-0.09,82.97,80.98,3.78,,3.78,,4.49,180.19,791.4,,,14.13,7.54,,,,,,,,67.16,177.9,,82.97,80.98,6.68,6.66,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,June,179,729814
25687,2000-06-28,KULU,203.64,164.24,35.81,7.49,,,0.58,0.54,80.33,76.72,5.05,,5.05,,4.78,271.72,801.09,,,14.15,7.21,,,,,,,,67.21,177.9,,80.33,76.72,6.4,6.01,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,June,180,729815
25709,2000-06-29,KULU,165.65,131.64,26.93,,,,0.99,1.32,84.08,81.73,3.42,,3.42,,5.87,237.11,817.47,,,14.23,,,,,,,,,67.27,177.9,,84.62,82.08,4.25,4.24,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,June,181,729816
25744,2000-06-30,KULU,195.42,156.06,40.07,,,,2.34,2.25,87.0,83.62,4.49,,4.6,,5.58,235.48,836.22,,,14.09,,,,,,,,,67.33,177.9,,87.0,83.62,4.71,4.5,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,June,182,729817
25751,2000-07-01,KULU,200.2,160.06,40.56,,,,2.3,2.22,82.85,79.35,5.77,,5.77,,4.19,235.62,836.51,,,14.19,,,,,,,,,67.4,177.9,,82.87,79.35,4.48,4.27,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,July,183,729818
25775,2000-07-02,KULU,195.0,157.62,38.27,,,,2.31,2.39,84.79,81.88,4.08,,4.08,,4.52,233.31,850.86,,,14.17,,,,,,,,,67.48,177.9,,84.79,81.88,4.76,4.56,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,July,184,729819
25792,2000-07-03,KULU,199.13,158.51,40.61,7.3,,,2.94,2.89,82.98,80.58,5.36,,5.36,,,233.88,869.42,,,14.2,,,,,,,,,67.56,177.9,,82.98,80.58,5.59,,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,July,185,729820
25813,2000-07-04,KULU,183.29,147.44,34.68,7.59,,,2.55,2.59,81.74,79.72,3.44,,3.44,,,232.37,878.04,,,14.09,,,,,,,,,67.65,177.9,,81.74,79.72,5.99,,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,July,186,729821
25842,2000-07-05,KULU,,,,,,,,,,,,,,,,,893.15,,,14.52,,,,,,,,,67.75,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,July,187,729822
25861,2000-07-06,KULU,,,,,,,,,,,,,,,,,902.66,,,13.93,,,,,,,,,67.86,177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,July,188,729823
25882,2000-07-07,KULU,,,,,,,3.18,3.43,86.62,87.84,4.62,,4.62,,,,895.46,,,14.48,,,,,,,,,67.97,177.9,,86.62,87.84,4.64,4.78,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,July,189,729824
25906,2000-07-08,KULU,,,,,,,3.31,3.65,85.04,84.88,,,,,,,891.8,,,14.18,,,,,,,,,68.08,177.9,,85.04,84.88,4.6,4.71,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,July,190,729825
25916,2000-07-09,KULU,,,,,,,3.64,3.68,78.02,81.82,,,,,,,897.71,2.79,,14.47,,-0.36,,,,,,,68.21,177.9,,78.02,81.82,4.3,4.53,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,July,191,729826
25928,2000-07-10,KULU,170.22,127.85,,,,,3.13,2.99,86.55,84.48,4.02,,4.02,,,,888.45,2.84,,14.41,,-0.41,,,,,,,68.34,177.9,,86.55,84.48,4.65,4.5,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,July,192,729827
25963,2000-07-11,KULU,,,,,,,1.83,2.11,85.56,81.45,0.83,,0.83,,,,879.75,2.87,,13.77,,-0.44,,,,,,,68.48,177.9,,85.56,81.45,4.53,4.13,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,July,193,729828
25981,2000-07-12,KULU,,,,,,,2.14,,78.2,69.95,,,,,,,866.23,2.88,,13.72,,-0.45,,,,,,,68.62,177.9,,78.2,69.95,4.01,,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,July,194,729829
26001,2000-07-13,KULU,,,,,,,2.3,2.35,76.6,72.6,5.42,,5.42,,,,856.21,2.89,,13.96,,-0.46,,,,,,,68.77,177.9,,76.6,72.6,4.04,3.85,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,July,195,729830
26016,2000-07-14,KULU,,,,,,,1.28,1.1,86.79,80.16,,,,,,,858.08,2.92,,13.85,,-0.49,,,,,,,68.93,177.9,,86.79,80.16,4.23,3.85,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,July,196,729831
26031,2000-07-15,KULU,120.93,103.11,,,,,2.44,2.48,83.74,80.56,3.06,,3.06,,,,876.54,2.95,,13.91,,-0.52,,,,,,,69.09,177.9,,83.74,80.56,4.34,4.2,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,July,197,729832
26058,2000-07-16,KULU,160.64,138.7,,,,,3.02,2.96,73.23,71.66,8.96,,8.96,,,,882.4,2.98,,14.05,,-0.55,,,,,,,69.26,177.9,,73.23,71.66,3.93,3.83,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,July,198,729833
26068,2000-07-17,KULU,185.36,149.95,43.37,,,,2.03,2.0,80.14,76.61,6.97,,6.97,,,205.42,873.81,2.96,,14.0,,-0.54,,,,,,,69.43,177.9,,80.14,76.61,4.03,3.85,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,July,199,729834
26099,2000-07-18,KULU,,,,,,,-0.52,-0.63,61.04,57.92,,,,,,,858.62,2.9,,14.12,,-0.47,,,,,,,69.61,177.9,,61.45,58.37,2.61,2.45,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,July,200,729835
26119,2000-07-19,KULU,,,,,,,-1.87,-2.15,59.49,62.44,17.16,,17.16,,,,852.57,2.9,,14.07,,-0.47,,,,,,,69.8,177.9,,60.61,63.8,2.32,2.38,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,July,201,729836
26138,2000-07-20,KULU,,,,,,,-1.86,-2.15,71.16,67.52,5.75,,5.75,,,,861.67,2.91,,14.04,,-0.48,,,,,,,69.99,177.9,,72.47,69.01,2.76,2.55,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,July,202,729837
26164,2000-07-21,KULU,160.38,129.11,25.53,,,,0.4,-0.65,72.49,69.12,4.17,,4.17,,,18.34,873.15,2.92,,13.57,,-0.49,,,,,,,70.19,177.9,,73.0,69.79,3.32,2.91,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,July,203,729838
26171,2000-07-22,KULU,,,,,,,-0.04,-0.38,73.66,72.04,,,,,,,855.72,2.92,,13.73,,-0.49,,,,,,,70.39,177.9,,74.06,72.54,3.27,3.1,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,July,204,729839
26187,2000-07-23,KULU,,,,,,,1.93,1.83,82.95,79.1,7.78,,7.78,,,,867.99,2.93,,14.02,,-0.51,,,,,,,70.6,177.9,,83.04,79.16,4.24,4.03,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,July,205,729840
26222,2000-07-24,KULU,80.91,72.48,20.45,,,,1.42,1.4,99.07,97.74,7.6,,7.49,,,326.75,870.34,2.99,,13.97,,-0.56,,,,,,,70.81,177.9,,99.19,97.88,4.83,4.77,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,July,206,729841
26241,2000-07-25,KULU,175.71,155.26,6.36,,,,-0.69,-1.24,85.46,80.34,3.34,,3.34,,,,868.11,2.99,,13.91,,-0.56,,,,,,,71.03,177.9,,87.11,82.02,3.58,3.21,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,July,207,729842
26256,2000-07-26,KULU,,,5.22,,,,1.48,1.44,74.28,74.35,12.56,,12.56,,,,878.37,3.01,,14.22,,-0.58,,,,,,,71.26,177.9,,74.58,74.65,3.62,3.61,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,July,208,729843
26286,2000-07-27,KULU,183.03,143.81,35.6,,,,2.69,2.56,69.07,68.24,14.13,,14.13,,,255.47,884.48,3.04,,14.0,,-0.6,,,,,,,71.49,177.9,,69.07,68.24,3.65,3.59,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,July,209,729844
26287,2000-07-28,KULU,116.12,94.15,26.17,,,,2.43,2.15,78.68,73.19,3.52,,3.52,,,,881.99,3.07,,14.02,,-0.64,,,,,,,71.72,177.9,,78.68,73.19,4.07,3.71,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,July,210,729845
26315,2000-07-29,KULU,135.78,107.45,34.27,,,,2.86,2.6,84.21,84.02,3.81,,3.81,,3.39,,884.56,3.1,,13.93,,-0.67,,,,,,,71.96,177.9,,84.21,84.02,4.46,4.37,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,July,211,729846
26342,2000-07-30,KULU,116.07,96.22,29.56,,,,2.57,2.13,93.24,89.57,2.44,,2.44,,3.57,288.88,882.27,3.13,,13.73,,-0.7,,,,,,,72.2,177.9,,93.24,89.57,4.85,4.53,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,July,212,729847
26364,2000-07-31,KULU,133.56,104.23,22.93,,,,3.46,3.67,89.35,88.66,4.0,,4.08,,3.32,338.52,884.57,3.15,,13.99,,-0.72,,,,,,,72.45,177.9,,89.35,88.66,4.95,4.99,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,July,213,729848
26370,2000-08-01,KULU,90.63,72.52,30.07,,,,5.14,5.91,97.91,94.13,4.91,,4.91,,3.85,,885.7,3.2,,13.9,,-0.77,,,,,,,72.7,177.9,,97.91,94.13,6.09,6.16,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,August,214,729849
26388,2000-08-02,KULU,148.12,115.5,36.25,,,,5.55,5.61,92.22,87.55,10.3,,10.3,,4.94,277.21,893.24,3.27,,14.07,,-0.85,,,,,,,72.96,177.9,,92.22,87.55,5.84,5.56,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,August,215,729850
26407,2000-08-03,KULU,171.28,136.13,37.86,,,,3.98,3.96,80.87,82.48,9.71,,9.71,,5.1,266.55,888.5,3.33,,13.85,,-0.9,,,,,,,73.22,177.9,,80.87,82.48,4.63,4.73,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,August,216,729851
26427,2000-08-04,KULU,144.08,112.1,19.04,,,,0.6,0.25,57.99,54.47,19.03,,19.03,,1.17,200.97,872.09,3.31,,14.05,,-0.88,,,,,,,73.49,177.9,,58.13,54.65,2.65,2.42,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,August,217,729852
26458,2000-08-05,KULU,153.81,125.8,16.34,,,,0.52,0.3,64.08,60.72,6.81,,6.81,,6.28,170.1,877.95,3.31,,13.84,,-0.89,,,,,,,73.76,177.9,,64.4,61.08,3.04,2.77,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,August,218,729853
26471,2000-08-06,KULU,66.64,61.25,7.15,,,,0.57,0.39,86.27,81.11,1.34,,1.34,,,212.93,876.93,3.31,,13.96,,-0.88,,,,,,,74.03,177.9,,86.41,81.19,3.92,3.62,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,August,219,729854
26489,2000-08-07,KULU,93.04,80.57,20.73,,,,1.86,1.59,93.85,92.31,1.26,,1.26,,3.9,,879.57,3.29,,13.84,,-0.86,,,,,,,74.31,177.9,,93.86,92.38,4.65,4.49,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,August,220,729855
26516,2000-08-08,KULU,75.91,62.25,21.3,,,,2.16,1.83,98.67,95.73,3.01,,3.01,,2.29,,874.77,3.31,,13.78,,-0.88,,,,,,,74.59,177.9,,98.67,95.73,5.02,4.76,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,August,221,729856
26546,2000-08-09,KULU,,,,,,,1.32,1.24,96.93,95.01,2.81,,2.81,,,,865.49,3.33,,13.06,,-0.9,,,,,,,74.88,177.9,,96.93,95.01,4.69,4.57,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,August,222,729857
26559,2000-08-10,KULU,,,,,,,0.49,0.38,96.32,94.91,1.52,,1.52,,,,864.7,3.34,,13.12,,-0.91,,,,,,,75.17,177.9,,96.32,94.91,4.4,4.3,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,August,223,729858
26574,2000-08-11,KULU,,,4.18,,,,1.62,1.37,80.56,77.8,4.63,,4.63,,,,874.81,3.36,,13.22,,-0.93,,,,,,,75.46,177.9,,80.62,77.85,3.96,3.76,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,August,224,729859
26590,2000-08-12,KULU,,,,,,,2.39,2.5,91.01,89.18,,,,,,,867.8,3.37,,12.9,,-0.94,,,,,,,75.76,177.9,,91.01,89.18,4.75,4.69,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,August,225,729860
26618,2000-08-13,KULU,100.05,74.98,39.99,,,,3.74,3.86,92.14,95.32,3.46,,3.46,,,240.61,881.57,3.4,,13.72,,-0.97,,,,,,,76.06,177.9,,92.14,95.32,5.21,5.44,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,August,226,729861
26630,2000-08-14,KULU,76.18,57.5,18.16,,,,3.57,3.67,90.78,90.57,3.26,,3.26,,2.26,249.63,883.35,3.42,,13.93,,-0.99,,,,,,,76.37,177.9,,90.78,90.57,5.07,5.1,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,August,227,729862
26655,2000-08-15,KULU,86.56,65.03,,,,,2.12,,84.23,83.12,5.16,,5.16,,,,875.18,3.42,,13.8,,-0.99,,,,,,,76.67,177.9,,84.26,83.16,4.31,,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,August,228,729863
26678,2000-08-16,KULU,85.16,63.52,,,,,3.0,2.95,85.08,84.94,5.47,,5.47,,,,876.08,3.43,,13.65,,-1.0,,,,,,,76.98,177.9,,85.08,84.94,4.6,4.53,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,August,229,729864
26699,2000-08-17,KULU,,,,,,,3.15,3.05,69.15,67.81,16.11,,16.11,,,,873.9,3.45,,13.18,,-1.02,,,,,,,77.3,177.9,,69.15,67.81,3.82,3.74,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,August,230,729865
26726,2000-08-18,KULU,137.29,98.44,36.49,,,,4.75,4.81,78.86,77.51,6.92,,6.92,,6.38,132.21,890.46,3.45,,13.67,,-1.02,,,,,,,77.61,177.9,,78.86,77.51,4.75,4.68,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,August,231,729866
26730,2000-08-19,KULU,,,,,,,5.29,5.25,84.45,83.65,9.61,,9.61,,,,886.03,3.48,,13.51,,-1.05,,,,,,,77.93,177.9,,84.45,83.65,5.3,5.22,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,August,232,729867
26765,2000-08-20,KULU,92.7,58.55,,,,,4.36,4.11,84.91,87.34,7.67,,7.67,,,,883.59,3.5,,13.65,,-1.07,,,,,,,78.25,177.9,,84.91,87.34,5.0,5.06,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,August,233,729868
26769,2000-08-21,KULU,,,,,,,3.65,3.68,88.5,89.01,,,,,,,875.89,3.52,,13.06,,-1.09,,,,,,,78.58,177.9,,88.5,89.01,5.0,5.04,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,August,234,729869
26801,2000-08-22,KULU,,,,,,,1.41,1.54,93.55,91.71,1.91,,1.91,,,,870.3,3.54,,12.92,,-1.11,,,,,,,78.91,177.9,,93.55,91.71,4.54,4.5,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,August,235,729870
26817,2000-08-23,KULU,70.83,49.58,15.08,,,,1.86,1.73,85.14,81.31,4.78,,4.78,,4.52,288.93,878.3,3.53,,13.36,,-1.1,,,,,,,79.24,177.9,,85.14,81.31,4.24,4.01,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,August,236,729871
26838,2000-08-24,KULU,65.14,40.32,25.73,,,,2.94,2.91,95.19,95.39,3.57,,3.57,,2.93,,880.59,3.54,,13.78,,-1.11,,,,,,,79.57,177.9,,95.19,95.39,5.09,5.09,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,August,237,729872
26862,2000-08-25,KULU,134.94,85.83,36.0,,,,1.21,0.96,69.8,64.66,16.66,,16.66,,3.45,213.33,880.67,3.5,,13.73,,-1.07,,,,,,,79.9,177.9,,69.82,64.7,3.29,2.99,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,August,238,729873
26879,2000-08-26,KULU,128.94,86.26,20.63,,,,-0.11,-0.43,64.42,63.06,11.66,,11.66,,,205.56,874.65,3.48,,13.63,,-1.05,,,,,,,80.24,177.9,,64.9,63.6,2.88,2.73,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,August,239,729874
26900,2000-08-27,KULU,86.78,56.52,20.29,,,,-0.53,-0.45,79.25,76.28,2.06,,2.06,,,209.95,870.2,3.48,,13.77,,-1.05,,,,,,,80.58,177.9,,80.07,76.98,3.35,3.23,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,August,240,729875
26919,2000-08-28,KULU,115.89,81.47,23.74,,,,0.12,-0.19,76.83,72.67,3.42,,3.42,,5.33,221.44,877.27,3.49,,13.59,,-1.06,,,,,,,80.92,177.9,,77.44,73.41,3.39,3.1,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,August,241,729876
26927,2000-08-29,KULU,117.93,82.57,20.35,,,,-1.59,-1.93,64.06,61.88,10.15,,10.15,,,160.91,864.09,3.51,,13.52,,-1.08,,,,,,,81.26,177.9,,65.68,63.58,2.58,2.41,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,August,242,729877
