,Datetime,file,shortwave_incoming_radiation,shortwave_outgoing_radiation,net_radiation,air_temperature_1,air_temperature_1_max,air_temperature_1_min,air_temperature_cs500_air1,air_temperature_cs500_air2,relative_humidity_1,relative_humidity_2,wind_speed_1,wind_speed_u1_max,wind_speed_2,wind_speed_u2_max,wind_from_direction_1,wind_from_direction_2,air_pressure,height_wind_sensor_1,height_wind_sensor_2,battery_voltage,air_temperature_2,snow_depth_1,snow_depth_2,sensible_heat_flux,latent_heat_flux,air_temperature_2m,relative_humidity_2m,wind_speed_10m,solar_zenith_angle,solar_azimuth_angle,surface_albedo,relative_humidity_1_cor,relative_humidity_2_cor,specific_humidity_1,specific_humidity_2,shortwave_incoming_radiation_max,shortwave_incoming_radiation_stdev,net_radiation_stdev,air_temperature_2_max,air_temperature_2_min,wind_speed_u1_stdev,wind_speed_u2_stdev,ref_temperature,snow_temperature_1,snow_temperature_2,snow_temperature_3,snow_temperature_4,snow_temperature_5,snow_temperature_6,snow_temperature_7,snow_temperature_8,snow_temperature_9,snow_temperature_10,incoming_uv_radiation,incoming_longwave_radiation,surface_temperature_1,surface_temperature_2,net_radiation_maximum,season,year,month,DayOfYear,DayOfCentury
11542,1998-02-11,CP2,15.32,13.08,-3.84,-31.76,,,-31.5,-31.6,95.31,97.23,10.08,,9.17,,113.73,113.82,771.87,1.39,2.29,13.31,-31.76,1.18,1.15,-37.27,7.69,,94.0,,103.83,185.65,,129.85,132.46,0.34,0.35,,,,,,,,,,,,,,,,,,,,,,,,Winter,1998,February,42,728947
11544,1998-02-12,CP2,14.27,11.71,-2.02,-33.74,,,-32.36,-32.54,97.72,98.58,3.31,,3.98,,130.35,128.61,772.63,1.39,2.29,13.06,-33.74,1.18,1.15,,3.04,,97.13,,103.5,185.65,,135.8,136.94,0.3,0.31,,,,,,,,,,,,,,,,,,,,,,,,Winter,1998,February,43,728948
11564,1998-02-13,CP2,22.37,17.19,-2.16,-46.36,,,,,88.18,87.9,,,2.64,,,108.05,777.05,1.39,2.3,13.33,-46.36,1.18,1.14,,,,88.37,,103.16,185.65,,137.4,136.94,0.08,0.08,,,,,,,,,,,,,,,,,,,,,,,,Winter,1998,February,44,728949
11579,1998-02-14,CP2,27.0,18.53,-1.85,-46.7,,,,,83.32,82.7,,,4.42,,,120.07,779.55,1.4,2.32,13.47,-46.7,1.17,1.12,,,,83.72,,102.83,185.65,,130.29,129.31,0.07,0.07,,,,,,,,,,,,,,,,,,,,,,,,Winter,1998,February,45,728950
11591,1998-02-15,CP2,15.37,13.09,-0.61,-29.92,,,-29.64,-30.13,99.0,99.25,3.47,,4.2,,118.44,118.88,776.42,1.39,2.31,13.11,-29.92,1.18,1.13,,13.39,,98.84,,102.49,185.65,,132.58,132.9,0.43,0.43,,,,,,,,,,,,,,,,,,,,,,,,Winter,1998,February,46,728951
11607,1998-02-16,CP2,15.92,13.25,-0.43,-25.3,,,-25.09,-25.25,98.55,99.23,5.85,,5.41,,115.02,114.88,776.44,1.39,2.31,13.06,-25.3,1.18,1.13,-18.96,0.73,,98.1,,102.15,185.65,,126.16,127.02,0.63,0.64,,,,,,,,,,,,,,,,,,,,,,,,Winter,1998,February,47,728952
11614,1998-02-17,CP2,22.33,17.42,-0.46,-32.29,,,-32.04,-32.1,99.27,99.61,7.89,,7.21,,116.33,116.27,775.4,1.39,2.31,13.22,-32.29,1.18,1.13,-14.0,0.39,,99.01,,101.8,185.65,,135.95,136.41,0.33,0.33,,,,,,,,,,,,,,,,,,,,,,,,Winter,1998,February,48,728953
11633,1998-02-18,CP2,26.72,20.56,-0.86,-35.23,,,-34.94,-35.09,98.64,99.47,5.62,,5.41,,115.83,115.69,775.04,1.39,2.31,13.42,-35.23,1.18,1.13,-9.25,0.71,,98.09,,101.45,185.65,,138.97,140.11,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,Winter,1998,February,49,728954
11655,1998-02-19,CP2,26.08,22.56,-0.62,-33.49,,,-33.2,-33.44,99.09,99.4,6.23,,5.61,,125.58,124.81,777.08,1.39,2.31,13.39,-33.49,1.18,1.13,-28.18,-1.85,,98.88,,101.1,185.65,,137.29,137.71,0.29,0.3,,,,,,,,,,,,,,,,,,,,,,,,Winter,1998,February,50,728955
11669,1998-02-20,CP2,,,-0.29,-24.87,,,-24.67,-24.67,98.56,99.28,10.46,,9.65,,143.47,143.13,769.62,1.38,2.3,13.14,-24.88,1.19,1.14,-1.89,5.74,,98.08,,100.75,185.65,,125.65,126.57,0.67,0.68,,,,,,,,,,,,,,,,,,,,,,,,Winter,1998,February,51,728956
11674,1998-02-21,CP2,32.29,26.27,-1.11,-36.51,,,-35.1,-35.13,99.69,99.54,6.57,,6.1,,142.4,142.04,767.02,1.39,2.28,13.44,-36.51,1.18,1.16,-4.01,-0.3,,99.8,,100.4,185.65,,142.24,141.99,0.24,0.24,,,,,,,,,,,,,,,,,,,,,,,,Winter,1998,February,52,728957
11696,1998-02-22,CP2,37.53,30.91,-1.06,-39.11,,,,,99.37,98.95,8.96,,8.22,,126.59,126.22,769.45,1.39,2.28,13.43,-39.11,1.18,1.16,-4.32,-1.04,,99.67,,100.04,185.65,,145.23,144.6,0.17,0.17,,,,,,,,,,,,,,,,,,,,,,,,Winter,1998,February,53,728958
11708,1998-02-23,CP2,54.53,41.12,-1.01,-38.34,,,-37.96,-37.94,99.83,99.48,7.65,,6.97,,127.46,126.92,770.18,1.4,2.28,13.6,-38.34,1.17,1.16,-30.72,-2.33,,100.06,,99.68,185.65,,144.84,144.34,0.18,0.18,,,,,,,,,,,,,,,,,,,,,,,,Winter,1998,February,54,728959
11714,1998-02-24,CP2,48.1,35.91,-0.71,-41.57,,,,,95.58,94.64,4.31,,4.1,,128.7,127.97,770.8,1.41,2.28,13.65,-41.57,1.16,1.16,3.27,0.69,,96.22,,99.32,185.65,,142.85,141.42,0.13,0.13,,,,,,,,,,,,,,,,,,,,,,,,Winter,1998,February,55,728960
11733,1998-02-25,CP2,38.59,31.23,-0.85,-46.32,,,,,88.53,87.77,5.05,,4.6,,118.36,118.52,774.48,1.42,2.28,13.64,-46.32,1.15,1.16,-0.45,-0.56,,89.04,,98.95,185.65,,138.29,137.1,0.07,0.07,,,,,,,,,,,,,,,,,,,,,,,,Winter,1998,February,56,728961
11751,1998-02-26,CP2,50.74,40.38,0.03,-51.97,,,,,70.84,74.09,,,,,,,786.28,1.41,2.3,13.71,-51.97,1.16,1.14,,,,,,98.59,185.65,,116.67,121.68,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,,Winter,1998,February,57,728962
11755,1998-02-27,CP2,50.27,40.98,-0.62,-46.92,,,,,,87.23,7.71,,7.05,,104.97,104.82,798.37,,2.28,13.72,-46.92,,1.16,,,,,,98.22,185.65,,,136.91,,0.06,,,,,,,,,,,,,,,,,,,,,,,,Winter,1998,February,58,728963
11778,1998-02-28,CP2,46.09,37.98,-1.72,-41.86,,,-35.44,,,95.13,12.51,,11.35,,78.94,78.39,799.97,,2.28,13.71,-41.86,,1.16,,,,,,97.85,185.65,,,142.46,,0.12,,,,,,,,,,,,,,,,,,,,,,,,Winter,1998,February,59,728964
11794,1998-03-01,CP2,55.33,49.89,-3.09,-35.68,,,-35.38,-35.33,98.87,99.24,12.26,,11.13,,74.75,74.37,803.95,,2.3,13.8,-35.69,,1.14,,,,,,97.48,185.65,,139.89,140.4,0.23,0.23,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,March,60,728965
11802,1998-03-02,CP2,67.69,58.71,-3.44,-35.83,,,-35.52,-35.57,97.19,99.27,11.48,,10.45,,84.47,84.3,799.01,,2.3,13.83,-35.83,,1.14,,,,,,97.11,185.65,,137.72,140.64,0.22,0.23,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,March,61,728966
11814,1998-03-03,CP2,57.06,51.4,-3.29,-36.98,,,-36.68,-36.74,96.19,99.31,10.57,,9.64,,97.47,97.15,790.85,,2.3,13.85,-36.98,,1.14,,,,,,96.73,185.65,,137.79,142.25,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,March,62,728967
11835,1998-03-04,CP2,70.15,60.84,-3.35,-37.45,,,-37.12,-37.19,92.48,98.86,9.42,,8.58,,103.81,103.47,787.01,,2.3,13.85,-37.45,,1.14,,,,,,96.36,185.65,,133.06,142.22,0.18,0.19,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,March,63,728968
11841,1998-03-05,CP2,65.02,56.6,-3.22,-36.68,,,-36.36,-36.43,95.64,99.05,9.69,,8.83,,106.2,106.1,784.11,,2.3,13.83,-36.68,,1.14,,,,,,95.98,185.65,,136.67,141.48,0.2,0.21,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,March,64,728969
11864,1998-03-06,CP2,52.04,42.75,-1.49,-30.8,,,-30.52,-30.6,98.18,99.23,7.08,,6.44,,128.85,128.13,782.16,,2.3,13.74,-30.8,,1.14,,,,,,95.61,185.65,,132.57,133.96,0.37,0.38,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,March,65,728970
11870,1998-03-07,CP2,49.96,41.04,-0.97,-28.31,,,-28.05,-28.06,97.73,99.18,7.04,,6.44,,132.56,131.65,783.93,,2.3,13.79,-28.31,,1.14,,,,,,95.23,185.65,,128.79,130.69,0.46,0.47,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,March,66,728971
11884,1998-03-08,CP2,63.81,52.91,-2.01,-34.46,,,-34.16,-34.22,97.6,99.38,5.73,,5.31,,125.11,125.05,788.01,,2.3,13.79,-34.46,,1.14,,,,,,94.85,185.65,,136.49,138.97,0.26,0.26,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,March,67,728972
11905,1998-03-09,CP2,70.77,59.14,-2.91,-41.19,,,,,95.84,96.97,6.75,,6.3,,111.85,110.77,788.44,,2.3,13.88,-41.18,,1.14,,,,,,94.47,185.65,,142.8,144.47,0.13,0.13,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,March,68,728973
11919,1998-03-10,CP2,78.62,71.13,-2.26,-38.83,,,,,96.34,96.18,10.44,,9.51,,109.55,109.3,781.44,1.36,2.27,13.88,-38.84,1.21,1.17,-12.18,-0.41,,97.18,,94.09,185.65,,140.39,140.13,0.19,0.19,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,March,69,728974
11928,1998-03-11,CP2,68.06,55.71,-1.02,-28.41,,,-28.08,-28.36,98.96,99.2,2.91,,2.88,,133.8,,777.19,1.32,2.26,13.85,-28.41,1.25,1.18,,,,98.78,,93.71,185.65,,130.54,130.87,0.48,0.48,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,March,70,728975
11939,1998-03-12,CP2,60.51,52.82,-0.48,-26.14,,,-25.66,-25.84,98.76,98.71,2.18,,3.51,,120.96,121.59,782.95,1.32,2.26,13.76,-26.14,1.25,1.18,29.39,5.65,,98.79,,93.33,185.65,,127.43,127.37,0.58,0.58,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,March,71,728976
11963,1998-03-13,CP2,55.5,45.93,0.26,-13.36,,,-13.07,-13.13,99.83,99.39,3.95,,4.44,,151.31,151.38,775.8,1.32,2.21,13.79,-13.36,1.25,1.23,3.43,5.04,,100.17,,92.94,185.65,,113.74,113.24,1.81,1.8,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,March,72,728977
11967,1998-03-14,CP2,89.25,73.82,-1.26,-17.93,,,-17.54,-17.48,98.34,99.14,4.54,,4.56,,173.45,169.21,771.82,1.35,2.24,13.73,-17.93,1.22,1.2,3.29,-2.82,,97.7,,92.56,185.65,,117.14,118.11,1.23,1.23,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,March,73,728978
11989,1998-03-15,CP2,102.32,86.41,-1.41,-31.89,,,-31.51,-31.33,98.71,99.41,2.91,,3.76,,211.4,213.35,771.03,1.37,2.26,13.84,-31.89,1.2,1.18,-21.25,-5.74,,98.22,,92.18,185.65,,134.71,135.64,0.36,0.36,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,March,74,728979
12005,1998-03-16,CP2,100.85,87.48,-3.21,-40.67,,,,,97.32,100.14,6.73,,6.17,,110.53,110.52,776.06,1.37,2.26,14.01,-40.67,1.2,1.18,-18.37,1.74,,95.32,,91.8,185.65,,144.32,148.53,0.14,0.14,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,March,75,728980
12017,1998-03-17,CP2,70.13,58.13,-0.15,-27.52,,,-27.21,-25.63,98.19,98.95,6.52,,6.07,,133.87,132.99,780.87,1.37,2.26,13.88,-27.52,1.2,1.18,-11.34,3.23,,97.19,,91.41,185.65,,128.54,129.47,0.54,0.54,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,March,76,728981
12024,1998-03-18,CP2,77.18,63.88,-0.41,-19.79,,,-19.52,-19.51,97.64,99.1,7.71,,7.19,,165.82,165.18,789.86,1.37,2.26,13.95,-19.79,1.2,1.18,1.69,13.27,,96.6,,91.03,185.65,,118.42,120.19,0.98,1.0,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,March,77,728982
12039,1998-03-19,CP2,68.54,57.22,-0.88,-16.91,,,-16.69,-16.7,98.09,99.28,11.29,,10.26,,141.21,140.53,787.46,1.36,2.24,13.83,-16.91,1.21,1.2,0.61,18.0,,97.23,,90.65,185.65,,115.68,117.12,1.31,1.33,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,March,78,728983
12050,1998-03-20,CP2,106.51,90.38,-2.15,-20.15,,,-19.79,-19.89,98.93,99.09,8.3,,7.78,,163.36,161.99,781.85,1.37,2.26,13.77,-20.15,1.2,1.18,10.04,1.48,,98.78,,90.26,185.65,,120.55,120.76,1.07,1.07,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,March,79,728984
12065,1998-03-21,CP2,103.92,86.64,-1.79,-33.06,,,-32.6,-32.4,99.3,98.81,,,,,,,779.68,1.37,2.26,13.83,-33.06,1.2,1.18,,,,99.24,,89.88,185.65,,137.02,136.32,0.31,0.31,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,March,80,728985
12080,1998-03-22,CP2,128.23,110.42,-3.59,-38.25,,,-36.82,-21.33,98.78,80.22,4.78,,,,102.75,104.34,783.29,1.34,2.26,13.9,-38.25,1.23,1.18,,,,,,89.5,185.65,,143.24,116.14,0.18,0.15,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,March,81,728986
12092,1998-03-23,CP2,133.0,115.41,-3.55,-41.98,,,,,94.87,99.6,4.95,,4.71,,101.38,108.15,790.08,1.32,2.25,14.04,-41.98,1.25,1.19,-23.46,-1.83,,,,89.12,185.65,,142.32,149.6,0.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,March,82,728987
12105,1998-03-24,CP2,135.31,112.14,-3.26,-37.98,,,,,97.72,99.33,9.66,,8.68,,90.4,89.97,789.07,1.35,2.26,14.01,-37.98,1.22,1.18,,0.05,,96.56,,88.74,185.65,,141.35,143.71,0.19,0.19,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,March,83,728988
12120,1998-03-25,CP2,137.14,111.08,-3.14,-32.54,,,-32.21,,95.99,99.1,10.21,,9.2,,101.7,101.47,776.38,1.36,2.22,14.0,-32.55,1.21,1.22,,12.85,,94.61,,88.35,185.65,,131.92,136.11,0.32,0.33,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,March,84,728989
12141,1998-03-26,CP2,116.09,94.77,-1.36,-27.74,,,-27.44,-27.49,96.63,98.8,7.85,,7.07,,117.67,117.33,775.73,1.28,2.15,13.92,-27.74,1.29,1.29,-17.33,11.77,,94.84,,87.97,185.65,,126.76,129.57,0.51,0.52,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,March,85,728990
12159,1998-03-27,CP2,126.9,104.59,-0.94,-22.33,,,-22.07,-22.04,96.48,98.57,8.68,,7.88,,126.13,125.75,775.53,1.26,2.15,13.95,-22.33,1.31,1.29,7.06,18.95,,94.74,,87.59,185.65,,119.97,122.56,0.8,0.82,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,March,86,728991
12173,1998-03-28,CP2,154.34,126.53,-3.25,-25.57,,,-25.29,-25.35,89.96,97.64,10.49,,9.44,,106.5,106.55,771.95,1.21,2.07,13.99,-25.57,1.36,1.37,-24.33,66.03,,,,87.21,185.65,,115.53,125.35,0.57,0.62,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,March,87,728992
12178,1998-03-29,CP2,151.59,122.28,-2.9,-24.69,,,-24.39,-24.46,81.03,86.89,8.98,,8.08,,105.64,105.79,776.39,1.26,2.09,13.97,-24.69,1.31,1.35,-22.63,49.37,,,,86.84,185.65,,103.19,110.71,0.54,0.58,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,March,88,728993
12201,1998-03-30,CP2,153.6,122.41,-2.64,-21.23,,,-20.95,-21.01,84.88,86.97,9.32,,8.37,,106.1,106.01,778.75,1.23,2.1,13.83,-21.23,1.34,1.34,-17.04,21.73,,83.04,,86.46,185.65,,104.44,107.03,0.79,0.8,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,March,89,728994
12208,1998-03-31,CP2,140.01,113.33,-2.27,-21.28,,,-21.02,-21.04,91.77,93.74,10.46,,9.44,,121.4,121.21,788.56,1.25,2.11,13.95,-21.28,1.32,1.33,-6.95,25.68,,90.05,,86.08,185.65,,113.05,115.46,0.83,0.85,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,March,90,728995
12228,1998-04-01,CP2,139.99,116.49,-0.36,-10.59,,,-10.48,-10.51,97.37,98.9,12.14,,11.08,,123.33,122.88,791.1,1.25,2.1,13.95,-10.6,1.32,1.33,-4.61,12.94,,97.46,,85.71,185.65,,108.01,109.67,2.12,2.15,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,April,91,728996
12235,1998-04-02,CP2,,,-0.89,-9.24,,,-9.06,-9.14,85.84,87.79,10.7,,9.68,,112.88,113.25,798.42,1.26,2.02,13.97,-9.24,1.31,1.42,-29.69,43.91,,83.97,,85.33,185.65,,93.91,96.04,2.03,2.08,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,April,92,728997
12247,1998-04-03,CP2,225.72,179.14,-2.74,-12.77,,,-12.53,-12.57,88.55,89.95,7.38,,6.74,,127.86,127.78,801.28,1.26,2.03,13.83,-12.77,1.31,1.41,-9.75,17.38,,87.2,,84.96,185.65,,100.21,101.8,1.6,1.63,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,April,93,728998
12259,1998-04-04,CP2,165.03,130.11,-1.5,-16.01,,,-15.76,-15.74,88.67,89.23,6.69,,6.06,,128.37,128.2,798.79,1.26,2.03,13.8,-16.01,1.31,1.41,2.06,8.28,,88.12,,84.59,185.65,,103.66,104.33,1.24,1.24,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,April,94,728999
12276,1998-04-05,CP2,167.45,135.48,-1.7,-17.84,,,-17.55,-17.47,93.73,93.98,4.74,,4.56,,136.48,136.11,798.12,1.26,2.03,13.87,-17.83,1.31,1.41,2.39,2.45,,93.48,,84.22,185.65,,111.54,111.84,1.11,1.11,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,April,95,729000
12295,1998-04-06,CP2,162.27,131.45,-1.43,-21.7,,,-21.22,-21.21,91.79,92.03,,,2.43,,,129.23,801.05,1.26,2.03,13.92,-21.7,1.31,1.41,,,,91.79,,83.85,185.65,,113.52,113.81,0.77,0.77,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,April,96,729001
12312,1998-04-07,CP2,185.34,147.44,-1.77,-24.6,,,-24.31,-23.97,92.04,94.17,9.24,,8.54,,105.63,105.8,807.69,1.25,2.04,14.01,-24.6,1.32,1.4,-2.45,39.52,,91.61,,83.48,185.65,,117.34,119.95,0.62,0.64,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,April,97,729002
12326,1998-04-08,CP2,148.43,125.73,-1.19,-15.41,,,-15.15,-15.17,87.23,89.31,9.63,,8.72,,126.13,126.3,804.43,1.26,2.04,13.81,-15.41,1.31,1.4,-12.53,36.21,,85.26,,83.12,185.65,,101.22,103.71,1.36,1.38,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,April,98,729003
12329,1998-04-09,CP2,187.71,153.84,-2.86,-11.01,,,-10.74,-10.73,93.72,93.58,4.93,,5.0,,127.29,127.22,806.32,1.25,2.03,13.8,-11.01,1.32,1.41,-3.7,9.31,,93.85,,82.75,185.65,,104.29,104.15,1.93,1.92,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,April,99,729004
12348,1998-04-10,CP2,182.62,145.2,-1.77,-11.73,,,-11.51,-11.54,88.44,90.0,10.92,,9.87,,115.79,115.96,802.45,1.25,2.04,13.86,-11.73,1.32,1.4,-13.27,37.32,,86.95,,82.39,185.65,,99.24,101.01,1.75,1.78,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,April,100,729005
12363,1998-04-11,CP2,243.37,195.97,-0.38,-7.2,,,-7.0,-7.0,93.91,94.58,10.47,,9.51,,143.92,143.65,800.91,1.23,2.04,13.79,-7.2,1.34,1.4,0.09,18.09,,93.27,,82.03,185.65,,100.7,101.42,2.6,2.62,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,April,101,729006
12380,1998-04-12,CP2,146.44,119.61,0.22,-6.41,,,-6.23,-6.23,96.56,96.91,10.07,,9.2,,144.25,143.83,795.35,1.23,2.04,13.75,-6.41,1.34,1.4,1.61,9.31,,96.23,,81.67,185.65,,102.78,103.16,2.89,2.89,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,April,102,729007
12384,1998-04-13,CP2,160.29,130.77,0.65,-5.54,,,-5.28,-5.29,97.41,96.35,5.45,,5.82,,192.76,191.7,794.97,1.23,2.04,13.73,-5.54,1.34,1.4,-19.36,5.16,,98.41,,81.31,185.65,,102.8,101.69,3.11,3.08,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,April,103,729008
12399,1998-04-14,CP2,173.68,143.37,0.05,-14.0,,,-13.56,-13.59,93.02,92.79,1.1,,2.41,,,189.84,796.71,1.23,2.03,13.81,-14.0,1.34,1.41,,6.58,,93.24,,80.96,185.65,,106.78,106.53,1.52,1.52,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,April,104,729009
12425,1998-04-15,CP2,168.85,138.87,0.21,-13.02,,,-12.72,-12.62,94.35,94.43,4.8,,4.93,,170.37,169.85,793.23,1.21,2.03,13.85,-13.02,1.36,1.41,0.45,4.4,,94.26,,80.61,185.65,,107.15,107.25,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,April,105,729010
12428,1998-04-16,CP2,221.21,184.07,-1.26,-18.66,,,-18.14,-17.61,92.58,91.66,1.69,,2.56,,,195.44,787.0,1.2,2.0,13.89,-18.66,1.37,1.44,,-12.39,,92.35,,80.26,185.65,,111.04,109.79,1.11,1.1,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,April,106,729011
12452,1998-04-17,CP2,224.19,186.64,-1.58,-31.49,,,-30.98,-24.59,93.91,84.69,,,2.29,,,143.07,784.14,1.19,2.0,13.93,-31.49,1.38,1.44,,,,,,79.91,185.65,,128.04,115.17,0.34,0.31,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,April,107,729012
12464,1998-04-18,CP2,215.04,180.1,-0.88,-32.26,,,-28.86,-20.21,89.5,75.79,,,1.27,,,136.66,783.95,1.19,2.0,13.94,-32.26,1.38,1.44,,,,,,79.56,185.65,,123.6,103.43,0.35,0.33,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,April,108,729013
12475,1998-04-19,CP2,151.2,124.51,0.02,-13.22,,,-13.03,-12.99,96.51,98.09,11.19,,9.48,,138.95,138.88,785.7,1.21,2.04,13.97,-13.22,1.36,1.4,18.46,43.12,,95.02,,79.22,185.65,,109.78,111.58,1.71,1.74,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,April,109,729014
12495,1998-04-20,CP2,221.52,178.14,-0.14,-11.13,,,-10.91,-10.88,95.17,97.45,10.6,,9.58,,139.22,139.25,790.58,1.22,2.03,13.9,-11.14,1.35,1.41,13.51,48.97,,92.98,,78.88,185.65,,106.08,108.62,1.96,2.01,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,April,110,729015
12498,1998-04-21,CP2,207.2,167.99,-0.68,-12.27,,,-12.06,-12.04,93.83,96.65,9.61,,8.71,,134.92,134.86,794.73,1.22,2.05,13.94,-12.27,1.35,1.39,8.54,44.2,,,,78.54,185.65,,105.75,108.92,1.76,1.81,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,April,111,729016
12515,1998-04-22,CP2,277.25,220.28,-3.24,-17.97,,,-17.65,-17.7,77.99,81.37,8.47,,7.64,,109.99,110.51,796.44,1.23,2.06,13.95,-17.97,1.34,1.38,-16.4,39.95,,74.18,,78.21,185.65,,92.98,97.03,0.94,0.97,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,April,112,729017
12533,1998-04-23,CP2,262.52,209.43,-2.88,-16.63,,,-16.32,-16.37,85.83,87.17,8.31,,7.48,,115.62,115.88,795.68,1.23,2.05,13.88,-16.63,1.34,1.39,-14.44,15.34,,84.58,,77.88,185.65,,101.1,102.72,1.18,1.2,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,April,113,729018
12541,1998-04-24,CP2,222.52,181.74,-1.21,-14.31,,,-14.04,-14.05,79.66,81.67,7.19,,6.79,,114.48,114.67,795.14,1.23,2.04,13.9,-14.31,1.34,1.4,-4.5,27.79,,77.77,,77.55,185.65,,91.62,93.93,1.27,1.3,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,April,114,729019
12553,1998-04-25,CP2,235.34,189.87,-1.13,-15.36,,,-15.09,-15.07,90.31,91.06,6.62,,6.25,,126.53,127.34,797.0,1.23,2.05,13.99,-15.36,1.34,1.39,17.3,14.53,,89.6,,77.22,185.65,,104.96,105.83,1.32,1.33,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,April,115,729020
12575,1998-04-26,CP2,234.61,192.91,-0.25,-13.35,,,-13.09,-13.01,91.55,92.41,7.68,,7.07,,154.05,153.62,794.92,1.23,2.05,13.9,-13.35,1.34,1.39,18.79,17.99,,90.73,,76.9,185.65,,104.27,105.25,1.57,1.58,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,April,116,729021
12595,1998-04-27,CP2,281.62,229.75,-2.68,-22.54,,,-22.11,-22.09,88.94,89.59,4.39,,4.68,,185.0,183.84,791.28,1.21,2.04,13.93,-22.54,1.36,1.4,9.82,1.56,,88.31,,76.58,185.65,,110.85,111.67,0.73,0.73,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,April,117,729022
12611,1998-04-28,CP2,267.96,217.76,-2.09,-23.47,,,-23.1,-23.25,82.17,84.06,6.3,,5.7,,120.83,121.01,791.96,1.21,2.05,14.02,-23.47,1.36,1.39,-3.0,10.39,,80.39,,76.26,185.65,,103.58,105.98,0.65,0.66,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,April,118,729023
12617,1998-04-29,CP2,287.33,233.53,-2.24,-17.46,,,-17.15,-17.19,81.76,84.24,10.0,,9.03,,118.83,119.27,793.33,1.21,2.05,14.0,-17.46,1.36,1.39,-13.41,35.66,,79.43,,75.95,185.65,,97.07,100.04,1.04,1.07,,,,,,,,,,,,,,,,,,,,,,,,Spring,1998,April,119,729024
