,Datetime,file,shortwave_incoming_radiation,shortwave_outgoing_radiation,net_radiation,air_temperature_1,air_temperature_1_max,air_temperature_1_min,air_temperature_cs500_air1,air_temperature_cs500_air2,relative_humidity_1,relative_humidity_2,wind_speed_1,wind_speed_u1_max,wind_speed_2,wind_speed_u2_max,wind_from_direction_1,wind_from_direction_2,air_pressure,height_wind_sensor_1,height_wind_sensor_2,battery_voltage,air_temperature_2,snow_depth_1,snow_depth_2,sensible_heat_flux,latent_heat_flux,air_temperature_2m,relative_humidity_2m,wind_speed_10m,solar_zenith_angle,solar_azimuth_angle,surface_albedo,relative_humidity_1_cor,relative_humidity_2_cor,specific_humidity_1,specific_humidity_2,shortwave_incoming_radiation_max,shortwave_incoming_radiation_stdev,net_radiation_stdev,air_temperature_2_max,air_temperature_2_min,wind_speed_u1_stdev,wind_speed_u2_stdev,ref_temperature,snow_temperature_1,snow_temperature_2,snow_temperature_3,snow_temperature_4,snow_temperature_5,snow_temperature_6,snow_temperature_7,snow_temperature_8,snow_temperature_9,snow_temperature_10,incoming_uv_radiation,incoming_longwave_radiation,surface_temperature_1,surface_temperature_2,net_radiation_maximum,year,month,season,DayOfYear,DayOfCentury
716845,2001-01-30 10:00:00,Aurora,4.2,0.0,-31.32,-11.86,,,-16.01,,86.87,,5.26,,5.6,,68.4,277.2,811.0,2.19,,12.75,,0.53,,,,,,,101.8,102.71,,97.49,,1.65,,,,,,,,,,,,,,,,,,,,,,,,,2001,January,Winter,30,730030
716865,2001-01-30 11:00:00,Aurora,0.0,0.0,-32.46,-9.35,,,-13.42,,79.76,,5.14,,5.42,,117.3,228.4,811.2,2.19,,12.74,,0.53,,,,,,,96.54,117.71,,87.35,,1.84,,,,,,,,,,,,,,,,,,,,,,,,,2001,January,Winter,30,730030
716893,2001-01-30 12:00:00,Aurora,0.0,0.0,-29.81,-8.13,,,-11.85,,83.91,,10.24,,10.75,,143.1,204.6,808.0,2.19,,12.83,,0.53,,,,,,,92.0,132.71,,90.8,,2.14,,,,,,,,,,,,,,,,,,,,,,,,,2001,January,Winter,30,730030
716906,2001-01-30 13:00:00,Aurora,59.2,,-21.11,-8.31,,,-12.37,,92.16,,11.32,,11.9,,139.3,209.5,804.8,2.19,,13.05,,0.53,,,,,,,88.45,147.71,,99.91,,2.33,,,,,,,,,,,,,,,,,,,,,,,,,2001,January,Winter,30,730030
716913,2001-01-30 14:00:00,Aurora,54.8,0.0,-20.03,-8.52,,,-12.76,,96.47,,15.34,,16.17,,129.5,217.6,802.9,2.18,,13.26,,0.54,,,,,,,86.12,162.71,,104.79,,2.41,,,,,,,,,,,,,,,,,,,,,,,,,2001,January,Winter,30,730030
716950,2001-01-30 15:00:00,Aurora,50.2,0.0,-31.8,-8.75,,,-13.0,,95.6,,13.76,,14.47,,128.0,219.2,803.4,2.18,,13.32,,0.54,,,,,,,85.16,177.71,,104.08,,2.34,,,,,,,,,,,,,,,,,,,,,,,,,2001,January,Winter,30,730030
716955,2001-01-30 16:00:00,Aurora,21.6,0.0,-34.88,-8.8,,,-13.04,,98.23,,14.65,,15.44,,126.5,221.1,804.0,2.19,,13.25,,0.53,,,,,,,85.66,192.71,,107.0,,2.39,,,,,,,,,,,,,,,,,,,,,,,,,2001,January,Winter,30,730030
716980,2001-01-30 17:00:00,Aurora,6.4,0.0,-29.57,-8.92,,,-13.03,,98.79,,16.57,,17.46,,128.3,219.3,804.5,2.19,,13.1,,0.53,,,,,,,87.56,207.71,,107.73,,2.38,,,,,,,,,,,,,,,,,,,,,,,,,2001,January,Winter,30,730030
717000,2001-01-30 18:00:00,Aurora,4.0,0.0,-33.55,-9.11,,,-13.06,,99.17,,19.73,,20.72,,133.2,214.6,805.0,2.18,,13.01,,0.54,,,,,,,90.73,222.71,,108.35,,2.36,,,,,,,,,,,,,,,,,,,,,,,,,2001,January,Winter,30,730030
717022,2001-01-30 19:00:00,Aurora,4.2,0.0,-40.14,-9.59,,,-13.71,,99.25,,15.37,,16.14,,162.9,188.1,805.5,2.19,,12.96,,0.53,,,,,,,94.98,237.71,,108.94,,2.27,,,,,,,,,,,,,,,,,,,,,,,,,2001,January,Winter,30,730030
717031,2001-01-30 20:00:00,Aurora,4.0,0.0,-29.88,-9.63,,,-14.01,,95.23,,10.54,,11.09,,170.2,178.7,806.1,2.19,,12.92,,0.53,,,,,,,100.03,252.71,,104.57,,2.17,,,,,,,,,,,,,,,,,,,,,,,,,2001,January,Winter,30,730030
717048,2001-01-30 21:00:00,Aurora,4.0,0.0,-19.79,-11.42,,,-15.59,,90.9,,5.72,,6.05,,146.9,201.5,806.6,2.19,,12.89,,0.53,,,,,,,105.61,267.71,,101.58,,1.79,,,,,,,,,,,,,,,,,,,,,,,,,2001,January,Winter,30,730030
717065,2001-01-30 22:00:00,Aurora,4.0,0.0,-31.54,-11.39,,,-15.46,,90.87,,9.17,,9.61,,132.2,215.4,806.7,2.19,,12.87,,0.53,,,,,,,111.4,282.71,,101.51,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,2001,January,Winter,30,730030
717087,2001-01-30 23:00:00,Aurora,4.0,0.0,-44.04,-11.6,,,-15.59,,87.85,,7.28,,7.65,,142.8,205.7,806.3,2.19,,12.85,,0.53,,,,,,,117.09,297.71,,98.34,,1.71,,,,,,,,,,,,,,,,,,,,,,,,,2001,January,Winter,30,730030
717116,2001-01-31 00:00:00,Aurora,4.2,0.0,-36.88,-12.36,,,-16.34,,89.83,,8.08,,8.49,,132.6,213.9,807.1,2.19,,12.83,,0.53,,,,,,,122.28,312.71,,101.31,,1.64,,,,,,,,,,,,,,,,,,,,,,,,,2001,January,Winter,31,730031
717125,2001-01-31 01:00:00,Aurora,4.2,0.0,-47.39,-12.39,,,-16.26,,91.76,,10.32,,10.81,,134.4,213.2,806.9,2.19,,12.82,,0.53,,,,,,,126.56,327.71,,103.51,,1.67,,,,,,,,,,,,,,,,,,,,,,,,,2001,January,Winter,31,730031
717156,2001-01-31 02:00:00,Aurora,4.2,0.0,-51.95,-12.39,,,-16.22,,93.48,,11.79,,12.36,,140.3,208.7,806.7,2.19,,12.8,,0.53,,,,,,,129.49,342.71,,105.46,,1.71,,,,,,,,,,,,,,,,,,,,,,,,,2001,January,Winter,31,730031
717163,2001-01-31 03:00:00,Aurora,4.0,0.0,-46.7,-12.2,,,-16.02,,92.66,,12.04,,12.63,,136.0,212.2,806.7,2.19,,12.79,,0.53,,,,,,,130.71,357.71,,104.34,,1.72,,,,,,,,,,,,,,,,,,,,,,,,,2001,January,Winter,31,730031
717180,2001-01-31 04:00:00,Aurora,4.0,0.0,-55.15,-12.02,,,-15.86,,95.21,,12.93,,13.58,,130.4,217.6,806.6,2.19,,12.77,,0.53,,,,,,,130.04,12.71,,107.02,,1.79,,,,,,,,,,,,,,,,,,,,,,,,,2001,January,Winter,31,730031
717199,2001-01-31 05:00:00,Aurora,4.2,0.0,-60.68,-12.38,,,-16.26,,93.88,,11.84,,12.47,,125.7,221.1,806.8,2.19,,12.77,,0.53,,,,,,,127.57,27.71,,105.9,,1.71,,,,,,,,,,,,,,,,,,,,,,,,,2001,January,Winter,31,730031
717235,2001-01-31 06:00:00,Aurora,4.2,0.0,-49.62,-12.89,,,-16.78,,91.16,,9.79,,10.32,,123.0,223.8,808.0,2.19,,12.76,,0.53,,,,,,,123.64,42.71,,103.34,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,2001,January,Winter,31,730031
717246,2001-01-31 07:00:00,Aurora,4.2,0.0,-36.91,-13.63,,,-17.5,,91.41,,9.47,,9.97,,120.3,226.9,808.8,2.19,,12.75,,0.53,,,,,,,118.66,57.71,,104.38,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,2001,January,Winter,31,730031
717264,2001-01-31 08:00:00,Aurora,4.2,0.0,-48.24,-13.29,,,-17.03,,91.95,,10.46,,11.03,,128.8,219.6,809.2,2.19,,12.74,,0.53,,,,,,,113.06,72.71,,104.65,,1.56,,,,,,,,,,,,,,,,,,,,,,,,,2001,January,Winter,31,730031
717274,2001-01-31 09:00:00,Aurora,4.2,0.0,-48.78,-13.35,,,-17.08,,91.64,,9.93,,10.44,,132.9,213.2,809.3,2.19,,12.74,,0.53,,,,,,,107.24,87.71,,104.35,,1.54,,,,,,,,,,,,,,,,,,,,,,,,,2001,January,Winter,31,730031
717307,2001-01-31 10:00:00,Aurora,4.6,0.0,-58.89,-13.6,,,-17.36,,92.32,,10.9,,11.44,,137.1,209.6,809.7,2.19,,12.73,,0.53,,,,,,,101.54,102.71,,105.38,,1.52,,,,,,,,,,,,,,,,,,,,,,,,,2001,January,Winter,31,730031
717319,2001-01-31 11:00:00,Aurora,0.0,0.0,-56.45,-14.39,,,-19.02,,85.41,,9.65,,10.16,,134.2,213.5,810.4,2.19,,12.72,,0.53,,,,,,,96.27,117.71,,98.25,,1.32,,,,,,,,,,,,,,,,,,,,,,,,,2001,January,Winter,31,730031
717333,2001-01-31 12:00:00,Aurora,0.0,0.0,-30.41,-14.55,,,-18.13,,88.54,,9.52,,9.99,,130.6,217.4,811.4,2.19,,12.8,,0.53,,,,,,,91.72,132.71,,102.01,,1.35,,,,,,,,,,,,,,,,,,,,,,,,,2001,January,Winter,31,730031
717350,2001-01-31 13:00:00,Aurora,50.2,,-55.54,-15.21,,,-24.13,,90.18,,7.96,,8.38,,120.4,226.0,811.6,2.19,,13.19,,0.53,,,,,,,88.17,147.71,,104.57,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,2001,January,Winter,31,730031
717383,2001-01-31 14:00:00,Aurora,45.6,0.0,-38.37,-15.25,,,-29.94,,93.99,,9.15,,9.64,,125.3,221.9,811.9,2.19,,13.68,,0.53,,,,,,,85.83,162.71,,109.04,,1.35,,,,,,,,,,,,,,,,,,,,,,,,,2001,January,Winter,31,730031
717401,2001-01-31 15:00:00,Aurora,32.6,0.0,-11.83,-14.41,,,-23.53,,79.68,,9.76,,10.29,,123.7,223.8,811.6,2.19,,13.41,,0.53,,,,,,,84.87,177.71,,91.68,,1.23,,,,,,,,,,,,,,,,,,,,,,,,,2001,January,Winter,31,730031
717419,2001-01-31 16:00:00,Aurora,31.8,0.0,-27.05,-13.6,,,-17.11,,89.89,,9.94,,10.43,,134.6,214.0,810.9,2.19,,13.36,,0.53,,,,,,,85.37,192.71,,102.61,,1.48,,,,,,,,,,,,,,,,,,,,,,,,,2001,January,Winter,31,730031
717426,2001-01-31 17:00:00,Aurora,13.8,0.0,-32.29,-13.4,,,-17.05,,90.54,,11.04,,11.54,,145.4,203.6,810.7,2.19,,13.52,,0.53,,,,,,,87.27,207.71,,103.15,,1.52,,,,,,,,,,,,,,,,,,,,,,,,,2001,January,Winter,31,730031
717463,2001-01-31 18:00:00,Aurora,4.4,0.0,-30.08,-13.62,,,-17.38,,89.24,,10.75,,11.21,,145.4,204.1,810.8,2.19,,13.24,,0.53,,,,,,,90.45,222.71,,101.89,,1.47,,,,,,,,,,,,,,,,,,,,,,,,,2001,January,Winter,31,730031
717478,2001-01-31 19:00:00,Aurora,4.4,0.0,-22.45,-14.32,,,-19.92,,85.63,,9.56,,9.97,,148.3,200.1,812.1,2.19,,13.13,,0.53,,,,,,,94.7,237.71,,98.44,,1.33,,,,,,,,,,,,,,,,,,,,,,,,,2001,January,Winter,31,730031
717493,2001-01-31 20:00:00,Aurora,4.6,0.0,-39.3,-15.6,,,-27.17,,94.67,,8.61,,9.03,,139.2,208.3,813.0,2.19,,13.07,,0.53,,,,,,,99.76,252.71,,110.2,,1.32,,,,,,,,,,,,,,,,,,,,,,,,,2001,January,Winter,31,730031
717518,2001-01-31 21:00:00,Aurora,5.0,0.0,-61.36,-17.94,,,-29.7,,97.33,,9.43,,9.95,,125.5,221.5,814.3,2.19,,13.03,,0.53,,,,,,,105.34,267.71,,115.92,,1.11,,,,,,,,,,,,,,,,,,,,,,,,,2001,January,Winter,31,730031
717530,2001-01-31 22:00:00,Aurora,5.2,0.0,-62.92,-19.77,,,-31.11,,95.76,,9.25,,9.77,,122.9,223.7,815.7,2.19,,12.98,,0.53,,,,,,,111.14,282.71,,116.11,,0.93,,,,,,,,,,,,,,,,,,,,,,,,,2001,January,Winter,31,730031
717548,2001-01-31 23:00:00,Aurora,4.8,0.0,-60.6,-21.19,,,-31.31,,67.25,,8.98,,9.5,,121.3,225.1,816.3,2.19,,12.96,,0.53,,,,,,,116.82,297.71,,82.68,,0.58,,,,,,,,,,,,,,,,,,,,,,,,,2001,January,Winter,31,730031
717567,2001-02-01 00:00:00,Aurora,4.6,0.0,-53.46,-21.57,,,-33.92,,66.78,,8.25,,8.71,,120.8,224.9,816.8,2.19,,12.92,,0.53,,,,,,,122.0,312.71,,82.4,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,32,730032
717583,2001-02-01 01:00:00,Aurora,4.6,0.0,-47.12,-21.95,,,-34.6,,66.31,,7.74,,8.17,,120.4,225.4,816.9,2.18,,12.89,,0.54,,,,,,,126.28,327.71,,82.13,,0.53,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,32,730032
717614,2001-02-01 02:00:00,Aurora,4.4,0.0,-32.82,-21.9,,,-32.98,,65.83,,6.27,,6.63,,116.5,229.5,816.8,2.19,,12.87,,0.53,,,,,,,129.2,342.71,,81.49,,0.53,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,32,730032
717622,2001-02-01 03:00:00,Aurora,4.4,0.0,-40.44,-21.75,,,-37.52,,65.36,,2.89,,3.17,,131.4,215.6,816.5,2.19,,12.84,,0.53,,,,,,,130.42,357.71,,80.79,,0.54,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,32,730032
717647,2001-02-01 04:00:00,Aurora,4.2,0.0,-31.54,-22.23,,,,,64.88,,1.53,,1.78,,135.8,209.2,816.2,2.19,,12.82,,0.53,,,,,,,129.75,12.71,,80.58,,0.51,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,32,730032
717658,2001-02-01 05:00:00,Aurora,4.2,0.0,-13.54,-21.18,,,-37.3,,64.41,,1.78,,2.08,,118.1,223.6,816.0,2.19,,12.8,,0.53,,,,,,,127.29,27.71,,79.18,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,32,730032
717682,2001-02-01 06:00:00,Aurora,4.4,0.0,-12.25,-18.6,,,-34.9,,63.94,,1.86,,2.05,,145.1,199.7,814.9,2.19,,12.78,,0.53,,,,,,,123.36,42.71,,76.64,,0.69,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,32,730032
717709,2001-02-01 07:00:00,Aurora,5.2,0.0,4.66,-17.75,,,-27.29,,97.94,,2.35,,2.55,,103.5,240.4,813.2,2.19,,12.78,,0.53,,,,,,,118.39,57.71,,116.43,,1.14,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,32,730032
717727,2001-02-01 08:00:00,Aurora,5.4,0.0,-14.8,-17.29,,,-28.84,,97.95,,2.72,,2.94,,100.2,230.7,811.7,2.19,,12.77,,0.53,,,,,,,112.79,72.71,,115.92,,1.19,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,32,730032
717734,2001-02-01 09:00:00,Aurora,5.2,0.0,-15.81,-17.64,,,-34.52,,98.04,,3.1,,3.33,,96.9,221.0,810.6,2.19,,12.76,,0.53,,,,,,,106.97,87.71,,116.42,,1.15,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,32,730032
717752,2001-02-01 10:00:00,Aurora,5.4,0.0,-11.92,-17.22,,,-31.1,,98.13,,3.47,,3.72,,93.6,211.3,810.2,2.19,,12.76,,0.53,,,,,,,101.27,102.71,,116.05,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,32,730032
717770,2001-02-01 11:00:00,Aurora,0.0,0.0,-3.04,-16.8,,,-26.36,,96.24,,3.84,,4.1,,90.3,201.7,809.0,2.19,,12.75,,0.53,,,,,,,95.99,117.71,,113.35,,1.22,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,32,730032
717791,2001-02-01 12:00:00,Aurora,0.0,0.0,8.52,-15.64,,,-26.76,,94.35,,4.21,,4.49,,87.0,192.0,808.0,2.19,,12.81,,0.53,,,,,,,91.44,132.71,,109.87,,1.32,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,32,730032
717818,2001-02-01 13:00:00,Aurora,46.0,,9.58,-14.75,,,-21.73,,90.49,,2.17,,2.36,,68.3,182.3,806.3,2.19,,13.0,,0.53,,,,,,,87.88,147.71,,104.46,,1.36,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,32,730032
717832,2001-02-01 14:00:00,Aurora,49.0,0.0,7.96,-13.45,,,-16.7,,97.13,,1.21,,1.3,,35.1,172.6,805.0,2.19,,13.24,,0.53,,,,,,,85.54,162.71,,110.71,,1.63,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,32,730032
717854,2001-02-01 15:00:00,Aurora,50.8,0.0,5.99,-12.31,,,-15.68,,90.77,,1.11,,1.2,,148.6,162.9,803.8,2.19,,13.32,,0.53,,,,,,,84.58,177.71,,102.32,,1.67,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,32,730032
717874,2001-02-01 16:00:00,Aurora,23.8,0.0,-10.64,-12.13,,,-15.88,,90.28,,2.86,,2.95,,200.4,153.2,802.9,2.19,,13.36,,0.53,,,,,,,85.07,192.71,,101.59,,1.69,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,32,730032
717890,2001-02-01 17:00:00,Aurora,7.6,0.0,-16.42,-13.3,,,-17.31,,89.16,,4.6,,4.85,,155.5,193.3,802.8,2.19,,13.18,,0.53,,,,,,,86.98,207.71,,101.48,,1.52,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,32,730032
717916,2001-02-01 18:00:00,Aurora,4.6,0.0,1.33,-13.4,,,-17.15,,89.22,,6.89,,7.2,,154.8,195.4,804.1,2.19,,13.06,,0.53,,,,,,,90.17,222.71,,101.65,,1.51,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,32,730032
717937,2001-02-01 19:00:00,Aurora,4.6,0.0,-15.41,-13.62,,,-17.34,,88.59,,6.27,,6.55,,157.4,191.7,804.3,2.19,,13.0,,0.53,,,,,,,94.42,237.71,,101.15,,1.47,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,32,730032
717942,2001-02-01 20:00:00,Aurora,4.8,0.0,-51.62,-15.08,,,-22.48,,96.86,,5.88,,6.2,,148.9,200.2,805.0,2.19,,12.95,,0.53,,,,,,,99.48,252.71,,112.18,,1.42,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,32,730032
717958,2001-02-01 21:00:00,Aurora,5.2,0.0,-47.37,-16.61,,,-27.62,,98.48,,4.69,,4.93,,175.3,175.7,806.5,2.19,,12.92,,0.53,,,,,,,105.07,267.71,,115.77,,1.27,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,32,730032
717985,2001-02-01 22:00:00,Aurora,5.4,0.0,-37.85,-17.94,,,-31.7,,93.95,,4.03,,4.32,,182.0,169.6,808.0,2.19,,12.88,,0.53,,,,,,,110.87,282.71,,111.89,,1.08,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,32,730032
718001,2001-02-01 23:00:00,Aurora,5.4,0.0,-24.89,-17.62,,,-28.73,,99.0,,5.35,,5.65,,164.2,184.6,809.2,2.19,,12.86,,0.53,,,,,,,116.54,297.71,,117.54,,1.17,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,32,730032
718016,2001-02-02 00:00:00,Aurora,5.4,0.0,-39.06,-18.29,,,-32.51,,94.95,,3.86,,4.22,,161.7,187.3,809.5,2.19,,12.84,,0.53,,,,,,,121.72,312.71,,113.47,,1.06,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,33,730033
718048,2001-02-02 01:00:00,Aurora,5.4,0.0,-40.76,-18.74,,,-27.57,,97.05,,3.73,,4.11,,162.2,187.5,811.0,2.19,,12.82,,0.53,,,,,,,125.99,327.71,,116.49,,1.04,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,33,730033
718066,2001-02-02 02:00:00,Aurora,5.2,0.0,-42.04,-20.2,,,-27.64,,95.95,,2.18,,2.52,,168.7,181.5,812.1,2.19,,12.8,,0.53,,,,,,,128.91,342.71,,116.83,,0.91,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,33,730033
718090,2001-02-02 03:00:00,Aurora,4.6,0.0,-6.83,-21.21,,,-33.17,,96.89,,2.21,,2.51,,145.2,200.8,813.6,2.19,,12.77,,0.53,,,,,,,130.12,357.71,,119.14,,0.84,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,33,730033
718105,2001-02-02 04:00:00,Aurora,5.0,0.0,9.42,-18.54,,,-28.91,,98.89,,2.2,,2.42,,140.6,207.8,814.1,2.19,,12.76,,0.53,,,,,,,129.45,12.71,,118.47,,1.07,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,33,730033
718114,2001-02-02 05:00:00,Aurora,5.4,0.0,7.1,-17.14,,,-28.21,,96.65,,0.92,,1.02,,139.9,205.6,812.9,2.19,,12.75,,0.53,,,,,,,127.0,27.71,,114.21,,1.18,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,33,730033
718130,2001-02-02 06:00:00,Aurora,5.4,0.0,-2.04,-15.52,,,-26.73,,93.9,,1.95,,2.09,,140.8,205.9,812.7,2.18,,12.74,,0.54,,,,,,,123.08,42.71,,109.22,,1.32,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,33,730033
718166,2001-02-02 07:00:00,Aurora,5.2,0.0,-16.22,-12.64,,,-21.32,,78.82,,4.86,,5.18,,141.7,206.1,812.0,2.18,,12.73,,0.54,,,,,,,118.11,57.71,,89.13,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,33,730033
718169,2001-02-02 08:00:00,Aurora,4.6,0.0,-36.39,-12.32,,,-15.91,,92.91,,8.36,,8.77,,151.7,197.4,810.8,,,12.74,,,,,,,,,112.52,72.71,,104.74,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,33,730033
718203,2001-02-02 09:00:00,Aurora,4.4,0.0,-54.05,-12.51,,,-16.28,,98.64,,12.76,,13.41,,133.2,214.6,810.1,,,12.74,,,,,,,,,106.7,87.71,,111.41,,1.78,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,33,730033
718219,2001-02-02 10:00:00,Aurora,4.8,0.0,-36.92,-11.9,,,-15.69,,98.77,,13.24,,13.89,,133.7,213.3,810.6,,,12.74,,,,,,,,,100.99,102.71,,110.89,,1.87,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,33,730033
718231,2001-02-02 11:00:00,Aurora,0.0,0.0,-13.98,-11.44,,,-15.17,,97.68,,12.34,,12.9,,138.3,210.1,810.5,,,12.74,,,,,,,,,95.71,117.71,,109.18,,1.92,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,33,730033
718244,2001-02-02 12:00:00,Aurora,0.0,0.0,-11.98,-11.05,,,-14.9,,97.43,,9.58,,9.94,,174.6,175.8,811.2,,,12.82,,,,,,,,,91.15,132.71,,108.48,,1.97,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,33,730033
718277,2001-02-02 13:00:00,Aurora,50.2,,-16.35,-12.35,,,-16.29,,96.17,,5.68,,5.88,,184.4,167.2,812.4,,,13.08,,,,,,,,,87.59,147.71,,108.45,,1.75,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,33,730033
718281,2001-02-02 14:00:00,Aurora,60.0,0.0,-25.61,-12.08,,,-15.88,,94.17,,10.6,,11.04,,148.5,199.7,812.5,,,13.31,,,,,,,,,85.24,162.71,,105.91,,1.75,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,33,730033
718318,2001-02-02 15:00:00,Aurora,44.2,0.0,-30.75,-12.82,,,-16.73,,91.58,,8.93,,9.33,,145.3,203.5,813.5,,,13.66,,,,,,,,,84.28,177.71,,103.75,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,33,730033
718332,2001-02-02 16:00:00,Aurora,25.0,0.0,-18.53,-13.86,,,-17.33,,90.97,,10.1,,10.56,,133.4,214.8,814.1,,,13.38,,,,,,,,,84.77,192.71,,104.11,,1.46,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,33,730033
718338,2001-02-02 17:00:00,Aurora,9.0,0.0,-21.46,-14.09,,,-20.41,,86.07,,8.76,,9.17,,134.5,213.3,815.6,,,13.24,,,,,,,,,86.68,207.71,,98.72,,1.35,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,33,730033
718363,2001-02-02 18:00:00,Aurora,4.6,0.0,-12.89,-13.33,,,-16.96,,92.2,,9.8,,10.27,,134.2,213.5,815.9,,,13.12,,,,,,,,,89.88,222.71,,104.97,,1.54,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,33,730033
718393,2001-02-02 19:00:00,Aurora,4.2,0.0,-10.7,-12.2,,,-15.74,,92.6,,10.67,,11.12,,143.5,205.0,816.1,,,13.05,,,,,,,,,94.14,237.71,,104.27,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,33,730033
718395,2001-02-02 20:00:00,Aurora,4.2,0.0,-28.71,-12.19,,,-16.07,,92.25,,10.37,,10.84,,138.8,209.3,816.1,,,13.02,,,,,,,,,99.2,252.71,,103.86,,1.69,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,33,730033
718432,2001-02-02 21:00:00,Aurora,4.2,0.0,-27.87,-12.16,,,-16.02,,90.3,,9.12,,9.58,,126.7,220.2,816.6,,,12.98,,,,,,,,,104.79,267.71,,101.64,,1.66,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,33,730033
718447,2001-02-02 22:00:00,Aurora,4.2,0.0,-13.83,-11.85,,,-15.69,,88.43,,8.57,,9.01,,124.7,222.3,816.9,,,12.96,,,,,,,,,110.59,282.71,,99.23,,1.66,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,33,730033
718465,2001-02-02 23:00:00,Aurora,4.2,0.0,-17.46,-11.91,,,-15.77,,90.4,,9.56,,10.03,,127.4,219.1,816.3,,,12.94,,,,,,,,,116.27,297.71,,101.5,,1.69,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,33,730033
718487,2001-02-03 00:00:00,Aurora,4.2,0.0,-18.53,-11.89,,,-15.73,,93.53,,12.21,,12.83,,129.4,217.6,815.9,,,12.92,,,,,,,,,121.44,312.71,,105.0,,1.76,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,34,730034
718503,2001-02-03 01:00:00,Aurora,4.2,0.0,-23.08,-11.93,,,-15.84,,89.42,,10.25,,10.77,,125.0,221.4,816.5,,,12.9,,,,,,,,,125.7,327.71,,100.42,,1.67,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,34,730034
718514,2001-02-03 02:00:00,Aurora,4.4,0.0,-31.42,-11.62,,,-15.52,,84.02,,9.97,,10.43,,138.3,209.7,816.3,,,12.88,,,,,,,,,128.61,342.71,,94.07,,1.61,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,34,730034
718529,2001-02-03 03:00:00,Aurora,4.2,0.0,-41.89,-12.19,,,-16.09,,85.78,,10.88,,11.3,,144.0,204.3,815.9,,,12.86,,,,,,,,,129.82,357.71,,96.58,,1.57,,,,,,,,,,,,,,,,,,,,,,,,,2001,February,Winter,34,730034
