time,p_u,t_u,rh_u,rh_u_cor,qh_u,wspd_u,wdir_u,dsr,dsr_cor,usr,usr_cor,albedo,dlr,ulr,cc,t_surf,dlhf_u,dshf_u,z_boom_u,z_stake,z_pt,z_pt_cor,precip_u,precip_u_cor,t_i_1,t_i_2,t_i_3,t_i_4,t_i_5,t_i_6,t_i_7,t_i_8,tilt_x,tilt_y,rot,gps_lat,gps_lon,gps_alt,gps_time,gps_geoid,gps_hdop,gps_numsat,gps_q,batt_v,batt_v_ini,batt_v_ss,fan_dc_u,freq_vw,t_log,t_rad,msg_lat,msg_lon,z_surf_1,z_surf_2,z_pt_cor_adj,z_surf_1_adj,z_surf_2_adj,z_surf_combined,depth_t_i_1,depth_t_i_2,depth_t_i_3,depth_t_i_4,depth_t_i_5,depth_t_i_6,depth_t_i_7,depth_t_i_8,t_i_10m
2021-09-02 01:00:00+00:00,906.000,2.905,27.150,27.150,1.407,1.433,26.220,-4.776,0.000,0.722,0.000,,190.512,267.002,0.000,-10.613,,,,,,,,,,,,,,,,,5.953,2.354,,,,,,,,,,,,,,,,1.241,,,,,,,-1.413,-1.413,1.018,2.018,3.018,4.018,5.018,6.018,7.018,10.018,
2021-09-02 02:00:00+00:00,905.000,2.867,23.670,23.670,1.224,1.280,353.300,-4.554,0.000,1.888,0.000,,189.584,261.784,0.000,-11.927,,,,,,,,,,,,,,,,,5.942,2.368,,,,,,,,,,,,,,,,1.064,,,,,,,-1.413,-1.413,1.018,2.018,3.018,4.018,5.018,6.018,7.018,10.018,
2021-09-02 03:00:00+00:00,904.000,2.751,23.490,23.490,1.206,1.115,307.300,-3.943,0.000,2.166,0.000,,190.406,260.116,0.000,-12.359,,,,2.412,,,,,-0.224,-0.195,-0.138,-0.157,,-0.157,,,5.919,2.379,,69.304,-53.590,937.000,25941.000,,0.900,,,13.340,,,134.100,,,0.919,,,,-1.412,,,-1.412,-1.412,1.019,2.019,3.019,4.019,5.019,6.019,7.019,10.019,
2021-09-02 04:00:00+00:00,904.000,2.125,33.820,33.820,1.661,1.410,273.900,-5.942,0.000,2.499,0.000,,185.871,256.341,0.000,-13.297,,,,,,,,,,,,,,,,,5.910,2.393,,,,,,,,,,,,,,,,0.396,,,,,,,-1.416,-1.416,1.015,2.015,3.015,4.015,5.015,6.015,7.015,10.015,
2021-09-02 05:00:00+00:00,903.000,1.209,49.240,49.240,2.267,1.464,270.300,-6.109,0.000,2.999,0.000,,189.550,260.440,0.000,-12.270,,,,,,,,,,,,,,,,,5.916,2.409,,,,,,,,,,,,,,,,0.456,,,,,,,-1.419,-1.419,1.012,2.012,3.012,4.012,5.012,6.012,7.012,10.012,
2021-09-02 06:00:00+00:00,903.000,-0.993,74.420,75.134,2.918,2.199,257.400,-6.276,0.000,1.555,0.000,,191.897,267.757,0.000,-10.434,,,,2.423,,,,,-0.233,-0.194,-0.137,-0.156,,-0.166,,,5.929,2.401,,69.304,-53.590,936.000,55941.000,,0.870,,,13.150,,,134.900,,,-0.399,,,,-1.423,,,-1.423,-1.423,1.008,2.008,3.008,4.008,5.008,6.008,7.008,10.008,
2021-09-02 07:00:00+00:00,903.000,-1.029,72.240,72.958,2.825,2.228,247.400,-1.444,0.000,5.055,0.000,,188.794,264.594,0.000,-11.207,,,,,,,,,,,,,,,,,5.937,2.360,,,,,,,,,,,,,,,,-1.757,,,,,,,-1.424,-1.424,1.007,2.007,3.007,4.007,5.007,6.007,7.007,10.007,
2021-09-02 08:00:00+00:00,903.000,-1.445,70.350,71.337,2.669,2.464,223.800,68.040,80.897,37.160,75.114,,185.542,263.612,0.000,-11.431,,,,,,,,,,,,,,,,,5.937,2.285,,,,,,,,,,,,,,,,-2.122,,,,,,,-1.424,-1.424,1.007,2.007,3.007,4.007,5.007,6.007,7.007,10.007,
2021-09-02 09:00:00+00:00,903.000,-0.781,62.580,63.050,2.493,1.425,224.200,184.300,161.794,120.000,150.229,,180.574,256.034,0.000,-13.335,,,,2.425,,,,,-0.227,-0.189,-0.141,-0.151,,-0.160,,,5.925,2.222,,69.304,-53.590,940.000,85942.000,,0.640,,,13.280,,,136.100,,,-1.916,,,,-1.425,,,-1.425,-1.425,1.006,2.006,3.006,4.006,5.006,6.006,7.006,10.006,
2021-09-02 10:00:00+00:00,903.000,-0.138,61.010,61.087,2.547,0.876,331.000,299.400,242.691,221.800,225.343,,172.794,252.424,0.000,-14.215,,,,,,,,,,,,,,,,,5.900,2.177,,,,,,,,,,,,,,,,-0.530,,,,,,,-1.425,-1.425,1.006,2.006,3.006,4.006,5.006,6.006,7.006,10.006,
