time,p_u,t_u,rh_u,rh_u_cor,qh_u,wspd_u,wdir_u,dsr,dsr_cor,usr,usr_cor,albedo,dlr,ulr,cc,t_surf,dlhf_u,dshf_u,z_boom_u,z_stake,z_pt,z_pt_cor,precip_u,precip_u_cor,t_i_1,t_i_2,t_i_3,t_i_4,t_i_5,t_i_6,t_i_7,t_i_8,tilt_x,tilt_y,rot,gps_lat,gps_lon,gps_alt,gps_time,gps_geoid,gps_hdop,gps_numsat,gps_q,batt_v,batt_v_ini,batt_v_ss,fan_dc_u,freq_vw,t_log,t_rad,msg_lat,msg_lon,z_surf_1,z_surf_2,z_pt_cor_adj,z_surf_1_adj,z_surf_2_adj,z_surf_combined,depth_t_i_1,depth_t_i_2,depth_t_i_3,depth_t_i_4,depth_t_i_5,depth_t_i_6,depth_t_i_7,depth_t_i_8,t_i_10m
2022-08-12 15:00:00+00:00,1020.000,27.070,41.920,41.920,,1.157,107.900,555.704,555.704,66.456,66.456,0.120,375.303,,0.000,,,,,0.956,13.621,13.434,45.600,0.000,,,,,,,,,0.000,0.000,0.000,55.689,-12.582,24.600,1400.110,,0.860,,,11.760,,,55.900,,,30.610,,,,0.044,6.676,-0.004,0.003,-1.808,-17.227,-16.227,-15.227,-14.227,-13.227,-12.227,-11.227,-8.227,
2022-08-12 16:00:00+00:00,1020.000,26.400,38.980,38.980,8.284,1.698,126.800,399.600,399.600,48.121,48.121,0.120,373.135,498.166,0.000,0.000,0.859,1.770,2.649,0.956,12.335,12.148,45.600,0.000,,,,,,,,,0.000,0.000,0.000,55.689,-12.582,34.100,1500.110,,0.770,,,11.760,,,56.830,,,29.400,,,-0.049,0.044,5.390,-0.004,0.003,-1.807,-17.226,-16.226,-15.226,-14.226,-13.226,-12.226,-11.226,-8.226,
2022-08-12 17:00:00+00:00,1019.000,26.180,33.800,33.800,7.097,1.116,147.300,266.711,266.711,31.986,31.986,0.120,365.734,477.734,0.000,0.000,0.000,0.000,2.648,0.956,15.749,15.572,45.600,0.000,,,,,,,,,0.000,0.000,0.000,55.689,-12.582,23.000,1600.110,,0.880,,,11.810,,,57.120,,,28.050,,,-0.048,0.044,8.814,-0.003,0.003,-1.806,-17.226,-16.226,-15.226,-14.226,-13.226,-12.226,-11.226,-8.226,
2022-08-12 18:00:00+00:00,1019.000,24.880,34.080,34.080,6.618,1.310,124.000,124.016,132.845,16.500,16.500,,364.240,461.865,0.000,0.000,0.000,0.000,2.646,0.956,12.316,12.138,45.600,0.000,,,,,,,,,0.000,0.000,0.000,55.689,-12.582,31.800,1700.110,,0.840,,,11.810,,,56.850,,,27.070,,,-0.046,0.044,5.380,-0.000,0.003,-1.806,-17.225,-16.225,-15.225,-14.225,-13.225,-12.225,-11.225,-8.225,
2022-08-12 19:00:00+00:00,1019.000,23.470,43.520,43.520,7.758,0.532,152.000,16.398,45.865,5.893,5.893,,360.572,446.693,0.000,0.000,0.000,0.000,2.648,0.960,,,45.600,0.000,,,,,,,,,0.000,0.000,0.000,55.689,-12.582,19.200,1800.110,,1.300,,,11.810,,,55.630,,,25.230,,,-0.048,0.040,5.215,-0.002,-0.001,-1.805,-17.224,-16.224,-15.224,-14.224,-13.224,-12.224,-11.224,-8.224,
2022-08-12 20:00:00+00:00,1019.000,22.370,55.030,55.030,9.171,0.760,113.400,-3.099,0.000,4.060,0.000,,349.719,431.147,0.000,0.000,0.000,0.000,2.645,0.961,,,45.600,0.000,,,,,,,,,0.000,0.000,0.000,55.689,-12.582,19.100,1900.110,,0.830,,,11.790,,,57.230,,,22.640,,,-0.045,0.039,5.050,0.001,-0.002,-1.805,-17.224,-16.224,-15.224,-14.224,-13.224,-12.224,-11.224,-8.224,
2022-08-12 21:00:00+00:00,1019.000,21.780,60.420,60.420,9.710,0.452,95.000,-2.751,0.000,4.398,0.000,,342.791,420.182,0.000,0.000,0.000,0.000,2.644,0.961,,,45.600,0.000,,,,,,,,,0.000,0.000,0.000,55.689,-12.582,29.400,2000.110,,1.280,,,11.790,,,57.510,,,20.810,,,-0.044,0.039,4.884,0.001,-0.002,-1.804,-17.223,-16.223,-15.223,-14.223,-13.223,-12.223,-11.223,-8.223,
2022-08-12 22:00:00+00:00,1019.000,21.330,64.700,64.700,10.113,0.557,97.600,-3.276,0.000,3.904,0.000,,338.244,413.960,0.000,0.000,0.000,0.000,2.639,0.962,,,45.600,0.000,,,,,,,,,0.000,0.000,0.000,55.689,-12.582,24.900,2100.110,,1.740,,,11.820,,,56.150,,,19.920,,,-0.039,0.038,4.719,0.006,-0.003,-1.803,-17.223,-16.223,-15.223,-14.223,-13.223,-12.223,-11.223,-8.223,
2022-08-12 23:00:00+00:00,1019.000,20.180,74.630,74.630,10.861,0.611,60.770,-3.066,0.000,3.831,0.000,,339.191,413.777,0.012,0.000,0.000,0.000,2.639,0.962,,,45.600,0.000,,,,,,,,,0.000,0.000,0.000,55.689,-12.582,28.700,2200.110,,0.920,,,11.820,,,57.770,,,19.630,,,-0.039,0.038,4.554,0.006,-0.003,-1.803,-17.222,-16.222,-15.222,-14.222,-13.222,-12.222,-11.222,-8.222,
2022-08-13 00:00:00+00:00,1020.000,19.380,80.800,80.800,11.173,0.736,61.990,-2.782,0.000,3.950,0.000,,334.639,408.859,0.023,0.000,0.000,0.000,2.645,0.965,,,45.600,0.000,,,,,,,,,0.000,0.000,0.000,55.689,-12.582,22.100,2300.110,,0.730,,,11.810,,,57.440,,,18.580,,,-0.045,0.035,4.389,0.001,-0.006,-1.802,-17.221,-16.221,-15.221,-14.221,-13.221,-12.221,-11.221,-8.221,
