time,p_u,t_u,rh_u,rh_u_cor,qh_u,wspd_u,wdir_u,dsr,dsr_cor,usr,usr_cor,albedo,dlr,ulr,cc,t_surf,dlhf_u,dshf_u,z_boom_u,z_stake,z_pt,z_pt_cor,precip_u,precip_u_cor,t_i_1,t_i_2,t_i_3,t_i_4,t_i_5,t_i_6,t_i_7,t_i_8,tilt_x,tilt_y,rot,gps_lat,gps_lon,gps_alt,gps_time,gps_geoid,gps_hdop,gps_numsat,gps_q,batt_v,batt_v_ini,batt_v_ss,fan_dc_u,freq_vw,t_log,t_rad,msg_lat,msg_lon,z_surf_1,z_surf_2,z_pt_cor_adj,z_surf_1_adj,z_surf_2_adj,z_surf_combined
2022-08-28 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,20.000,1659.550,0.930,,,,13.770,,,,,,7.239,,,,,,0.072,,0.072
2022-08-28 18:00:00+00:00,1013.000,7.833,63.180,63.180,,1.406,253.500,89.862,,393.372,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,213.700,,,,,,,,,,,,,,,,,,,,,0.073,,0.073
2022-08-28 19:00:00+00:00,1012.000,7.967,64.880,64.880,4.282,1.034,265.000,96.993,418.419,311.268,311.268,,267.411,372.519,0.058,0.000,0.154,0.842,2.466,,,,85.200,91.951,,,,,,,,,0.000,0.000,213.500,71.141,-51.222,18.100,1859.550,1.330,,,,13.790,,,,,,10.350,,,0.134,,,0.074,,0.074
2022-08-28 20:00:00+00:00,1012.000,8.470,57.620,57.620,3.936,1.075,279.000,79.467,297.582,221.375,221.375,,267.127,366.134,0.024,0.000,0.056,0.978,2.474,,,,85.200,91.951,,,,,,,,,0.000,0.000,213.500,71.141,-51.222,17.500,1959.550,1.030,,,,13.750,,,,,,10.110,,,0.126,,,0.066,,0.066
2022-08-28 21:00:00+00:00,1011.000,7.950,59.320,59.320,3.915,1.186,308.200,16.168,69.328,51.574,51.574,,272.916,361.547,0.119,0.000,0.098,1.860,2.470,,,,85.200,91.951,,,,,,,,,0.000,0.000,213.600,71.141,-51.222,,2059.560,1.450,,,,13.680,,,,,,9.880,,,0.130,,,0.070,,0.070
2022-08-28 22:00:00+00:00,1011.000,7.217,60.980,60.980,3.827,0.917,196.000,6.147,14.701,10.936,10.936,,273.899,354.073,0.173,0.000,0.000,0.000,2.467,,,,85.200,91.951,,,,,,,,,0.000,0.000,213.800,71.141,-51.222,27.400,2159.550,1.680,,,,13.670,,,,,,8.350,,,0.133,,,0.073,,0.073
2022-08-28 23:00:00+00:00,1011.000,8.030,43.020,43.020,2.854,5.881,21.900,2.968,2.348,1.746,1.746,,256.829,333.627,0.000,0.000,-38.548,120.964,2.474,,,,85.200,91.951,,,,,,,,,0.000,0.000,213.400,71.141,-51.222,13.600,2259.550,1.100,,,,13.660,,,,,,6.062,,,0.126,,,0.067,,0.067
2022-08-29 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,3.700,2359.550,1.570,,,,13.640,,,,,,7.350,,,,,,0.067,,0.067
2022-08-29 01:00:00+00:00,1010.000,7.900,39.470,39.470,,6.412,15.850,1.432,,-2.607,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,213.200,,,,,,,,,,,,,,,,,,,,,0.066,,0.066
2022-08-29 02:00:00+00:00,1010.000,7.317,48.950,48.950,3.096,4.040,321.800,0.391,0.000,-4.123,0.000,,265.293,337.203,0.074,0.000,-15.663,60.626,2.474,,,,85.200,91.951,,,,,,,,,0.000,0.000,213.300,71.141,-51.222,11.300,159.560,0.970,,,,13.630,,,,,,7.304,,,0.126,,,0.066,,0.066
2022-08-29 03:00:00+00:00,1010.000,5.333,77.230,77.230,4.258,2.075,137.400,1.443,0.000,-3.727,0.000,,270.269,340.126,0.242,0.000,2.462,9.592,2.472,,,,85.200,91.951,,,,,,,,,0.000,0.000,213.700,71.141,-51.222,13.100,259.550,1.140,,,,13.630,,,,,,6.789,,,0.128,,,0.069,,0.069
2022-08-29 04:00:00+00:00,1009.000,4.567,78.880,78.880,4.126,1.031,191.500,3.144,0.000,-2.475,0.000,,264.931,332.312,0.228,0.000,0.289,1.338,2.471,,,,85.200,91.951,,,,,,,,,0.000,0.000,213.500,71.141,-51.222,8.100,359.550,1.190,,,,13.620,,,,,,4.720,,,0.129,,,0.069,,0.069
2022-08-29 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,11.400,459.550,1.020,,,,13.620,,,,,,3.418,,,,,,0.069,,0.069
2022-08-29 06:00:00+00:00,1009.000,4.250,79.830,79.830,,1.555,291.400,2.260,,-2.432,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,213.400,,,,,,,,,,,,,,,,,,,,,0.069,,0.069
2022-08-29 07:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,7.600,659.560,1.480,,,,13.600,,,,,,3.411,,,,,,0.069,,0.069
2022-08-29 08:00:00+00:00,1009.000,3.800,78.820,78.820,,1.876,206.300,4.775,,13.024,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,213.100,,,,,,,,,,,,,,,,,,,,,0.069,,0.069
2022-08-29 09:00:00+00:00,1008.000,3.433,81.000,81.000,3.915,1.239,219.200,7.002,36.652,27.266,27.266,,265.842,325.161,0.299,0.000,0.209,1.866,2.867,,,,85.200,91.951,,,,,,,,,0.000,0.000,213.400,71.142,-51.222,21.100,859.550,3.230,,,,13.610,,,,,,3.141,,,-0.267,,,0.069,,0.069
2022-08-29 10:00:00+00:00,1008.000,3.733,78.020,78.020,3.852,1.006,123.300,8.531,50.417,37.506,37.506,,264.403,323.001,0.268,0.000,0.060,1.077,2.868,,,,85.200,91.951,,,,,,,,,0.000,0.000,213.100,71.141,-51.222,18.700,959.550,1.190,,,,13.600,,,,,,2.635,,,-0.268,,,0.069,,0.069
2022-08-29 11:00:00+00:00,1008.000,4.167,75.050,75.050,3.820,1.105,107.400,14.639,91.435,68.020,68.020,,268.226,323.161,0.285,0.000,0.047,1.624,2.472,,,,85.200,91.951,,,,,,,,,0.000,0.000,213.100,71.141,-51.222,9.200,1059.550,1.120,,,,13.590,,,,,,2.774,,,0.128,,,0.069,,0.069
2022-08-29 12:00:00+00:00,1007.000,5.183,69.720,69.720,3.815,1.076,236.600,27.998,192.114,142.916,142.916,,288.996,328.203,0.451,0.000,0.028,1.512,2.469,,,,85.200,91.951,,,,,,,,,0.000,0.000,212.800,71.141,-51.222,13.100,1159.560,1.160,,,,13.600,,,,,,3.530,,,0.131,,,0.071,,0.071
2022-08-29 13:00:00+00:00,1007.000,6.633,64.250,64.250,3.888,1.142,70.980,37.019,252.031,187.490,187.490,,305.659,338.223,0.550,0.000,0.079,1.745,2.474,,,,85.200,91.951,,,,,,,,,0.000,0.000,213.500,71.141,-51.222,9.700,1259.550,0.980,,,,13.600,,,,,,5.204,,,0.126,,,0.066,,0.066
2022-08-29 14:00:00+00:00,1006.000,6.283,67.270,67.270,3.978,1.078,232.500,36.289,257.488,191.549,191.549,,309.800,349.486,0.614,0.000,0.117,1.361,2.549,,,,85.200,91.951,,,,,,,,,0.000,0.000,213.700,71.141,-51.222,9.800,1359.550,1.150,,,,13.610,,,,,,7.149,,,0.051,,,0.067,,0.067
2022-08-29 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,14.600,1459.550,3.160,,,,13.620,,,,,,7.549,,,,,,0.068,,0.068
2022-08-29 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069,,0.069
2022-08-29 17:00:00+00:00,1005.000,10.300,61.380,61.380,,3.387,46.360,14.613,,61.400,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,212.900,,,,,,,,,,,,,,,,,,,,,0.069,,0.069
2022-08-29 18:00:00+00:00,1005.000,11.900,63.380,63.380,5.490,2.510,127.800,25.060,173.515,129.080,129.080,,339.858,353.530,0.615,0.000,6.824,16.981,2.470,,,,85.200,91.951,,,,,,,,,0.000,0.000,213.800,71.141,-51.222,16.000,1759.550,1.460,,,,13.590,,,,,,9.130,,,0.130,,,0.070,,0.070
2022-08-29 19:00:00+00:00,1004.000,13.670,49.870,49.870,4.859,4.737,58.730,22.835,133.979,99.669,99.669,,327.720,355.639,0.364,0.000,23.632,107.700,2.481,,,,85.200,91.951,,,,,,,,,0.000,0.000,213.800,71.141,-51.222,20.200,1859.550,1.260,,,,13.600,,,,,,10.920,,,0.119,,,0.060,,0.060
2022-08-29 20:00:00+00:00,1002.000,14.920,41.320,41.320,4.377,7.693,60.200,29.811,152.689,113.587,113.587,,297.018,361.380,0.000,0.000,29.983,275.859,2.471,,,,85.200,91.951,,,,,,,,,0.000,0.000,211.400,71.141,-51.222,15.000,1959.550,1.000,,,,13.610,,,,,,13.190,,,0.129,,,0.070,,0.070
2022-08-29 21:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,12.000,2059.550,1.360,,,,13.600,,,,,,14.820,,,,,,0.070,,0.070
2022-08-29 22:00:00+00:00,1002.000,13.980,43.830,43.830,,2.438,103.400,7.371,,28.500,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,213.800,,,,,,,,,,,,,,,,,,,,,0.071,,0.071
2022-08-29 23:00:00+00:00,1002.000,14.620,40.750,40.750,4.233,4.623,55.230,2.615,1.336,0.994,0.994,,300.880,360.837,0.000,0.000,8.596,103.197,2.470,,,,85.200,91.951,,,,,,,,,0.000,0.000,213.600,71.141,-51.222,14.900,2259.550,1.190,,,,13.590,,,,,,13.520,,,0.131,,,0.071,,0.071
2022-08-30 00:00:00+00:00,1001.000,15.050,38.850,38.850,4.154,12.360,58.330,-0.128,0.000,-2.508,0.000,,298.730,362.511,0.000,0.000,32.224,492.336,2.468,,,,85.200,91.951,,,,,,,,,0.000,0.000,213.600,71.141,-51.222,4.200,2359.550,2.190,,,,13.570,,,,,,13.850,,,0.132,,,0.072,,0.072
2022-08-30 01:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,11.200,59.550,0.950,,,,13.560,,,,,,14.800,,,,,,0.070,,0.070
2022-08-30 02:00:00+00:00,1001.000,15.270,36.750,36.750,,10.350,63.300,0.259,,-2.295,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,211.000,,,,,,,,,,,,,,,,,,,,,0.068,,0.068
2022-08-30 03:00:00+00:00,1001.000,15.120,35.450,35.450,3.808,6.593,353.700,0.400,0.000,-2.997,0.000,,310.937,369.933,0.072,0.000,0.165,218.914,2.475,,,,85.200,91.951,,,,,,,,,0.000,0.000,214.300,71.141,-51.222,12.400,259.560,2.030,,,,13.550,,,,,,14.980,,,0.125,,,0.066,,0.066
2022-08-30 04:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,11.900,359.550,1.990,,,,13.560,,,,,,14.740,,,,,,0.067,,0.067
2022-08-30 05:00:00+00:00,1000.000,14.980,32.770,32.770,,6.770,51.140,1.460,,-2.514,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,212.300,,,,,,,,,,,,,,,,,,,,,0.068,,0.068
2022-08-30 06:00:00+00:00,1000.000,14.480,35.650,35.650,3.677,9.580,99.600,0.762,0.000,-2.914,0.000,,297.007,366.863,0.000,0.000,-9.055,357.602,2.472,,,,85.200,91.951,,,,,,,,,0.000,0.000,216.700,71.141,-51.222,19.200,559.550,1.410,,,,13.540,,,,,,14.400,,,0.128,,,0.068,,0.068
2022-08-30 07:00:00+00:00,1000.000,14.750,35.400,35.400,3.716,7.172,74.330,2.365,5.253,3.908,3.908,,305.745,366.348,0.039,0.000,-4.299,246.326,2.472,,,,85.200,91.951,,,,,,,,,0.000,0.000,214.100,71.141,-51.222,9.600,659.550,1.230,,,,13.540,,,,,,14.320,,,0.128,,,0.068,,0.068
2022-08-30 08:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,12.900,759.560,1.020,,,,13.550,,,,,,14.320,,,,,,0.068,,0.068
2022-08-30 09:00:00+00:00,999.000,15.150,37.270,37.270,,6.672,52.080,9.553,,45.178,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,211.300,,,,,,,,,,,,,,,,,,,,,0.067,,0.067
2022-08-30 10:00:00+00:00,999.000,15.070,38.270,38.270,4.106,5.510,59.470,15.069,94.665,70.422,70.422,,356.229,377.412,0.597,0.000,8.561,155.934,2.474,,,,85.200,91.951,,,,,,,,,0.000,0.000,211.500,71.141,-51.222,19.500,959.550,1.160,,,,13.540,,,,,,15.040,,,0.127,,,0.067,,0.067
2022-08-30 11:00:00+00:00,998.000,15.200,37.050,37.050,4.012,10.980,67.530,18.050,116.939,86.993,86.993,,350.839,379.102,0.526,0.000,15.881,435.367,2.469,,,,85.200,91.951,,,,,,,,,0.000,0.000,220.800,71.141,-51.222,9.200,1059.550,1.160,,,,13.550,,,,,,15.050,,,0.131,,,0.071,,0.071
2022-08-30 12:00:00+00:00,1000.000,15.070,36.150,36.150,3.874,6.495,30.330,26.263,169.060,125.766,125.766,,349.877,381.797,0.523,0.000,2.654,213.076,2.469,,,,85.200,91.951,,,,,,,,,0.000,0.000,205.700,71.141,-51.222,9.700,1159.550,1.750,,,,13.530,,,,,,15.300,,,0.131,,,0.071,,0.071
2022-08-30 13:00:00+00:00,1001.000,15.030,34.350,34.350,3.668,4.818,48.470,31.486,199.576,148.467,148.467,,318.937,381.900,0.170,0.000,-2.920,115.138,2.468,,,,85.200,91.951,,,,,,,,,0.000,0.000,214.200,71.141,-51.222,21.400,1259.560,0.950,,,,13.560,,,,,,15.250,,,0.132,,,0.072,,0.072
2022-08-30 14:00:00+00:00,1001.000,14.880,31.350,31.350,3.315,9.190,47.540,10.610,65.541,48.757,48.757,,295.103,376.232,0.000,0.000,-32.121,348.133,2.468,,,,85.200,91.951,,,,,,,,,0.000,0.000,213.700,71.141,-51.222,13.400,1359.550,1.140,,,,13.540,,,,,,15.230,,,0.132,,,0.073,,0.073
2022-08-30 15:00:00+00:00,1001.000,14.970,29.520,29.520,3.140,11.070,51.070,9.897,61.176,45.510,45.510,,289.309,372.344,0.000,0.000,-54.103,434.128,2.481,,,,85.200,91.951,,,,,,,,,0.000,0.000,206.300,71.142,-51.222,28.000,1459.550,2.960,,,,13.530,,,,,,14.690,,,0.119,,,0.059,,0.059
2022-08-30 16:00:00+00:00,1001.000,15.220,28.670,28.670,3.099,8.830,58.760,76.546,443.700,330.075,330.075,,287.860,378.816,0.000,0.000,-43.827,336.905,2.470,,,,85.200,91.951,,,,,,,,,0.000,0.000,213.900,71.141,-51.222,10.400,1559.550,1.710,,,,13.540,,,,,,14.740,,,0.130,,,0.070,,0.070
2022-08-30 17:00:00+00:00,1002.000,15.250,29.500,29.500,3.192,7.878,70.740,116.151,433.231,448.302,322.287,,289.070,392.041,0.000,0.000,-32.476,289.869,2.469,,,,85.200,91.951,,,,,,,,,0.000,0.000,215.100,71.141,-51.222,15.100,1659.550,1.120,,,,13.800,,,,,,15.420,,,0.131,,,0.071,,0.071
2022-08-30 18:00:00+00:00,1002.000,15.120,29.230,29.230,3.136,11.660,61.300,106.443,422.762,392.129,314.499,,293.852,394.871,0.000,0.000,-57.301,464.509,2.473,,,,85.200,91.951,,,,,,,,,0.000,0.000,212.700,71.141,-51.222,9.000,1759.560,1.470,,,,13.840,,,,,,16.050,,,0.127,,,0.068,,0.068
2022-08-30 19:00:00+00:00,1003.000,15.200,29.000,29.000,3.125,9.330,44.070,96.306,412.293,306.711,306.711,,291.116,390.141,0.000,0.000,-44.793,360.758,2.480,,,,85.200,91.951,,,,,,,,,0.000,0.000,212.000,71.141,-51.222,14.800,1859.550,1.220,,,,13.820,,,,,,15.620,,,0.120,,,0.060,,0.060
2022-08-30 20:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.142,-51.222,26.200,1959.550,1.370,,,,13.760,,,,,,15.680,,,,,,0.061,,0.061
2022-08-30 21:00:00+00:00,1003.000,14.700,29.320,29.320,,9.150,66.370,13.840,,47.175,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,213.600,,,,,,,,,,,,,,,,,,,,,0.061,,0.061
2022-08-30 22:00:00+00:00,1004.000,14.070,29.720,29.720,2.973,9.040,54.310,3.086,11.037,8.210,8.210,,289.918,374.121,0.000,0.000,-53.468,326.488,2.478,,,,85.200,91.951,,,,,,,,,0.000,0.000,208.000,71.141,-51.222,14.700,2159.550,1.300,,,,13.670,,,,,,14.520,,,0.122,,,0.062,,0.062
2022-08-30 23:00:00+00:00,1004.000,13.620,30.120,30.120,2.925,10.640,49.040,1.051,0.000,-0.529,0.000,,287.383,369.639,0.000,0.000,-68.849,384.758,2.468,,,,85.200,91.951,,,,,,,,,0.000,0.000,212.700,71.141,-51.222,14.800,2259.560,1.190,,,,13.660,,,,,,13.800,,,0.132,,,0.072,,0.072
2022-08-31 00:00:00+00:00,1005.000,13.320,29.480,29.480,2.804,10.910,59.590,0.613,0.000,-2.857,0.000,,285.297,367.837,0.000,0.000,-80.574,388.041,2.474,,,,85.200,91.951,,,,,,,,,0.000,0.000,215.700,71.141,-51.222,13.300,2359.550,1.540,,,,13.650,,,,,,13.410,,,0.126,,,0.066,,0.066
2022-08-31 01:00:00+00:00,1005.000,12.430,31.730,31.730,2.847,8.790,51.110,0.449,0.000,-3.588,0.000,,284.037,366.097,0.000,0.000,-60.886,285.930,2.469,,,,85.200,91.951,,,,,,,,,0.000,0.000,214.900,71.141,-51.222,11.700,59.550,1.260,,,,13.650,,,,,,13.030,,,0.131,,,0.071,,0.071
2022-08-31 02:00:00+00:00,1006.000,11.700,33.350,33.350,2.848,7.934,44.300,0.731,0.000,-3.717,0.000,,280.833,362.252,0.000,0.000,-54.020,240.085,2.469,,,,85.200,91.951,,,,,,,,,0.000,0.000,212.200,71.141,-51.222,13.700,159.550,1.050,,,,13.650,,,,,,12.190,,,0.131,,,0.071,,0.071
2022-08-31 03:00:00+00:00,1006.000,10.930,34.950,34.950,2.835,5.936,55.310,0.915,0.000,-3.519,0.000,,278.146,358.572,0.000,0.000,-36.886,151.128,2.476,,,,85.200,91.951,,,,,,,,,0.000,0.000,211.700,71.141,-51.222,11.400,259.550,2.190,,,,13.640,,,,,,11.350,,,0.124,,,0.064,,0.064
2022-08-31 04:00:00+00:00,1007.000,10.270,36.680,36.680,2.844,6.391,94.000,1.252,0.000,-3.369,0.000,,276.711,355.164,0.017,0.000,-41.582,162.245,2.476,,,,85.200,91.951,,,,,,,,,0.000,0.000,213.400,71.141,-51.222,14.400,359.560,2.300,,,,13.630,,,,,,10.560,,,0.124,,,0.064,,0.064
2022-08-31 05:00:00+00:00,1007.000,9.820,38.050,38.050,2.862,6.799,74.480,0.980,0.000,-3.241,0.000,,278.962,351.907,0.070,0.000,-44.980,171.159,2.475,,,,85.200,91.951,,,,,,,,,0.000,0.000,214.400,71.141,-51.222,4.400,459.550,1.360,,,,13.630,,,,,,9.830,,,0.125,,,0.065,,0.065
2022-08-31 06:00:00+00:00,1008.000,9.270,40.600,40.600,2.940,4.034,21.700,0.912,0.000,-2.257,0.000,,300.544,351.568,0.341,0.000,-16.750,66.015,2.475,,,,85.200,91.951,,,,,,,,,0.000,0.000,213.200,71.141,-51.222,21.500,559.550,1.870,,,,13.600,,,,,,9.440,,,0.125,,,0.065,,0.065
2022-08-31 07:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,6.900,659.550,1.200,,,,13.610,,,,,,8.900,,,,,,0.062,,0.062
2022-08-31 08:00:00+00:00,1010.000,8.820,43.720,43.720,,,,4.473,,16.943,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,213.400,,,,,,,,,,,,,,,,,,,,,0.058,,0.058
2022-08-31 09:00:00+00:00,1010.000,8.920,44.870,44.870,3.167,3.796,141.600,9.905,57.066,42.452,42.452,,321.913,351.185,0.595,0.000,-10.697,56.327,2.486,,,,85.200,91.951,,,,,,,,,0.000,0.000,213.100,71.141,-51.222,10.600,859.560,1.970,,,,13.610,,,,,,8.520,,,0.114,,,0.055,,0.055
2022-08-31 10:00:00+00:00,1011.000,9.000,46.480,46.480,3.295,3.351,137.900,16.615,101.347,75.394,75.394,,325.108,354.534,0.626,0.000,-5.979,40.657,2.476,,,,85.200,91.951,,,,,,,,,0.000,0.000,212.800,71.141,-51.222,17.700,959.550,1.130,,,,13.610,,,,,,8.850,,,0.124,,,0.065,,0.065
2022-08-31 11:00:00+00:00,1012.000,8.600,50.730,50.730,3.496,1.198,227.000,21.967,133.644,99.420,99.420,,306.919,357.212,0.450,0.000,-0.159,1.832,2.470,,,,85.200,91.951,,,,,,,,,0.000,0.000,213.100,71.142,-51.222,32.000,1059.550,1.240,,,,13.620,,,,,,9.080,,,0.130,,,0.070,,0.070
2022-08-31 12:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,8.900,1159.550,1.370,,,,13.620,,,,,,8.830,,,,,,0.070,,0.070
2022-08-31 13:00:00+00:00,1013.000,8.200,57.280,57.280,,0.655,41.700,27.371,,119.884,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,213.300,,,,,,,,,,,,,,,,,,,,,0.070,,0.070
2022-08-31 14:00:00+00:00,1014.000,8.430,58.180,58.180,3.955,1.128,249.800,31.426,195.566,145.485,145.485,,301.229,354.199,0.398,0.000,0.091,1.361,2.470,,,,85.200,91.951,,,,,,,,,0.000,0.000,213.400,71.141,-51.222,12.000,1359.560,1.130,,,,13.630,,,,,,7.929,,,0.130,,,0.070,,0.070
2022-08-31 15:00:00+00:00,1015.000,8.570,58.050,58.050,3.981,0.928,301.100,36.486,225.191,167.523,167.523,,308.469,360.962,0.469,0.000,0.000,0.000,2.472,,,,85.200,91.951,,,,,,,,,0.000,0.000,213.200,71.141,-51.222,10.000,1459.550,1.460,,,,13.630,,,,,,9.000,,,0.128,,,0.069,,0.069
2022-08-31 16:00:00+00:00,1016.000,8.870,59.520,59.520,4.161,0.774,298.600,29.089,190.109,141.425,141.425,,330.785,364.503,0.695,0.000,0.000,0.000,2.471,,,,85.200,91.951,,,,,,,,,0.000,0.000,213.600,71.141,-51.222,11.000,1559.550,1.890,,,,13.640,,,,,,9.390,,,0.129,,,0.069,,0.069
2022-08-31 17:00:00+00:00,1017.000,8.570,62.900,62.900,4.304,4.319,244.300,25.533,168.169,125.104,125.104,,345.267,367.815,0.870,0.000,13.841,75.302,2.466,,,,85.200,91.951,,,,,,,,,0.000,0.000,214.000,71.141,-51.222,11.600,1659.550,1.180,,,,13.600,,,,,,10.090,,,0.134,,,0.075,,0.075
2022-08-31 18:00:00+00:00,1018.000,7.700,68.730,68.730,4.428,4.012,238.400,16.177,105.802,78.707,78.707,,343.889,361.430,0.904,0.000,15.465,61.657,2.471,,,,85.200,91.951,,,,,,,,,0.000,0.000,214.600,71.141,-51.222,18.500,1759.550,1.470,,,,13.610,,,,,,8.800,,,0.129,,,0.069,,0.069
2022-08-31 19:00:00+00:00,1018.000,7.117,72.850,72.850,4.509,5.117,225.200,11.667,72.012,53.571,53.571,,337.791,353.582,0.870,0.000,27.661,91.187,2.469,,,,85.200,91.951,,,,,,,,,0.000,0.000,214.400,71.141,-51.222,9.400,1859.560,1.210,,,,13.600,,,,,,7.589,,,0.131,,,0.072,,0.072
2022-08-31 20:00:00+00:00,1019.000,6.750,75.970,75.970,4.580,3.867,238.500,8.273,47.923,35.650,35.650,,336.709,351.160,0.878,0.000,18.972,54.068,2.467,,,,85.200,91.951,,,,,,,,,0.000,0.000,213.600,71.141,-51.222,22.300,1959.550,1.540,,,,13.610,,,,,,7.096,,,0.133,,,0.074,,0.074
2022-08-31 21:00:00+00:00,1020.000,6.250,81.300,81.300,4.730,3.219,231.700,4.501,17.753,13.206,13.206,,337.836,348.825,0.917,0.000,15.629,34.895,2.466,,,,85.200,91.951,,,,,,,,,0.000,0.000,214.100,71.141,-51.222,4.100,2059.550,1.670,,,,13.580,,,,,,6.503,,,0.134,,,0.075,,0.075
2022-08-31 22:00:00+00:00,1021.000,6.000,83.200,83.200,4.753,0.927,289.500,2.547,4.433,3.297,3.297,,335.320,346.668,0.903,0.000,0.000,0.000,2.470,,,,85.200,91.951,,,,,,,,,0.000,0.000,214.700,71.141,-51.222,16.700,2159.550,1.170,,,,13.590,,,,,,5.849,,,0.130,,,0.071,,0.071
2022-08-31 23:00:00+00:00,1022.000,5.933,85.600,85.600,4.863,0.243,165.000,2.063,0.000,-0.682,0.000,,333.310,345.200,0.885,0.000,0.000,0.000,2.470,,,,85.200,91.951,,,,,,,,,0.000,0.000,214.300,71.141,-51.222,14.200,2259.550,0.900,,,,13.570,,,,,,5.475,,,0.130,,,0.070,,0.070
2022-09-01 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,,2359.560,1.430,,,,13.580,,,,,,5.273,,,,,,0.070,,0.070
2022-09-01 01:00:00+00:00,1023.000,6.033,77.650,77.650,,0.278,185.700,2.483,,-1.651,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,213.700,,,,,,,,,,,,,,,,,,,,,0.070,,0.070
2022-09-01 02:00:00+00:00,1023.000,5.917,77.930,77.930,4.418,0.656,280.900,2.147,0.000,-1.437,0.000,,327.940,341.420,0.829,0.000,0.000,0.000,2.470,,,,85.200,91.951,,,,,,,,,0.000,0.000,213.800,71.141,-51.222,5.300,159.550,1.170,,,,13.570,,,,,,5.106,,,0.130,,,0.070,,0.070
2022-09-01 03:00:00+00:00,1023.000,5.850,78.050,78.050,4.404,0.200,122.600,1.649,0.000,-0.547,0.000,,326.391,341.104,0.816,0.000,0.000,0.000,2.470,,,,85.200,91.951,,,,,,,,,0.000,0.000,213.800,71.141,-51.222,12.300,259.550,2.320,,,,13.560,,,,,,5.086,,,0.130,,,0.070,,0.070
2022-09-01 04:00:00+00:00,1023.000,6.067,71.930,71.930,4.120,0.230,102.600,2.034,0.000,-0.230,0.000,,325.113,340.026,0.790,0.000,0.000,0.000,2.472,,,,85.200,91.951,,,,,,,,,0.000,0.000,213.600,71.141,-51.222,12.400,359.550,1.170,,,,13.560,,,,,,5.018,,,0.128,,,0.068,,0.068
2022-09-01 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,16.400,459.560,1.110,,,,13.550,,,,,,5.113,,,,,,0.068,,0.068
2022-09-01 06:00:00+00:00,1024.000,6.350,66.050,66.050,,0.768,118.800,2.018,,0.334,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,213.500,,,,,,,,,,,,,,,,,,,,,0.068,,0.068
2022-09-01 07:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,16.100,659.550,1.170,,,,13.550,,,,,,5.546,,,,,,0.068,,0.068
2022-09-01 08:00:00+00:00,1024.000,6.250,65.270,65.270,,1.103,202.100,5.230,,18.948,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,213.500,,,,,,,,,,,,,,,,,,,,,0.068,,0.068
