,index,stid,time,air_pressure,air_temperature,relative_humidity,relative_humidity_corrected,specific_humidity,wind_speed,wind_from_direction,surface_downwelling_shortwave_flux,surface_downwelling_shortwave_flux_corrected,surface_upwelling_shortwave_flux,surface_upwelling_shortwave_flux_corrected,surface_albedo,surface_downwelling_longwave_flux,surface_upwelling_longwave_flux,cloud_area_fraction,surface_temperature,surface_downward_latent_heat_flux,surface_downward_sensible_heat_flux,distance_to_surface_from_boom,distance_to_surface_from_stake_assembly,depth_of_pressure_transducer_in_ice,depth_of_pressure_transducer_in_ice_corrected,precipitation,precipitation_corrected,ice_temperature_at_t1,ice_temperature_at_t2,ice_temperature_at_t3,ice_temperature_at_t4,ice_temperature_at_t5,ice_temperature_at_t6,ice_temperature_at_t7,ice_temperature_at_t8,platform_view_angle_x,platform_view_angle_y,platform_azimuth_angle,gps_latitude,gps_longitude,gps_altitude,gps_time,gps_geoid_separation,gps_geounit,gps_hdop,gps_numsat,gps_q,battery_voltage,,battery_voltage_at_sample_start,fan_current,frequency_of_precipitation_wire_vibration,temperature_of_logger,temperature_of_radiation_sensor,message_latitude,message_longitude,surface_height_1,surface_height_2,z_surf_1_adj_flag,z_surf_2_adj_flag,surface_height_combined,depth_of_ice_temperature_t1,depth_of_ice_temperature_t2,depth_of_ice_temperature_t3,depth_of_ice_temperature_t4,depth_of_ice_temperature_t5,depth_of_ice_temperature_t6,depth_of_ice_temperature_t7,depth_of_ice_temperature_t8,ice_temperature_at_10m,air_pressure,air_temperature,relative_humidity,relative_humidity_corrected,specific_humidity,wind_speed,wind_from_direction,surface_downward_latent_heat_flux,surface_downward_sensible_heat_flux,distance_to_surface_from_boom,precipitation,precipitation_corrected,ice_temperature_at_t9,ice_temperature_at_t10,ice_temperature_at_t11,fan_current,depth_of_ice_temperature_t9,depth_of_ice_temperature_t10,depth_of_ice_temperature_t11,z_pt_cor_adj_flag,adjusted_ice_surface_height,adjusted_surface_height_1,adjusted_surface_height_2,Datetime,year,month,date,DayOfYear,DayOfCentury,season,day,hour
1888976,1789,KPC_Uv3,2022-08-11 02:00:00+00:00,903.0,-1.267,99.9,100.0,3.797,,,33.675,34.524,25.707,25.707,,303.127,310.311,0.93,-1.111,,,2.152,0.698,8.038,,,19.992,-5.0,-9.23,-12.35,-14.28,-15.64,-16.27,-16.42,-16.29,0.0,0.0,0.0,79.835,-25.163,863.0,135.05,,,0.81,,,14.08,,,66.26,,,-1.108,,,0.448,0.302,,,0.218,0.788,1.788,2.788,3.788,4.788,5.788,6.788,9.788,-16.281,,,,,,,,,,,,,,,,,,,,,,0.133,0.302,2022-08-11 02:00:00+00:00,2022,August,2022-08-11,223,737888,Summer,11,Aug
1888977,1790,KPC_Uv3,2022-08-11 03:00:00+00:00,903.0,-0.95,100.0,100.0,3.898,,,36.216,37.193,27.685,27.685,,306.622,310.607,0.951,-1.068,,,2.152,0.698,8.029,,,19.992,-5.0,-9.22,-12.34,-14.28,-15.62,-16.27,-16.4,-16.29,0.0,0.0,0.0,79.835,-25.163,873.0,235.05,,,0.75,,,14.07,,,67.56,,,-1.077,,,0.448,0.302,,,0.218,0.788,1.788,2.788,3.788,4.788,5.788,6.788,9.788,-16.282,,,,,,,,,,,,,,,,,,,,,,0.133,0.302,2022-08-11 03:00:00+00:00,2022,August,2022-08-11,223,737888,Summer,11,Aug
1888978,1791,KPC_Uv3,2022-08-11 04:00:00+00:00,903.0,-0.733,100.0,100.0,3.969,,,41.764,43.2,32.147,32.147,,308.939,312.05,0.965,-0.758,,,2.151,0.697,8.029,,,19.992,-4.847,-9.01,-12.17,-13.77,-15.42,-16.09,-16.25,-15.54,0.0,0.0,0.0,79.835,-25.163,870.0,335.05,,,0.78,,,14.06,,,66.73,,,-0.74,,,0.449,0.303,,,0.219,0.789,1.789,2.789,3.789,4.789,5.789,6.789,9.789,-15.49,,,,,,,,,,,,,,,,,,,,,,0.134,0.303,2022-08-11 04:00:00+00:00,2022,August,2022-08-11,223,737888,Summer,11,Aug
1888979,1792,KPC_Uv3,2022-08-11 05:00:00+00:00,903.0,-0.85,100.0,100.0,3.931,,,56.395,58.977,43.873,43.873,,309.543,313.198,0.977,-0.504,,,2.152,0.697,8.029,,,19.992,-4.805,-8.92,-12.1,-13.6,-15.34,-16.03,-16.16,-15.32,0.0,0.0,0.0,79.835,-25.163,862.0,435.06,,,0.86,,,14.04,,,65.63,,,-0.445,,,0.448,0.303,,,0.218,0.789,1.789,2.789,3.789,4.789,5.789,6.789,9.789,-15.261,,,,,,,,,,,,,,,,,,,,,,0.134,0.303,2022-08-11 05:00:00+00:00,2022,August,2022-08-11,223,737888,Summer,11,Aug
1888980,1793,KPC_Uv3,2022-08-11 06:00:00+00:00,903.0,-0.833,100.0,100.0,3.936,,,76.224,80.125,59.587,59.587,,308.489,312.668,0.965,-0.616,,,2.152,0.697,8.029,,,19.992,-4.835,-8.94,-12.1,-13.63,-15.34,-16.05,-16.18,-15.43,0.0,0.0,0.0,79.835,-25.163,870.0,535.05,,,0.82,,,14.05,,,66.91,,,-0.462,,,0.448,0.303,,,0.218,0.789,1.789,2.789,3.789,4.789,5.789,6.789,9.789,-15.377,,,,,,,,,,,,,,,,,,,,,,0.134,0.303,2022-08-11 06:00:00+00:00,2022,August,2022-08-11,223,737888,Summer,11,Aug
1888981,1794,KPC_Uv3,2022-08-11 07:00:00+00:00,903.0,-0.8,100.0,100.0,3.947,,,95.493,101.009,75.096,75.096,,308.472,312.765,0.963,-0.595,,,2.152,0.697,8.029,,,19.992,-4.88,-8.97,-12.16,-13.74,-15.39,-16.09,-16.2,-15.57,0.0,0.0,0.0,79.835,-25.163,867.0,635.05,,,0.79,,,14.04,,,65.56,,,-0.335,,,0.448,0.303,,,0.218,0.789,1.789,2.789,3.789,4.789,5.789,6.789,9.789,-15.526,,,,,,,,,,,,,,,,,,,,,,0.134,0.303,2022-08-11 07:00:00+00:00,2022,August,2022-08-11,223,737888,Summer,11,Aug
1888982,1795,KPC_Uv3,2022-08-11 08:00:00+00:00,904.0,-0.783,100.0,100.0,3.948,,,130.303,136.604,101.528,101.528,,307.743,313.425,0.955,-0.442,,,2.152,0.697,8.038,,,19.992,-4.96,-9.17,-12.22,-14.09,-15.57,-16.23,-16.32,-16.07,0.0,0.0,0.0,79.835,-25.163,875.0,735.05,,,0.82,,,14.06,,,65.77,,,-0.047,,,0.448,0.303,,,0.218,0.789,1.789,2.789,3.789,4.789,5.789,6.789,9.789,-16.052,,,,,,,,,,,,,,,,,,,,,,0.134,0.303,2022-08-11 08:00:00+00:00,2022,August,2022-08-11,223,737888,Summer,11,Aug
1888983,1796,KPC_Uv3,2022-08-11 09:00:00+00:00,904.0,-0.8,100.0,100.0,3.943,,,163.714,170.37,126.585,126.585,,306.709,313.449,0.945,-0.429,,,2.15,0.697,8.038,,,19.992,-4.947,-9.17,-12.25,-14.21,-15.62,-16.25,-16.38,-16.23,0.0,0.0,0.0,79.835,-25.163,874.0,835.05,,,0.75,,,14.06,,,66.33,,,0.226,,,0.45,0.303,,,0.219,0.79,1.79,2.79,3.79,4.79,5.79,6.79,9.79,-16.219,,,,,,,,,,,,,,,,,,,,,,0.136,0.303,2022-08-11 09:00:00+00:00,2022,August,2022-08-11,223,737888,Summer,11,Aug
1888984,1797,KPC_Uv3,2022-08-11 10:00:00+00:00,904.0,-0.717,100.0,100.0,3.97,,,220.202,220.202,163.56,163.56,0.743,297.48,312.597,0.844,-0.558,,,2.15,0.697,8.048,,,19.992,-4.96,-9.17,-12.29,-14.18,-15.64,-16.29,-16.34,-16.25,0.0,0.0,0.0,79.835,-25.163,867.0,935.06,,,0.67,,,14.08,,,66.43,,,0.699,,,0.45,0.303,,,0.219,0.79,1.79,2.79,3.79,4.79,5.79,6.79,9.79,-16.244,,,,,,,,,,,,,,,,,,,,,,0.135,0.303,2022-08-11 10:00:00+00:00,2022,August,2022-08-11,223,737888,Summer,11,Aug
1888985,1798,KPC_Uv3,2022-08-11 11:00:00+00:00,904.0,-0.617,99.8,100.0,4.003,,,248.174,248.174,180.901,180.901,0.729,300.028,313.762,0.866,-0.314,,,2.155,0.697,8.057,,,19.992,-4.96,-9.2,-12.27,-14.23,-15.6,-16.25,-16.38,-16.16,0.0,0.0,0.0,79.835,-25.163,871.0,1035.05,,,0.78,,,14.12,,,66.37,,,1.409,,,0.445,0.303,,,0.217,0.787,1.787,2.787,3.787,4.787,5.787,6.787,9.787,-16.144,,,,,,,,,,,,,,,,,,,,,,0.131,0.303,2022-08-11 11:00:00+00:00,2022,August,2022-08-11,223,737888,Summer,11,Aug
1888986,1799,KPC_Uv3,2022-08-11 12:00:00+00:00,904.0,-0.683,99.1,99.75,3.971,,,286.791,286.791,208.862,208.862,0.728,304.909,315.442,0.92,0.0,,,2.151,0.696,8.057,,,19.992,-4.96,-9.17,-12.25,-14.14,-15.6,-16.27,-16.38,-16.16,0.0,0.0,0.0,79.835,-25.163,871.0,1135.05,,,0.96,,,14.19,,,64.8,,,2.048,,,0.449,0.304,,,0.219,0.79,1.79,2.79,3.79,4.79,5.79,6.79,9.789,-16.145,,,,,,,,,,,,,,,,,,,,,,0.134,0.304,2022-08-11 12:00:00+00:00,2022,August,2022-08-11,223,737888,Summer,11,Aug
1888987,1800,KPC_Uv3,2022-08-11 13:00:00+00:00,904.0,-0.567,98.9,99.437,3.997,,,293.162,293.162,213.598,213.598,0.729,306.054,315.868,0.927,0.0,,,2.148,0.696,8.057,,,19.992,-4.933,-9.17,-12.22,-14.14,-15.62,-16.27,-16.36,-16.16,0.0,0.0,0.0,79.835,-25.163,866.0,1235.05,,,1.05,,,14.21,,,65.86,,,2.46,,,0.452,0.304,,,0.221,0.791,1.791,2.791,3.791,4.791,5.791,6.791,9.791,-16.146,,,,,,,,,,,,,,,,,,,,,,0.138,0.304,2022-08-11 13:00:00+00:00,2022,August,2022-08-11,223,737888,Summer,11,Aug
1888988,1801,KPC_Uv3,2022-08-11 14:00:00+00:00,904.0,-0.7,98.7,99.364,3.95,,,289.51,289.51,207.792,207.792,0.718,304.482,318.746,0.917,0.0,,,2.146,0.696,8.057,,,19.992,-4.933,-9.16,-12.2,-14.16,-15.58,-16.25,-16.38,-16.14,0.0,0.0,0.0,79.835,-25.163,867.0,1335.05,,,0.83,,,14.23,,,66.01,,,2.834,,,0.454,0.304,,,0.222,0.792,1.792,2.792,3.792,4.792,5.792,6.792,9.792,-16.123,,,,,,,,,,,,,,,,,,,,,,0.139,0.304,2022-08-11 14:00:00+00:00,2022,August,2022-08-11,223,737888,Summer,11,Aug
1888989,1802,KPC_Uv3,2022-08-11 15:00:00+00:00,904.0,-0.867,98.1,98.92,3.878,,,310.334,310.334,224.828,224.828,0.725,298.872,318.193,0.866,0.0,,,2.146,0.696,8.057,,,19.992,-4.907,-9.17,-12.22,-14.16,-15.58,-16.25,-16.4,-16.14,0.0,0.0,0.0,79.835,-25.163,868.0,1435.06,,,0.72,,,14.28,,,66.4,,,2.54,,,0.454,0.304,,,0.222,0.792,1.792,2.792,3.792,4.792,5.792,6.792,9.792,-16.122,,,,,,,,,,,,,,,,,,,,,,0.14,0.304,2022-08-11 15:00:00+00:00,2022,August,2022-08-11,223,737888,Summer,11,Aug
1888990,1803,KPC_Uv3,2022-08-11 16:00:00+00:00,904.0,-0.5,95.6,96.056,3.883,,,269.697,269.697,194.194,194.194,0.72,300.102,312.344,0.861,-0.633,,,2.146,0.697,8.057,,,19.992,-3.26,-10.36,-12.94,-14.48,,,,,0.0,0.0,0.0,79.835,-25.163,868.0,1535.05,,,1.05,,,14.35,,,69.19,,,2.336,,,0.454,0.303,,,0.221,0.792,1.792,2.792,3.792,4.792,5.792,6.792,9.792,,,,,,,,,,,,,,,,,,,,,,,0.139,0.303,2022-08-11 16:00:00+00:00,2022,August,2022-08-11,223,737888,Summer,11,Aug
1888991,1804,KPC_Uv3,2022-08-11 17:00:00+00:00,904.0,-0.433,94.3,94.689,3.849,,,206.061,206.061,148.281,148.281,0.72,310.476,320.642,0.967,0.0,,,2.147,0.697,8.048,,,19.992,,,,,,,,,0.0,0.0,0.0,79.835,-25.163,863.0,1635.05,,,0.86,,,14.28,,,66.75,,,3.564,,,0.453,0.303,,,0.221,0.791,1.791,2.791,3.791,4.791,5.791,6.791,9.791,,,,,,,,,,,,,,,,,,,,,,,0.138,0.303,2022-08-11 17:00:00+00:00,2022,August,2022-08-11,223,737888,Summer,11,Aug
1888992,1805,KPC_Uv3,2022-08-11 18:00:00+00:00,904.0,-0.533,96.7,97.193,3.918,,,164.724,166.829,120.092,120.092,,312.787,322.559,0.996,0.0,,,2.155,0.697,8.038,,,19.992,-4.267,-9.16,-12.19,-14.11,-15.53,-16.23,-16.34,-16.12,0.0,0.0,0.0,79.835,-25.163,870.0,1735.05,,,0.74,,,14.27,,,66.07,,,2.88,,,0.445,0.303,,,0.217,0.787,1.787,2.787,3.787,4.787,5.787,6.787,9.787,-16.104,,,,,,,,,,,,,,,,,,,,,,0.131,0.303,2022-08-11 18:00:00+00:00,2022,August,2022-08-11,223,737888,Summer,11,Aug
1888993,1806,KPC_Uv3,2022-08-11 19:00:00+00:00,904.0,-0.467,96.1,96.528,3.912,,,129.837,133.672,96.257,96.257,,308.538,317.487,0.948,0.0,,,2.154,0.697,8.029,,,19.992,-4.933,-9.13,-12.24,-14.13,-15.51,-16.25,-16.38,-16.18,0.0,0.0,0.0,79.835,-25.163,869.0,1835.05,,,0.75,,,14.23,,,66.37,,,1.488,,,0.446,0.303,,,0.217,0.788,1.788,2.788,3.788,4.788,5.788,6.788,9.788,-16.166,,,,,,,,,,,,,,,,,,,,,,0.131,0.303,2022-08-11 19:00:00+00:00,2022,August,2022-08-11,223,737888,Summer,11,Aug
1888994,1807,KPC_Uv3,2022-08-11 20:00:00+00:00,904.0,-0.5,97.4,97.865,3.956,,,107.925,110.825,79.832,79.832,,307.48,316.479,0.939,0.0,,,2.155,0.697,8.02,,,19.992,-4.92,-9.13,-12.27,-14.18,-15.57,-16.21,-16.38,-16.16,0.0,0.0,0.0,79.835,-25.163,873.0,1935.06,,,0.83,,,14.21,,,65.04,,,1.022,,,0.445,0.303,,,0.217,0.787,1.787,2.787,3.787,4.787,5.787,6.787,9.787,-16.144,,,,,,,,,,,,,,,,,,,,,,0.13,0.303,2022-08-11 20:00:00+00:00,2022,August,2022-08-11,223,737888,Summer,11,Aug
1888995,1808,KPC_Uv3,2022-08-11 21:00:00+00:00,904.0,-0.467,97.7,98.135,3.978,,,90.831,92.234,66.463,66.463,,304.054,315.186,0.901,-0.023,,,2.155,0.697,8.011,,,19.992,-4.947,-9.14,-12.2,-14.14,-15.58,-16.22,-16.42,-16.22,0.0,0.0,0.0,79.835,-25.163,866.0,2035.05,,,0.72,,,14.18,,,65.36,,,0.664,,,0.445,0.303,,,0.217,0.787,1.787,2.787,3.787,4.787,5.787,6.787,9.787,-16.206,,,,,,,,,,,,,,,,,,,,,,0.13,0.303,2022-08-11 21:00:00+00:00,2022,August,2022-08-11,223,737888,Summer,11,Aug
1888996,1809,KPC_Uv3,2022-08-11 22:00:00+00:00,904.0,-0.4,97.1,97.469,3.973,,,69.231,70.392,50.741,50.741,,303.757,314.644,0.895,-0.142,,,2.154,0.697,8.011,,,19.992,-4.947,-9.14,-12.2,-14.16,-15.6,-16.27,-16.38,-16.25,0.0,0.0,0.0,79.835,-25.163,866.0,2135.05,,,1.08,,,14.16,,,66.78,,,0.499,,,0.446,0.303,,,0.217,0.787,1.787,2.787,3.787,4.787,5.787,6.787,9.787,-16.241,,,,,,,,,,,,,,,,,,,,,,0.131,0.303,2022-08-11 22:00:00+00:00,2022,August,2022-08-11,223,737888,Summer,11,Aug
1888997,1810,KPC_Uv3,2022-08-11 23:00:00+00:00,905.0,-0.517,98.0,98.484,3.971,,,47.654,49.062,35.378,35.378,,304.645,314.95,0.91,-0.08,,,2.154,0.697,8.002,,,19.992,-4.893,-9.16,-12.24,-14.14,-15.57,-16.22,-16.4,-16.22,0.0,0.0,0.0,79.835,-25.163,858.0,2235.05,,,0.79,,,14.13,,,66.9,,,0.36,,,0.446,0.303,,,0.217,0.788,1.788,2.788,3.788,4.788,5.788,6.788,9.788,-16.207,,,,,,,,,,,,,,,,,,,,,,0.131,0.303,2022-08-11 23:00:00+00:00,2022,August,2022-08-11,223,737888,Summer,11,Aug
1888998,1811,KPC_Uv3,2022-08-12 00:00:00+00:00,905.0,-0.6,98.7,99.267,3.975,,,37.887,38.995,28.128,28.128,,303.462,313.948,0.901,-0.296,,,2.154,0.697,8.002,,,19.992,-4.947,-9.16,-12.19,-14.16,-15.6,-16.22,-16.4,-16.25,0.0,0.0,0.0,79.835,-25.163,865.0,2335.05,,,0.82,,,14.11,,,67.41,,,0.009,,,0.446,0.303,,,0.217,0.788,1.788,2.788,3.788,4.788,5.788,6.788,9.788,-16.239,,,,,,,,,,,,,,,,,,,,,,0.132,0.303,2022-08-12 00:00:00+00:00,2022,August,2022-08-12,224,737889,Summer,12,Aug
1888999,1812,KPC_Uv3,2022-08-12 01:00:00+00:00,905.0,-0.683,97.7,98.341,3.911,,,28.454,30.544,22.04,22.04,,298.12,312.844,0.849,-0.507,,,2.153,0.697,7.992,,,19.992,-4.947,-9.13,-12.24,-14.21,-15.58,-16.25,-16.42,-16.27,0.0,0.0,0.0,79.835,-25.163,861.0,35.06,,,0.98,,,14.09,,,66.39,,,-0.213,,,0.447,0.303,,,0.218,0.788,1.788,2.788,3.788,4.788,5.788,6.788,9.788,-16.259,,,,,,,,,,,,,,,,,,,,,,0.132,0.303,2022-08-12 01:00:00+00:00,2022,August,2022-08-12,224,737889,Summer,12,Aug
1889000,1813,KPC_Uv3,2022-08-12 02:00:00+00:00,905.0,-0.617,97.5,98.077,3.922,,,35.983,37.18,26.837,26.837,,296.992,311.421,0.834,-0.819,,,2.156,0.697,7.992,,,19.992,-4.92,-9.13,-12.2,-14.21,-15.58,-16.22,-16.4,-16.29,0.0,0.0,0.0,79.835,-25.163,868.0,135.05,,,0.81,,,14.07,,,67.44,,,-0.508,,,0.444,0.303,,,0.216,0.787,1.787,2.787,3.787,4.787,5.787,6.787,9.787,-16.282,,,,,,,,,,,,,,,,,,,,,,0.13,0.303,2022-08-12 02:00:00+00:00,2022,August,2022-08-12,224,737889,Summer,12,Aug
1889001,1814,KPC_Uv3,2022-08-12 03:00:00+00:00,905.0,-0.75,95.4,96.088,3.8,,,34.475,35.844,25.882,25.882,,301.499,311.834,0.888,-0.757,,,2.154,0.697,7.992,,,19.992,-4.92,-9.14,-12.24,-14.21,-15.6,-16.23,-16.4,-16.27,0.0,0.0,0.0,79.835,-25.163,868.0,235.05,,,0.84,,,14.05,,,65.98,,,-0.436,,,0.446,0.303,,,0.217,0.788,1.788,2.788,3.788,4.788,5.788,6.788,9.788,-16.261,,,,,,,,,,,,,,,,,,,,,,0.131,0.303,2022-08-12 03:00:00+00:00,2022,August,2022-08-12,224,737889,Summer,12,Aug
1889002,1815,KPC_Uv3,2022-08-12 04:00:00+00:00,905.0,-1.6,85.0,86.322,3.181,,,41.562,43.331,31.299,31.299,,304.127,311.693,0.956,-0.806,,,2.146,0.698,7.983,,,19.992,-4.907,-9.1,-12.24,-14.16,-15.58,-16.22,-16.4,-16.27,0.0,0.0,0.0,79.835,-25.163,867.0,335.05,,,0.82,,,14.04,,,67.77,,,-0.516,,,0.454,0.302,,,0.221,0.791,1.791,2.791,3.791,4.791,5.791,6.791,9.791,-16.261,,,,,,,,,,,,,,,,,,,,,,0.14,0.302,2022-08-12 04:00:00+00:00,2022,August,2022-08-12,224,737889,Summer,12,Aug
1889003,1816,KPC_Uv3,2022-08-12 05:00:00+00:00,905.0,-2.467,84.9,86.949,2.979,,,47.273,49.533,35.791,35.791,,300.475,308.292,0.959,-1.55,,,2.149,0.699,7.974,,,19.992,-4.933,-9.12,-12.2,-14.18,-15.57,-16.27,-16.44,-16.31,0.0,0.0,0.0,79.835,-25.163,865.0,435.05,,,0.86,,,14.04,,,65.99,,,-1.355,,,0.451,0.301,,,0.219,0.789,1.789,2.789,3.789,4.789,5.789,6.789,9.789,-16.301,,,,,,,,,,,,,,,,,,,,,,0.136,0.301,2022-08-12 05:00:00+00:00,2022,August,2022-08-12,224,737889,Summer,12,Aug
1889004,1817,KPC_Uv3,2022-08-12 06:00:00+00:00,905.0,-3.183,84.3,86.937,2.804,,,71.484,74.268,53.682,53.682,,297.4,305.834,0.961,-2.088,,,2.148,0.701,7.974,,,19.992,-4.893,-9.04,-12.17,-14.04,-15.36,-16.11,-16.34,-15.96,0.0,0.0,0.0,79.835,-25.163,869.0,535.06,,,0.87,,,14.02,,,67.66,,,-2.129,,,0.452,0.299,,,0.218,0.788,1.788,2.788,3.788,4.788,5.788,6.788,9.788,-15.933,,,,,,,,,,,,,,,,,,,,,,0.137,0.299,2022-08-12 06:00:00+00:00,2022,August,2022-08-12,224,737889,Summer,12,Aug
1889005,1818,KPC_Uv3,2022-08-12 07:00:00+00:00,905.0,-3.25,83.1,85.755,2.751,,,108.702,110.514,79.908,79.908,,292.827,301.575,0.916,-3.034,,,2.151,0.701,7.974,,,19.992,-4.88,-8.97,-12.03,-13.94,-15.2,-16.05,-16.23,-15.8,0.0,0.0,0.0,79.835,-25.163,866.0,635.05,,,0.72,,,14.03,,,67.36,,,-2.88,,,0.449,0.299,,,0.217,0.787,1.787,2.787,3.787,4.787,5.787,6.787,9.787,-15.769,,,,,,,,,,,,,,,,,,,,,,0.134,0.299,2022-08-12 07:00:00+00:00,2022,August,2022-08-12,224,737889,Summer,12,Aug
1889006,1819,KPC_Uv3,2022-08-12 08:00:00+00:00,905.0,-2.917,84.9,87.33,2.881,,,146.232,147.442,106.646,106.646,,291.331,301.555,0.884,-3.028,,,2.149,0.701,7.974,,,19.992,-4.835,-8.95,-12.0,-13.89,-15.2,-16.05,-16.22,-15.69,0.0,0.0,0.0,79.835,-25.163,873.0,735.05,,,0.79,,,14.03,,,67.22,,,-2.731,,,0.451,0.299,,,0.218,0.788,1.788,2.788,3.788,4.788,5.788,6.788,9.788,-15.653,,,,,,,,,,,,,,,,,,,,,,0.136,0.299,2022-08-12 08:00:00+00:00,2022,August,2022-08-12,224,737889,Summer,12,Aug
1889007,1820,KPC_Uv3,2022-08-12 09:00:00+00:00,905.0,-2.5,85.9,88.001,3.007,,,193.862,193.847,140.26,140.26,,289.223,302.173,0.843,-2.871,,,2.148,0.7,7.983,,,19.992,-4.792,-8.91,-11.91,-13.7,-15.18,-16.01,-16.16,-15.51,0.0,0.0,0.0,79.835,-25.163,863.0,835.05,,,0.93,,,14.06,,,67.84,,,-2.285,,,0.452,0.3,,,0.219,0.789,1.789,2.789,3.789,4.789,5.789,6.789,9.789,-15.464,,,,,,,,,,,,,,,,,,,,,,0.137,0.3,2022-08-12 09:00:00+00:00,2022,August,2022-08-12,224,737889,Summer,12,Aug
1889008,1821,KPC_Uv3,2022-08-12 10:00:00+00:00,905.0,-1.883,87.0,88.596,3.188,,,227.661,227.661,164.782,164.782,0.724,290.986,303.967,0.832,-2.471,,,2.149,0.7,7.992,,,19.992,-4.75,-8.81,-11.85,-13.43,-15.13,-15.98,-16.11,-15.28,0.0,0.0,0.0,79.835,-25.163,869.0,935.05,,,0.79,,,14.1,,,67.83,,,-1.535,,,0.451,0.3,,,0.218,0.789,1.789,2.789,3.789,4.789,5.789,6.789,9.789,-15.222,,,,,,,,,,,,,,,,,,,,,,0.137,0.3,2022-08-12 10:00:00+00:00,2022,August,2022-08-12,224,737889,Summer,12,Aug
1889009,1822,KPC_Uv3,2022-08-12 11:00:00+00:00,905.0,-1.483,87.4,88.658,3.299,,,275.68,275.68,196.868,196.868,0.714,291.152,307.824,0.815,-1.593,,,2.147,0.699,7.992,,,19.992,-4.793,-8.91,-11.93,-13.6,-15.37,-16.09,-16.2,-15.78,0.0,0.0,0.0,79.835,-25.163,866.0,1035.06,,,0.75,,,14.12,,,66.87,,,-0.523,,,0.453,0.301,,,0.22,0.79,1.79,2.79,3.79,4.79,5.79,6.79,9.79,-15.751,,,,,,,,,,,,,,,,,,,,,,0.138,0.301,2022-08-12 11:00:00+00:00,2022,August,2022-08-12,224,737889,Summer,12,Aug
1889010,1823,KPC_Uv3,2022-08-12 12:00:00+00:00,905.0,-1.0,86.2,87.032,3.371,,,295.726,295.726,212.223,212.223,0.718,293.1,309.374,0.812,-1.255,,,2.145,0.696,8.002,,,19.992,-4.88,-9.01,-12.06,-13.94,-15.48,-16.16,-16.31,-16.09,0.0,0.0,0.0,79.835,-25.163,866.0,1135.05,,,0.81,,,14.19,,,67.33,,,0.128,,,0.455,0.304,,,0.222,0.793,1.793,2.793,3.793,4.793,5.793,6.793,9.793,-16.075,,,,,,,,,,,,,,,,,,,,,,0.14,0.304,2022-08-12 12:00:00+00:00,2022,August,2022-08-12,224,737889,Summer,12,Aug
1889011,1824,KPC_Uv3,2022-08-12 13:00:00+00:00,905.0,-0.867,88.1,88.836,3.479,,,300.932,300.932,215.661,215.661,0.717,293.736,312.156,0.812,-0.632,,,2.144,0.696,8.002,,,19.992,-4.893,-9.06,-12.1,-14.03,-15.51,-16.22,-16.36,-16.14,0.0,0.0,0.0,79.835,-25.163,866.0,1235.05,,,0.75,,,14.22,,,65.78,,,0.879,,,0.456,0.304,,,0.223,0.793,1.793,2.793,3.793,4.793,5.793,6.793,9.793,-16.125,,,,,,,,,,,,,,,,,,,,,,0.142,0.304,2022-08-12 13:00:00+00:00,2022,August,2022-08-12,224,737889,Summer,12,Aug
1889012,1825,KPC_Uv3,2022-08-12 14:00:00+00:00,905.0,-0.65,86.4,86.939,3.467,,,310.334,310.334,222.536,222.536,0.717,294.39,313.628,0.808,-0.306,,,2.143,0.696,8.002,,,19.992,-4.893,-9.04,-12.08,-13.98,-15.49,-16.18,-16.34,-16.12,0.0,0.0,0.0,79.835,-25.163,866.0,1335.05,,,0.7,,,14.25,,,66.75,,,1.254,,,0.457,0.304,,,0.223,0.793,1.793,2.793,3.793,4.793,5.793,6.793,9.793,-16.105,,,,,,,,,,,,,,,,,,,,,,0.142,0.304,2022-08-12 14:00:00+00:00,2022,August,2022-08-12,224,737889,Summer,12,Aug
1889013,1826,KPC_Uv3,2022-08-12 15:00:00+00:00,905.0,-0.55,84.1,84.543,3.399,,,331.857,331.857,239.725,239.725,0.722,291.448,314.361,0.773,-0.123,,,2.145,0.7,8.002,,,19.992,-4.88,-9.03,-12.1,-14.01,-15.49,-16.18,-16.31,-16.09,0.0,0.0,0.0,79.835,-25.163,860.0,1435.05,,,0.9,,,14.28,,,67.92,,,1.398,,,0.455,0.3,,,0.22,0.791,1.791,2.791,3.791,4.791,5.791,6.791,9.791,-16.075,,,,,,,,,,,,,,,,,,,,,,0.141,0.3,2022-08-12 15:00:00+00:00,2022,August,2022-08-12,224,737889,Summer,12,Aug
1889014,1827,KPC_Uv3,2022-08-12 16:00:00+00:00,905.0,-1.083,87.9,88.82,3.417,,,307.226,307.226,223.759,223.759,0.728,293.021,315.175,0.815,0.0,,,2.144,0.698,8.002,,,19.992,-4.878,-9.03,-12.08,-14.03,-15.49,-16.18,-16.34,-16.12,0.0,0.0,0.0,79.835,-25.162,872.0,1535.06,,,0.92,,,14.38,,,69.15,,,1.291,,,0.456,0.302,,,0.222,0.792,1.792,2.792,3.792,4.792,5.792,6.792,9.792,-16.105,,,,,,,,,,,,,,,,,,,,,,0.142,0.302,2022-08-12 16:00:00+00:00,2022,August,2022-08-12,224,737889,Summer,12,Aug
