,index,stid,time,air_pressure,air_temperature,relative_humidity,relative_humidity_corrected,specific_humidity,wind_speed,wind_from_direction,surface_downwelling_shortwave_flux,surface_downwelling_shortwave_flux_corrected,surface_upwelling_shortwave_flux,surface_upwelling_shortwave_flux_corrected,surface_albedo,surface_downwelling_longwave_flux,surface_upwelling_longwave_flux,cloud_area_fraction,surface_temperature,surface_downward_latent_heat_flux,surface_downward_sensible_heat_flux,distance_to_surface_from_boom,distance_to_surface_from_stake_assembly,depth_of_pressure_transducer_in_ice,depth_of_pressure_transducer_in_ice_corrected,precipitation,precipitation_corrected,ice_temperature_at_t1,ice_temperature_at_t2,ice_temperature_at_t3,ice_temperature_at_t4,ice_temperature_at_t5,ice_temperature_at_t6,ice_temperature_at_t7,ice_temperature_at_t8,platform_view_angle_x,platform_view_angle_y,platform_azimuth_angle,gps_latitude,gps_longitude,gps_altitude,gps_time,gps_geoid_separation,gps_geounit,gps_hdop,gps_numsat,gps_q,battery_voltage,,battery_voltage_at_sample_start,fan_current,frequency_of_precipitation_wire_vibration,temperature_of_logger,temperature_of_radiation_sensor,message_latitude,message_longitude,surface_height_1,surface_height_2,z_surf_1_adj_flag,z_surf_2_adj_flag,surface_height_combined,depth_of_ice_temperature_t1,depth_of_ice_temperature_t2,depth_of_ice_temperature_t3,depth_of_ice_temperature_t4,depth_of_ice_temperature_t5,depth_of_ice_temperature_t6,depth_of_ice_temperature_t7,depth_of_ice_temperature_t8,ice_temperature_at_10m,air_pressure,air_temperature,relative_humidity,relative_humidity_corrected,specific_humidity,wind_speed,wind_from_direction,surface_downward_latent_heat_flux,surface_downward_sensible_heat_flux,distance_to_surface_from_boom,precipitation,precipitation_corrected,ice_temperature_at_t9,ice_temperature_at_t10,ice_temperature_at_t11,fan_current,depth_of_ice_temperature_t9,depth_of_ice_temperature_t10,depth_of_ice_temperature_t11,z_pt_cor_adj_flag,adjusted_ice_surface_height,adjusted_surface_height_1,adjusted_surface_height_2,Datetime,year,month,date,DayOfYear,DayOfCentury,season,day,hour
3407295,391,QAS_Lv3,2022-09-15 01:00:00+00:00,986.0,5.833,70.1,70.1,4.099,5.07,60.69,-0.972,0.0,0.78,0.0,,286.926,325.802,0.393,0.0,8.543,74.71,2.545,1.906,,,31.8,35.804,,,,,,,,,-2.276,2.536,177.3,,,,,,,,,,13.78,,,68.35,,,6.566,,0.0,0.055,-0.906,,,-1.231,-0.079,0.921,1.921,2.921,3.921,4.921,5.921,8.921,,,,,,,,,,,,,,,,,,,,,,,-1.556,-0.906,2022-09-15 01:00:00+00:00,2022,September,2022-09-15,258,737923,Autumn,15,Sep
3407296,392,QAS_Lv3,2022-09-15 02:00:00+00:00,986.0,5.65,71.17,71.17,4.109,5.213,52.23,0.203,0.0,-0.353,0.0,,323.427,321.482,0.795,0.0,9.323,75.825,2.548,1.912,,,31.8,35.804,,,,,,,,,-2.276,2.548,178.3,,,,,,,,,,13.77,,,68.13,,,5.497,,0.0,0.052,-0.912,,,-1.235,-0.084,0.916,1.916,2.916,3.916,4.916,5.916,8.916,,,,,,,,,,,,,,,,,,,,,,,-1.559,-0.912,2022-09-15 02:00:00+00:00,2022,September,2022-09-15,258,737923,Autumn,15,Sep
3407297,393,QAS_Lv3,2022-09-15 03:00:00+00:00,986.0,6.117,69.68,69.68,4.156,5.281,45.7,0.96,0.0,-0.622,0.0,,338.188,318.956,0.928,0.0,11.062,81.93,2.549,1.912,,,31.8,35.804,,,,,,,,,-2.281,2.562,177.7,,,,,,,,,,13.75,,,67.7,,,5.439,,0.0,0.051,-0.912,,,-1.236,-0.084,0.916,1.916,2.916,3.916,4.916,5.916,8.916,,,,,,,,,,,,,,,,,,,,,,,-1.56,-0.912,2022-09-15 03:00:00+00:00,2022,September,2022-09-15,258,737923,Autumn,15,Sep
3407298,394,QAS_Lv3,2022-09-15 04:00:00+00:00,986.0,5.85,71.2,71.2,4.169,5.425,44.67,0.95,0.0,-0.941,0.0,,348.273,322.342,1.0,0.0,12.105,82.227,2.548,1.911,,,31.8,35.804,,,,,,,,,-2.274,2.581,177.7,,,,,,,,,,13.76,,,68.14,,,6.013,,0.0,0.052,-0.911,,,-1.235,-0.083,0.917,1.917,2.917,3.917,4.917,5.917,8.917,,,,,,,,,,,,,,,,,,,,,,,-1.559,-0.911,2022-09-15 04:00:00+00:00,2022,September,2022-09-15,258,737923,Autumn,15,Sep
3407299,395,QAS_Lv3,2022-09-15 05:00:00+00:00,986.0,5.4,72.97,72.97,4.141,5.291,40.49,0.907,0.0,-1.24,0.0,,354.915,322.904,1.0,0.0,10.811,74.665,2.554,1.91,,,31.8,35.804,,,,,,,,,-2.25,2.6,177.7,,,,,,,,,,13.74,,,68.44,,,5.864,,0.0,0.046,-0.91,,,-1.237,-0.086,0.914,1.914,2.914,3.914,4.914,5.914,8.914,,,,,,,,,,,,,,,,,,,,,,,-1.565,-0.91,2022-09-15 05:00:00+00:00,2022,September,2022-09-15,258,737923,Autumn,15,Sep
3407300,396,QAS_Lv3,2022-09-15 06:00:00+00:00,985.0,5.833,71.53,71.53,4.187,5.207,40.99,1.395,0.0,-0.849,0.0,,352.123,320.611,1.0,0.0,11.985,77.47,2.548,1.913,,,31.8,35.804,,,,,,,,,-2.245,2.624,177.6,,,,,,,,,,13.75,,,67.28,,,5.577,,0.0,0.052,-0.913,,,-1.236,-0.084,0.916,1.916,2.916,3.916,4.916,5.916,8.916,,,,,,,,,,,,,,,,,,,,,,,-1.559,-0.913,2022-09-15 06:00:00+00:00,2022,September,2022-09-15,258,737923,Autumn,15,Sep
3407301,397,QAS_Lv3,2022-09-15 07:00:00+00:00,985.0,6.083,69.75,69.75,4.155,4.818,46.31,1.212,0.0,-1.092,0.0,,350.988,320.73,1.0,0.0,9.48,71.115,2.559,1.913,,,31.8,35.804,,,,,,,,,-2.245,2.643,178.0,,,,,,,,,,13.75,,,67.31,,,5.811,,0.0,0.041,-0.913,,,-1.241,-0.09,0.91,1.91,2.91,3.91,4.91,5.91,8.91,,,,,,,,,,,,,,,,,,,,,,,-1.57,-0.913,2022-09-15 07:00:00+00:00,2022,September,2022-09-15,258,737923,Autumn,15,Sep
3407302,398,QAS_Lv3,2022-09-15 08:00:00+00:00,986.0,6.017,69.55,69.55,4.12,4.979,46.16,7.436,0.0,-0.64,0.0,,351.861,321.293,1.0,0.0,8.947,74.396,2.547,1.914,,,31.8,35.804,,,,,,,,,-2.236,2.662,177.9,,,,,,,,,,13.73,,,67.1,,,6.035,,0.0,0.053,-0.914,,,-1.236,-0.084,0.916,1.916,2.916,3.916,4.916,5.916,8.916,,,,,,,,,,,,,,,,,,,,,,,-1.557,-0.914,2022-09-15 08:00:00+00:00,2022,September,2022-09-15,258,737923,Autumn,15,Sep
3407303,399,QAS_Lv3,2022-09-15 09:00:00+00:00,986.0,6.133,69.27,69.27,4.136,4.622,55.17,33.16,33.16,3.72,4.256,,351.89,322.59,1.0,0.0,8.436,67.18,2.55,1.917,,,31.8,35.804,,,,,,,,,-2.221,2.681,177.8,,,,,,,,,,13.73,,,69.07,,,6.188,,0.0,0.05,-0.917,,,-1.239,-0.087,0.913,1.913,2.913,3.913,4.913,5.913,8.913,,,,,,,,,,,,,,,,,,,,,,,-1.561,-0.917,2022-09-15 09:00:00+00:00,2022,September,2022-09-15,258,737923,Autumn,15,Sep
3407304,400,QAS_Lv3,2022-09-15 10:00:00+00:00,986.0,6.783,66.57,66.57,4.158,4.283,42.46,109.659,100.709,12.771,12.771,,333.373,317.432,0.84,0.0,7.663,62.536,2.556,1.918,,,31.8,35.804,,,,,,,,,-2.2,2.703,177.6,,,,,,,,,,13.74,,,66.39,,,6.0,,0.0,0.044,-0.918,,,-1.243,-0.091,0.909,1.909,2.909,3.909,4.909,5.909,8.909,,,,,,,,,,,,,,,,,,,,,,,-1.567,-0.918,2022-09-15 10:00:00+00:00,2022,September,2022-09-15,258,737923,Autumn,15,Sep
3407305,401,QAS_Lv3,2022-09-15 11:00:00+00:00,986.0,5.983,69.53,69.53,4.109,4.692,45.11,121.165,112.956,14.149,14.149,,354.872,324.223,1.0,0.0,7.842,67.698,2.549,1.913,,,31.8,35.804,,,,,,,,,-2.205,2.714,177.7,,,,,,,,,,13.74,,,65.92,,,6.943,,0.0,0.051,-0.913,,,-1.236,-0.085,0.915,1.915,2.915,3.915,4.915,5.915,8.915,,,,,,,,,,,,,,,,,,,,,,,-1.559,-0.913,2022-09-15 11:00:00+00:00,2022,September,2022-09-15,258,737923,Autumn,15,Sep
3407306,402,QAS_Lv3,2022-09-15 12:00:00+00:00,986.0,6.5,67.67,67.67,4.145,4.247,51.67,233.452,226.339,28.001,28.001,,348.895,318.879,1.0,0.0,7.347,60.129,2.558,1.918,,,31.8,35.804,,,,,,,,,-2.188,2.717,177.7,,,,,,,,,,13.73,,,68.04,,,6.458,,0.0,0.042,-0.918,,,-1.243,-0.092,0.908,1.908,2.908,3.908,4.908,5.908,8.908,,,,,,,,,,,,,,,,,,,,,,,-1.569,-0.918,2022-09-15 12:00:00+00:00,2022,September,2022-09-15,258,737923,Autumn,15,Sep
3407307,403,QAS_Lv3,2022-09-15 13:00:00+00:00,986.0,5.833,69.75,69.75,4.079,4.966,48.04,321.946,321.946,39.331,39.331,0.122,354.163,323.755,1.0,0.0,7.563,72.37,2.555,1.919,,,31.8,35.804,,,,,,,,,-2.169,2.731,177.5,,,,,,,,,,13.78,,,68.81,,,7.156,,0.0,0.045,-0.919,,,-1.242,-0.091,0.909,1.909,2.909,3.909,4.909,5.909,8.909,,,,,,,,,,,,,,,,,,,,,,,-1.566,-0.919,2022-09-15 13:00:00+00:00,2022,September,2022-09-15,258,737923,Autumn,15,Sep
3407308,404,QAS_Lv3,2022-09-15 14:00:00+00:00,986.0,6.117,68.5,68.5,4.086,5.885,43.2,328.693,328.693,39.779,39.779,0.121,348.979,321.087,1.0,0.0,9.753,94.923,2.541,1.921,,,31.8,35.804,,,,,,,,,-2.171,2.734,177.3,,,,,,,,,,13.83,,,68.72,,,6.817,,0.0,0.059,-0.921,,,-1.236,-0.085,0.915,1.915,2.915,3.915,4.915,5.915,8.915,,,,,,,,,,,,,,,,,,,,,,,-1.552,-0.921,2022-09-15 14:00:00+00:00,2022,September,2022-09-15,258,737923,Autumn,15,Sep
3407309,405,QAS_Lv3,2022-09-15 15:00:00+00:00,986.0,6.167,68.58,68.58,4.105,5.65,41.76,207.671,207.671,25.596,25.596,0.123,356.06,323.026,1.0,0.0,10.002,90.481,2.546,1.926,,,31.8,35.804,,,,,,,,,-2.159,2.724,177.6,,,,,,,,,,13.78,,,69.61,,,7.029,,0.0,0.054,-0.926,,,-1.242,-0.09,0.91,1.91,2.91,3.91,4.91,5.91,8.91,,,,,,,,,,,,,,,,,,,,,,,-1.557,-0.926,2022-09-15 15:00:00+00:00,2022,September,2022-09-15,258,737923,Autumn,15,Sep
3407310,406,QAS_Lv3,2022-09-15 16:00:00+00:00,985.0,5.95,69.7,69.7,4.114,5.699,42.27,248.935,248.935,30.489,30.489,0.122,351.802,323.264,1.0,0.0,10.38,88.809,2.553,1.931,,,31.8,35.804,,,,,,,,,-2.169,2.722,178.1,,,,,,,,,,13.77,,,68.19,,,6.855,,0.0,0.047,-0.931,,,-1.248,-0.096,0.904,1.904,2.904,3.904,4.904,5.904,8.904,,,,,,,,,,,,,,,,,,,,,,,-1.564,-0.931,2022-09-15 16:00:00+00:00,2022,September,2022-09-15,258,737923,Autumn,15,Sep
3407311,407,QAS_Lv3,2022-09-15 17:00:00+00:00,984.0,5.933,70.42,70.42,4.155,5.995,43.54,221.236,221.236,27.354,27.354,0.124,351.617,321.951,1.0,0.0,12.744,94.313,2.565,1.929,,,31.8,35.804,,,,,,,,,-2.164,2.717,177.2,,,,,,,,,,13.78,,,69.24,,,6.591,,0.0,0.035,-0.929,,,-1.253,-0.101,0.899,1.899,2.899,3.899,4.899,5.899,8.899,,,,,,,,,,,,,,,,,,,,,,,-1.576,-0.929,2022-09-15 17:00:00+00:00,2022,September,2022-09-15,258,737923,Autumn,15,Sep
3407312,408,QAS_Lv3,2022-09-15 18:00:00+00:00,984.0,6.4,70.12,70.12,4.274,4.869,47.2,113.352,113.352,14.617,14.617,0.129,351.924,323.671,1.0,0.0,13.275,74.898,2.549,1.945,,,31.8,35.804,,,,,,,,,-2.145,2.712,177.6,,,,,,,,,,13.76,,,70.65,,,6.612,,0.0,0.051,-0.945,,,-1.253,-0.101,0.899,1.899,2.899,3.899,4.899,5.899,8.899,,,,,,,,,,,,,,,,,,,,,,,-1.56,-0.945,2022-09-15 18:00:00+00:00,2022,September,2022-09-15,258,737923,Autumn,15,Sep
3407313,409,QAS_Lv3,2022-09-15 19:00:00+00:00,984.0,6.567,70.02,70.02,4.317,4.658,50.92,60.938,44.502,5.782,5.782,,352.18,319.526,1.0,0.0,13.64,71.284,2.529,1.932,,,31.8,35.804,,,,,,,,,-2.159,2.71,177.4,,,,,,,,,,13.75,,,66.29,,,6.432,,0.0,0.071,-0.932,,,-1.246,-0.094,0.906,1.906,2.906,3.906,4.906,5.906,8.906,,,,,,,,,,,,,,,,,,,,,,,-1.56,-0.932,2022-09-15 19:00:00+00:00,2022,September,2022-09-15,258,737923,Autumn,15,Sep
3407314,410,QAS_Lv3,2022-09-15 20:00:00+00:00,984.0,5.967,72.6,72.6,4.294,5.723,53.59,24.588,16.368,2.143,2.143,,360.686,326.693,1.0,0.0,17.858,89.475,2.549,1.937,,,31.8,35.804,,,,,,,,,-2.181,2.702,177.5,,,,,,,,,,13.74,,,67.05,,,6.897,,0.0,0.051,-0.937,,,-1.249,-0.097,0.903,1.903,2.903,3.903,4.903,5.903,8.903,,,,,,,,,,,,,,,,,,,,,,,-1.56,-0.937,2022-09-15 20:00:00+00:00,2022,September,2022-09-15,258,737923,Autumn,15,Sep
3407315,411,QAS_Lv3,2022-09-15 21:00:00+00:00,984.0,5.7,73.67,73.67,4.277,6.182,49.68,3.454,0.0,-0.903,0.0,,356.778,322.659,1.0,0.0,19.078,95.102,2.545,1.94,,,31.8,35.804,,,,,,,,,-2.207,2.7,177.7,,,,,,,,,,13.73,,,67.76,,,5.978,,0.0,0.055,-0.94,,,-1.248,-0.096,0.904,1.904,2.904,3.904,4.904,5.904,8.904,,,,,,,,,,,,,,,,,,,,,,,-1.556,-0.94,2022-09-15 21:00:00+00:00,2022,September,2022-09-15,258,737923,Autumn,15,Sep
3407316,412,QAS_Lv3,2022-09-15 22:00:00+00:00,983.0,6.233,72.13,72.13,4.35,6.731,41.96,1.761,0.0,-0.61,0.0,,357.754,320.72,1.0,0.0,24.332,113.394,2.548,1.942,,,31.8,35.804,,,,,,,,,-2.224,2.707,177.3,,,,,,,,,,13.71,,,69.4,,,5.837,,0.0,0.052,-0.942,,,-1.25,-0.099,0.901,1.901,2.901,3.901,4.901,5.901,8.901,,,,,,,,,,,,,,,,,,,,,,,-1.558,-0.942,2022-09-15 22:00:00+00:00,2022,September,2022-09-15,258,737923,Autumn,15,Sep
3407317,413,QAS_Lv3,2022-09-15 23:00:00+00:00,983.0,5.983,73.02,73.02,4.328,6.568,46.74,1.448,0.0,-0.995,0.0,,360.148,323.138,1.0,0.0,22.714,106.553,2.537,1.944,,,31.8,35.804,,,,,,,,,-2.228,2.707,177.5,,,,,,,,,,13.71,,,67.54,,,6.187,,0.0,0.063,-0.944,,,-1.246,-0.094,0.906,1.906,2.906,3.906,4.906,5.906,8.906,,,,,,,,,,,,,,,,,,,,,,,-1.548,-0.944,2022-09-15 23:00:00+00:00,2022,September,2022-09-15,258,737923,Autumn,15,Sep
3407318,414,QAS_Lv3,2022-09-16 00:00:00+00:00,982.0,6.2,72.73,72.73,4.381,6.667,49.44,-2.276,0.0,0.043,0.0,,354.956,323.882,1.0,0.0,25.401,111.511,2.547,1.945,,,31.8,35.804,,,,,,,,,-2.259,2.707,176.3,,,,,,,,,,13.72,,,69.07,,,6.088,,0.0,0.053,-0.945,,,-1.252,-0.1,0.9,1.9,2.9,3.9,4.9,5.9,8.9,,,,,,,,,,,,,,,,,,,,,,,-1.558,-0.945,2022-09-16 00:00:00+00:00,2022,September,2022-09-16,259,737924,Autumn,16,Sep
3407319,415,QAS_Lv3,2022-09-16 01:00:00+00:00,982.0,7.033,70.1,70.1,4.473,5.723,67.92,1.876,0.0,-0.219,0.0,,350.801,317.931,1.0,0.0,24.051,101.26,2.555,1.949,,,31.8,35.804,,,,,,,,,-2.288,2.71,177.4,,,,,,,,,,13.7,,,70.33,,,5.808,,0.0,0.045,-0.949,,,-1.258,-0.106,0.894,1.894,2.894,3.894,4.894,5.894,8.894,,,,,,,,,,,,,,,,,,,,,,,-1.566,-0.949,2022-09-16 01:00:00+00:00,2022,September,2022-09-16,259,737924,Autumn,16,Sep
3407320,416,QAS_Lv3,2022-09-16 02:00:00+00:00,981.0,7.633,68.33,68.33,4.548,4.152,71.39,0.866,0.0,0.246,0.0,,352.198,320.898,0.998,0.0,15.256,62.237,2.55,1.951,,,31.8,35.804,,,,,,,,,-2.333,2.712,177.3,,,,,,,,,,13.7,,,68.27,,,6.907,,0.0,0.05,-0.951,,,-1.256,-0.104,0.896,1.896,2.896,3.896,4.896,5.896,8.896,,,,,,,,,,,,,,,,,,,,,,,-1.561,-0.951,2022-09-16 02:00:00+00:00,2022,September,2022-09-16,259,737924,Autumn,16,Sep
3407321,417,QAS_Lv3,2022-09-16 03:00:00+00:00,980.0,6.733,70.27,70.27,4.401,5.296,73.48,0.241,0.0,-0.041,0.0,,360.26,326.89,1.0,0.0,18.845,87.743,2.549,1.953,,,31.8,35.804,,,,,,,,,-2.39,2.702,176.9,,,,,,,,,,13.7,,,68.83,,,7.362,,0.0,0.051,-0.953,,,-1.256,-0.105,0.895,1.895,2.895,3.895,4.895,5.895,8.895,,,,,,,,,,,,,,,,,,,,,,,-1.56,-0.953,2022-09-16 03:00:00+00:00,2022,September,2022-09-16,259,737924,Autumn,16,Sep
3407322,418,QAS_Lv3,2022-09-16 04:00:00+00:00,979.0,8.48,66.13,66.13,4.673,5.113,92.9,-0.759,0.0,2.858,0.0,,354.258,320.027,0.973,0.0,25.086,96.629,2.555,1.953,,,31.8,35.804,,,,,,,,,-2.417,2.686,177.1,,,,,,,,,,13.69,,,66.75,,,6.578,,0.0,0.045,-0.953,,,-1.259,-0.108,0.892,1.892,2.892,3.892,4.892,5.892,8.892,,,,,,,,,,,,,,,,,,,,,,,-1.566,-0.953,2022-09-16 04:00:00+00:00,2022,September,2022-09-16,259,737924,Autumn,16,Sep
3407323,419,QAS_Lv3,2022-09-16 05:00:00+00:00,977.0,8.53,65.33,65.33,4.642,6.699,78.9,-0.442,0.0,0.781,0.0,,352.081,321.744,0.947,0.0,35.362,144.235,2.568,1.953,,,31.8,35.804,,,,,,,,,-2.495,2.664,176.8,,,,,,,,,,13.68,,,68.48,,,7.527,,0.0,0.032,-0.953,,,-1.266,-0.114,0.886,1.886,2.886,3.886,4.886,5.886,8.886,,,,,,,,,,,,,,,,,,,,,,,-1.579,-0.953,2022-09-16 05:00:00+00:00,2022,September,2022-09-16,259,737924,Autumn,16,Sep
3407324,420,QAS_Lv3,2022-09-16 06:00:00+00:00,976.0,8.43,64.87,64.87,4.583,7.851,69.79,-0.074,0.0,-1.292,0.0,,352.589,323.101,0.958,0.0,39.48,173.925,2.564,1.955,,,31.8,35.804,,,,,,,,,-2.467,2.643,177.2,,,,,,,,,,13.68,,,70.28,,,8.12,,0.0,0.036,-0.955,,,-1.265,-0.113,0.887,1.887,2.887,3.887,4.887,5.887,8.887,,,,,,,,,,,,,,,,,,,,,,,-1.575,-0.955,2022-09-16 06:00:00+00:00,2022,September,2022-09-16,259,737924,Autumn,16,Sep
3407325,421,QAS_Lv3,2022-09-16 07:00:00+00:00,976.0,9.17,63.9,63.9,4.747,7.448,85.7,-3.271,0.0,0.746,0.0,,354.019,323.593,0.932,0.0,45.325,174.977,2.562,1.962,,,31.8,35.804,,,,,,,,,-2.429,2.626,176.8,,,,,,,,,,13.68,,,68.5,,,8.44,,0.0,0.038,-0.962,,,-1.267,-0.116,0.884,1.884,2.884,3.884,4.884,5.884,8.884,,,,,,,,,,,,,,,,,,,,,,,-1.573,-0.962,2022-09-16 07:00:00+00:00,2022,September,2022-09-16,259,737924,Autumn,16,Sep
3407326,422,QAS_Lv3,2022-09-16 08:00:00+00:00,975.0,10.07,63.62,63.62,5.027,9.37,87.5,-1.11,0.0,1.902,0.0,,351.811,324.11,0.857,0.0,77.509,247.582,2.568,1.959,,,31.8,35.804,,,,,,,,,-2.224,2.581,176.2,,,,,,,,,,13.67,,,69.47,,,8.95,,0.0,0.032,-0.959,,,-1.269,-0.117,0.883,1.883,2.883,3.883,4.883,5.883,8.883,,,,,,,,,,,,,,,,,,,,,,,-1.579,-0.959,2022-09-16 08:00:00+00:00,2022,September,2022-09-16,259,737924,Autumn,16,Sep
3407327,423,QAS_Lv3,2022-09-16 09:00:00+00:00,975.0,10.03,67.27,67.27,5.302,9.83,91.0,8.757,9.578,1.807,1.375,,354.887,325.732,0.893,0.0,97.325,248.948,2.955,1.959,,,31.8,35.804,,,,,,,,,-2.307,2.548,179.0,,,,,,,,,,13.68,,,68.87,,,9.48,,0.0,-0.355,-0.959,,,-1.27,-0.119,0.881,1.881,2.881,3.881,4.881,5.881,8.881,,,,,,,,,,,,,,,,,,,,,,,-1.582,-0.959,2022-09-16 09:00:00+00:00,2022,September,2022-09-16,259,737924,Autumn,16,Sep
3407328,424,QAS_Lv3,2022-09-16 10:00:00+00:00,974.0,9.0,76.65,76.65,5.641,10.98,69.52,11.449,29.97,4.333,4.333,,367.183,335.363,1.0,0.0,,,,1.97,,,31.8,35.804,,,,,,,,,-2.3,2.559,179.2,,,,,,,,,,13.67,,,70.02,,,9.69,,0.0,,-0.97,,,-1.277,-0.126,0.874,1.874,2.874,3.874,4.874,5.874,8.874,,,,,,,,,,,,,,,,,,,,,,,-1.585,-0.97,2022-09-16 10:00:00+00:00,2022,September,2022-09-16,259,737924,Autumn,16,Sep
3407329,425,QAS_Lv3,2022-09-16 11:00:00+00:00,974.0,9.18,79.55,79.55,5.926,11.82,66.33,27.841,36.554,5.321,5.321,,359.883,327.145,0.996,0.0,179.391,290.776,2.577,1.971,,,33.0,37.038,,,,,,,,,-2.309,2.595,183.3,,,,,,,,,,13.67,,,68.32,,,8.1,,0.0,0.023,-0.971,,,-1.28,-0.128,0.872,1.872,2.872,3.872,4.872,5.872,8.872,,,,,,,,,,,,,,,,,,,,,,,-1.588,-0.971,2022-09-16 11:00:00+00:00,2022,September,2022-09-16,259,737924,Autumn,16,Sep
3407330,426,QAS_Lv3,2022-09-16 12:00:00+00:00,973.0,9.32,79.25,79.25,5.966,13.63,65.4,52.244,52.443,7.684,7.684,,360.738,325.588,0.998,0.0,,,,1.974,,,34.2,38.262,,,,,,,,,-2.381,2.643,175.1,,,,,,,,,,13.67,,,67.95,,,8.16,,0.0,,-0.974,,,-1.281,-0.129,0.871,1.871,2.871,3.871,4.871,5.871,8.871,,,,,,,,,,,,,,,,,,,,,,,-1.588,-0.974,2022-09-16 12:00:00+00:00,2022,September,2022-09-16,259,737924,Autumn,16,Sep
3407331,427,QAS_Lv3,2022-09-16 13:00:00+00:00,972.0,9.52,77.03,77.03,5.884,13.7,59.1,60.014,60.039,8.856,8.856,0.147,361.632,326.279,0.996,0.0,198.477,342.155,2.734,1.99,,,34.6,38.67,,,,,,,,,-2.479,2.712,179.1,,,,,,,,,,13.67,,,67.94,,,8.49,,0.0,-0.134,-0.99,,,-1.289,-0.137,0.863,1.863,2.863,3.863,4.863,5.863,8.863,,,,,,,,,,,,,,,,,,,,,,,-1.587,-0.99,2022-09-16 13:00:00+00:00,2022,September,2022-09-16,259,737924,Autumn,16,Sep
3407332,428,QAS_Lv3,2022-09-16 14:00:00+00:00,972.0,9.58,76.38,76.38,5.858,13.17,62.82,73.651,73.651,11.799,11.799,0.16,362.904,329.1,1.0,0.0,184.417,324.266,2.96,2.338,,,34.8,38.874,,,,,,,,,-2.645,2.75,178.7,,,,,,,,,,13.67,,,68.32,,,8.83,,0.0,-0.36,-1.338,,,-1.293,-0.141,0.859,1.859,2.859,3.859,4.859,5.859,8.859,,,,,,,,,,,,,,,,,,,,,,,-1.587,-0.998,2022-09-16 14:00:00+00:00,2022,September,2022-09-16,259,737924,Autumn,16,Sep
3407333,429,QAS_Lv3,2022-09-16 15:00:00+00:00,971.0,9.35,80.1,80.1,6.055,13.89,69.5,36.712,36.712,6.782,6.782,0.185,363.395,328.831,1.0,0.0,221.644,345.887,2.576,2.006,,,35.4,39.486,,,,,,,,,-2.912,2.814,175.0,,,,,,,,,,13.67,,,69.82,,,8.66,,0.0,0.024,-1.006,,,-1.296,-0.145,0.855,1.855,2.855,3.855,4.855,5.855,8.855,,,,,,,,,,,,,,,,,,,,,,,-1.587,-1.006,2022-09-16 15:00:00+00:00,2022,September,2022-09-16,259,737924,Autumn,16,Sep
3407334,430,QAS_Lv3,2022-09-16 16:00:00+00:00,971.0,9.97,73.9,73.9,5.825,13.29,66.72,78.125,78.213,11.606,11.606,0.148,362.234,324.534,0.977,0.0,185.648,346.24,2.734,2.01,,,36.8,40.914,,,,,,,,,-2.859,2.881,178.3,,,,,,,,,,13.67,,,68.15,,,8.5,,0.0,-0.134,-1.01,,,-1.294,-0.142,0.858,1.858,2.858,3.858,4.858,5.858,8.858,,,,,,,,,,,,,,,,,,,,,,,-1.578,-1.01,2022-09-16 16:00:00+00:00,2022,September,2022-09-16,259,737924,Autumn,16,Sep
3407335,431,QAS_Lv3,2022-09-16 17:00:00+00:00,971.0,9.58,81.8,81.8,6.28,12.76,67.44,67.898,67.898,9.132,9.132,0.135,367.384,328.796,1.0,0.0,225.56,326.167,2.558,2.016,,,36.8,40.914,,,,,,,,,-2.912,2.914,177.6,,,,,,,,,,13.67,,,70.48,,,9.25,,0.0,0.042,-1.016,,,-1.292,-0.141,0.859,1.859,2.859,3.859,4.859,5.859,8.859,,,,,,,,,,,,,,,,,,,,,,,-1.569,-1.016,2022-09-16 17:00:00+00:00,2022,September,2022-09-16,259,737924,Autumn,16,Sep
3407336,432,QAS_Lv3,2022-09-16 18:00:00+00:00,971.0,9.63,80.4,80.4,6.193,12.47,66.88,73.722,73.722,10.682,10.682,0.145,364.835,329.532,1.0,0.0,209.009,315.436,2.711,2.014,,,37.4,41.526,,,,,,,,,-2.952,2.902,179.5,,,,,,,,,,13.66,,,67.68,,,8.99,,0.0,-0.111,-1.014,,,-1.293,-0.141,0.859,1.859,2.859,3.859,4.859,5.859,8.859,,,,,,,,,,,,,,,,,,,,,,,-1.571,-1.014,2022-09-16 18:00:00+00:00,2022,September,2022-09-16,259,737924,Autumn,16,Sep
3407337,433,QAS_Lv3,2022-09-16 19:00:00+00:00,971.0,10.8,71.13,71.13,5.928,11.76,68.21,51.506,51.219,7.512,7.512,,360.457,321.662,0.91,0.0,167.732,321.49,2.96,2.024,,,37.8,41.938,,,,,,,,,-2.912,2.902,180.3,,,,,,,,,,13.65,,,68.56,,,8.78,,0.0,-0.36,-1.024,,,-1.299,-0.147,0.853,1.853,2.853,3.853,4.853,5.853,8.853,,,,,,,,,,,,,,,,,,,,,,,-1.574,-1.024,2022-09-16 19:00:00+00:00,2022,September,2022-09-16,259,737924,Autumn,16,Sep
