,index,stid,time,air_pressure,air_temperature,relative_humidity,relative_humidity_corrected,specific_humidity,wind_speed,wind_from_direction,surface_downwelling_shortwave_flux,surface_downwelling_shortwave_flux_corrected,surface_upwelling_shortwave_flux,surface_upwelling_shortwave_flux_corrected,surface_albedo,surface_downwelling_longwave_flux,surface_upwelling_longwave_flux,cloud_area_fraction,surface_temperature,surface_downward_latent_heat_flux,surface_downward_sensible_heat_flux,distance_to_surface_from_boom,distance_to_surface_from_stake_assembly,depth_of_pressure_transducer_in_ice,depth_of_pressure_transducer_in_ice_corrected,precipitation,precipitation_corrected,ice_temperature_at_t1,ice_temperature_at_t2,ice_temperature_at_t3,ice_temperature_at_t4,ice_temperature_at_t5,ice_temperature_at_t6,ice_temperature_at_t7,ice_temperature_at_t8,platform_view_angle_x,platform_view_angle_y,platform_azimuth_angle,gps_latitude,gps_longitude,gps_altitude,gps_time,gps_geoid_separation,gps_geounit,gps_hdop,gps_numsat,gps_q,battery_voltage,,battery_voltage_at_sample_start,fan_current,frequency_of_precipitation_wire_vibration,temperature_of_logger,temperature_of_radiation_sensor,message_latitude,message_longitude,surface_height_1,surface_height_2,z_surf_1_adj_flag,z_surf_2_adj_flag,surface_height_combined,depth_of_ice_temperature_t1,depth_of_ice_temperature_t2,depth_of_ice_temperature_t3,depth_of_ice_temperature_t4,depth_of_ice_temperature_t5,depth_of_ice_temperature_t6,depth_of_ice_temperature_t7,depth_of_ice_temperature_t8,ice_temperature_at_10m,air_pressure,air_temperature,relative_humidity,relative_humidity_corrected,specific_humidity,wind_speed,wind_from_direction,surface_downward_latent_heat_flux,surface_downward_sensible_heat_flux,distance_to_surface_from_boom,precipitation,precipitation_corrected,ice_temperature_at_t9,ice_temperature_at_t10,ice_temperature_at_t11,fan_current,depth_of_ice_temperature_t9,depth_of_ice_temperature_t10,depth_of_ice_temperature_t11,z_pt_cor_adj_flag,adjusted_ice_surface_height,adjusted_surface_height_1,adjusted_surface_height_2,Datetime,year,month,date,DayOfYear,DayOfCentury,season,day,hour
1754610,753,KPC_Lv3,2022-06-29 02:00:00+00:00,967.0,1.367,97.0,97.0,4.217,2.179,218.4,67.203,70.483,52.833,52.833,,322.202,319.894,1.0,0.0,4.416,7.799,2.276,0.642,15.066,15.498,1.6,1.723,,,,,,,,,2.329,1.207,211.1,79.914,-24.094,375.6,200.24,,,0.78,,,14.1,,,71.73,,,2.063,,,0.324,0.358,,,-0.183,0.384,1.384,2.384,3.384,4.384,5.384,6.384,9.384,,,,,,,,,,,,,,,,,,,,,,-0.183,-0.009,-0.015,2022-06-29 02:00:00+00:00,2022,June,2022-06-29,180,737845,Summer,29,Jun
1754611,754,KPC_Lv3,2022-06-29 03:00:00+00:00,966.0,1.85,95.5,95.5,4.303,2.794,228.8,84.244,88.692,66.173,66.173,,320.388,316.729,0.959,0.0,7.643,14.069,2.28,0.642,15.056,15.497,1.6,1.723,,,,,,,,,2.336,1.21,210.8,79.914,-24.094,375.6,300.24,,,0.77,,,14.08,,,70.64,,,1.608,,,0.32,0.358,,,-0.183,0.384,1.384,2.384,3.384,4.384,5.384,6.384,9.384,,,,,,,,,,,,,,,,,,,,,,-0.183,-0.013,-0.015,2022-06-29 03:00:00+00:00,2022,June,2022-06-29,180,737845,Summer,29,Jun
1754612,755,KPC_Lv3,2022-06-29 04:00:00+00:00,966.0,2.233,95.6,95.6,4.427,1.629,56.57,110.691,115.584,85.835,85.835,,319.002,314.619,0.925,-0.25,3.116,4.897,2.277,0.639,15.037,15.478,2.0,2.149,,,,,,,,,2.343,1.217,210.9,79.914,-24.093,384.3,400.24,,,0.79,,,14.1,,,71.1,,,1.961,,,0.323,0.361,,,-0.202,0.364,1.364,2.364,3.364,4.364,5.364,6.364,9.364,,,,,,,,,,,,,,,,,,,,,,-0.202,-0.01,-0.012,2022-06-29 04:00:00+00:00,2022,June,2022-06-29,180,737845,Summer,29,Jun
1754613,756,KPC_Lv3,2022-06-29 05:00:00+00:00,965.0,1.95,99.2,99.2,4.506,0.963,213.3,146.463,148.832,110.007,110.007,,322.546,317.769,0.977,0.0,0.0,0.0,2.277,0.642,15.037,15.488,2.2,2.357,,,,,,,,,2.355,1.231,210.9,79.914,-24.094,378.2,500.24,,,0.69,,,14.09,,,71.3,,,2.951,,,0.323,0.358,,,-0.193,0.374,1.374,2.374,3.374,4.374,5.374,6.374,9.374,,,,,,,,,,,,,,,,,,,,,,-0.193,-0.01,-0.015,2022-06-29 05:00:00+00:00,2022,June,2022-06-29,180,737845,Summer,29,Jun
1754614,757,KPC_Lv3,2022-06-29 06:00:00+00:00,965.0,1.517,97.5,97.5,4.293,2.427,230.6,189.952,189.675,139.535,139.535,,326.267,322.295,1.0,0.0,6.293,9.891,2.278,0.643,15.027,15.478,2.2,2.357,,,,,,,,,2.364,1.245,210.6,79.914,-24.094,375.0,600.24,,,0.84,,,14.1,,,71.06,,,3.309,,,0.322,0.357,,,-0.203,0.364,1.364,2.364,3.364,4.364,5.364,6.364,9.364,,,,,,,,,,,,,,,,,,,,,,-0.203,-0.011,-0.016,2022-06-29 06:00:00+00:00,2022,June,2022-06-29,180,737845,Summer,29,Jun
1754615,758,KPC_Lv3,2022-06-29 07:00:00+00:00,965.0,2.217,93.5,93.5,4.329,1.743,220.1,201.608,199.913,146.371,146.371,0.732,317.015,316.668,0.905,0.0,2.85,5.907,2.278,0.646,15.027,15.478,2.2,2.357,,,,,,,,,2.376,1.262,210.3,79.914,-24.094,374.9,700.24,,,0.84,,,14.1,,,71.45,,,2.595,,,0.322,0.354,,,-0.203,0.364,1.364,2.364,3.364,4.364,5.364,6.364,9.364,,,,,,,,,,,,,,,,,,,,,,-0.203,-0.011,-0.019,2022-06-29 07:00:00+00:00,2022,June,2022-06-29,180,737845,Summer,29,Jun
1754616,759,KPC_Lv3,2022-06-29 08:00:00+00:00,965.0,2.917,91.1,91.1,4.434,0.882,210.2,297.83,293.378,209.655,209.655,0.715,309.219,310.803,0.787,-1.041,0.0,0.0,2.28,0.648,14.998,15.449,2.2,2.357,,,,,,,,,2.393,1.274,210.2,79.914,-24.094,370.3,800.24,,,0.78,,,14.13,,,71.17,,,3.186,,,0.32,0.352,,,-0.232,0.335,1.335,2.335,3.335,4.335,5.335,6.335,9.335,,,,,,,,,,,,,,,,,,,,,,-0.232,-0.013,-0.021,2022-06-29 08:00:00+00:00,2022,June,2022-06-29,180,737845,Summer,29,Jun
1754617,760,KPC_Lv3,2022-06-29 09:00:00+00:00,964.0,2.817,91.9,91.9,4.446,1.52,247.1,259.244,258.571,183.016,183.016,0.708,324.145,323.412,0.95,0.0,1.93,3.921,2.279,0.648,14.998,15.458,2.2,2.357,,,,,,,,,2.41,1.288,210.1,79.914,-24.094,377.0,900.24,,,0.8,,,14.16,,,70.58,,,5.451,,,0.321,0.352,,,-0.222,0.345,1.345,2.345,3.345,4.345,5.345,6.345,9.345,,,,,,,,,,,,,,,,,,,,,,-0.222,-0.012,-0.021,2022-06-29 09:00:00+00:00,2022,June,2022-06-29,180,737845,Summer,29,Jun
1754618,761,KPC_Lv3,2022-06-29 10:00:00+00:00,964.0,2.983,90.8,90.8,4.445,1.714,254.4,257.396,256.854,182.946,182.946,0.712,323.64,322.503,0.936,0.0,2.634,5.674,2.28,0.646,14.998,15.458,2.2,2.357,,,,,,,,,2.426,1.302,210.2,79.914,-24.093,383.3,1000.24,,,0.89,,,14.16,,,70.77,,,4.957,,,0.32,0.354,,,-0.222,0.345,1.345,2.345,3.345,4.345,5.345,6.345,9.345,,,,,,,,,,,,,,,,,,,,,,-0.222,-0.014,-0.019,2022-06-29 10:00:00+00:00,2022,June,2022-06-29,180,737845,Summer,29,Jun
1754619,762,KPC_Lv3,2022-06-29 11:00:00+00:00,964.0,3.183,87.0,87.0,4.32,1.636,248.0,167.122,166.983,122.833,122.833,0.736,325.208,322.492,0.943,0.0,1.591,4.892,2.281,0.649,15.008,15.468,2.2,2.357,,,,,,,,,2.44,1.319,210.2,79.914,-24.094,377.4,1100.24,,,0.76,,,14.15,,,70.27,,,4.678,,,0.319,0.351,,,-0.213,0.354,1.354,2.354,3.354,4.354,5.354,6.354,9.354,,,,,,,,,,,,,,,,,,,,,,-0.213,-0.014,-0.022,2022-06-29 11:00:00+00:00,2022,June,2022-06-29,180,737845,Summer,29,Jun
1754620,763,KPC_Lv3,2022-06-29 12:00:00+00:00,964.0,3.483,82.8,82.8,4.2,1.316,263.6,194.534,194.602,145.877,145.877,0.75,321.453,318.166,0.887,0.0,0.512,2.549,2.281,0.65,14.998,15.458,2.2,2.357,,,,,,,,,2.452,1.331,210.8,79.914,-24.094,373.0,1200.24,,,0.8,,,14.13,,,70.46,,,4.18,,,0.319,0.35,,,-0.222,0.345,1.345,2.345,3.345,4.345,5.345,6.345,9.345,,,,,,,,,,,,,,,,,,,,,,-0.222,-0.015,-0.023,2022-06-29 12:00:00+00:00,2022,June,2022-06-29,180,737845,Summer,29,Jun
1754621,764,KPC_Lv3,2022-06-29 13:00:00+00:00,963.0,3.7,80.6,80.6,4.156,1.829,245.5,279.582,280.088,207.329,207.329,0.74,324.418,319.846,0.908,0.0,1.047,6.852,2.283,0.653,14.989,15.458,2.2,2.357,,,,,,,,,2.467,1.345,211.1,79.914,-24.094,373.7,1300.24,,,0.89,,,14.15,,,70.16,,,4.793,,,0.317,0.347,,,-0.223,0.344,1.344,2.344,3.344,4.344,5.344,6.344,9.344,,,,,,,,,,,,,,,,,,,,,,-0.223,-0.016,-0.026,2022-06-29 13:00:00+00:00,2022,June,2022-06-29,180,737845,Summer,29,Jun
1754622,765,KPC_Lv3,2022-06-29 14:00:00+00:00,963.0,3.367,85.0,85.0,4.281,1.91,263.9,268.489,269.049,197.252,197.252,0.733,325.845,322.48,0.94,0.0,2.132,7.856,2.281,0.654,14.979,15.448,2.2,2.357,,,,,,,,,2.478,1.357,211.3,79.914,-24.094,373.0,1400.24,,,0.76,,,14.17,,,71.76,,,5.174,,,0.319,0.346,,,-0.232,0.335,1.335,2.335,3.335,4.335,5.335,6.335,9.335,,,,,,,,,,,,,,,,,,,,,,-0.232,-0.014,-0.027,2022-06-29 14:00:00+00:00,2022,June,2022-06-29,180,737845,Summer,29,Jun
1754623,766,KPC_Lv3,2022-06-29 15:00:00+00:00,962.0,3.667,83.9,83.9,4.321,1.535,264.9,255.949,257.126,189.5,189.5,0.737,324.039,321.07,0.905,0.0,1.103,3.986,2.281,0.655,14.969,15.448,2.2,2.357,,,,,,,,,2.49,1.369,211.2,79.914,-24.094,376.3,1500.24,,,0.87,,,14.18,,,70.8,,,4.97,,,0.319,0.345,,,-0.232,0.334,1.334,2.334,3.334,4.334,5.334,6.334,9.334,,,,,,,,,,,,,,,,,,,,,,-0.232,-0.014,-0.028,2022-06-29 15:00:00+00:00,2022,June,2022-06-29,180,737845,Summer,29,Jun
1754624,767,KPC_Lv3,2022-06-29 16:00:00+00:00,962.0,3.483,87.3,87.3,4.437,1.865,214.9,253.135,254.134,186.047,186.047,0.732,325.926,322.243,0.935,0.0,2.818,7.316,2.275,0.657,14.969,15.448,2.2,2.357,,,,,,,,,2.507,1.381,211.4,79.914,-24.094,372.1,1600.24,,,0.93,,,14.18,,,70.59,,,5.195,,,0.325,0.343,,,-0.232,0.334,1.334,2.334,3.334,4.334,5.334,6.334,9.334,,,,,,,,,,,,,,,,,,,,,,-0.232,-0.009,-0.03,2022-06-29 16:00:00+00:00,2022,June,2022-06-29,180,737845,Summer,29,Jun
1754625,768,KPC_Lv3,2022-06-29 17:00:00+00:00,962.0,3.2,87.5,87.5,4.359,2.267,207.5,227.09,228.096,164.975,164.975,0.723,324.78,323.876,0.937,0.0,4.392,12.528,2.277,0.658,14.979,15.458,2.2,2.357,,,,,,,,,2.529,1.39,211.4,79.914,-24.093,383.3,1700.24,,,0.68,,,14.17,,,70.9,,,5.06,,,0.323,0.342,,,-0.223,0.344,1.344,2.344,3.344,4.344,5.344,6.344,9.344,,,,,,,,,,,,,,,,,,,,,,-0.223,-0.01,-0.031,2022-06-29 17:00:00+00:00,2022,June,2022-06-29,180,737845,Summer,29,Jun
1754626,769,KPC_Lv3,2022-06-29 18:00:00+00:00,961.0,2.533,93.2,93.2,4.433,2.692,192.6,198.312,199.244,143.129,143.129,0.718,321.764,323.526,0.939,0.0,8.434,16.27,2.269,0.659,14.979,15.467,2.2,2.357,,,,,,,,,2.531,1.4,211.3,79.914,-24.093,381.8,1800.24,,,0.86,,,14.18,,,70.87,,,4.456,,,0.331,0.341,,,-0.214,0.353,1.353,2.353,3.353,4.353,5.353,6.353,9.353,,,,,,,,,,,,,,,,,,,,,,-0.214,-0.003,-0.032,2022-06-29 18:00:00+00:00,2022,June,2022-06-29,180,737845,Summer,29,Jun
1754627,770,KPC_Lv3,2022-06-29 19:00:00+00:00,961.0,2.267,93.3,93.3,4.354,2.483,198.1,160.772,161.764,117.477,117.477,0.726,319.003,322.272,0.923,0.0,6.351,13.185,2.276,0.661,14.969,15.457,2.2,2.357,,,,,,,,,2.552,1.4,211.3,79.914,-24.094,377.8,1900.24,,,0.68,,,14.16,,,70.38,,,3.744,,,0.324,0.339,,,-0.223,0.344,1.344,2.344,3.344,4.344,5.344,6.344,9.344,,,,,,,,,,,,,,,,,,,,,,-0.223,-0.01,-0.034,2022-06-29 19:00:00+00:00,2022,June,2022-06-29,180,737845,Summer,29,Jun
1754628,771,KPC_Lv3,2022-06-29 20:00:00+00:00,961.0,1.95,94.4,94.4,4.306,3.306,197.4,140.193,141.04,101.762,101.762,0.722,317.42,321.312,0.922,0.0,9.048,18.419,2.269,0.662,14.979,15.467,2.2,2.357,,,,,,,,,2.562,1.402,211.6,79.914,-24.094,377.6,2000.24,,,0.74,,,14.15,,,70.18,,,3.126,,,0.331,0.338,,,-0.214,0.353,1.353,2.353,3.353,4.353,5.353,6.353,9.353,,,,,,,,,,,,,,,,,,,,,,-0.214,-0.002,-0.035,2022-06-29 20:00:00+00:00,2022,June,2022-06-29,180,737845,Summer,29,Jun
1754629,772,KPC_Lv3,2022-06-29 21:00:00+00:00,961.0,2.117,94.8,94.8,4.377,2.612,174.7,120.257,120.799,86.892,86.892,,314.721,318.34,0.886,0.0,7.556,13.854,2.268,0.663,14.989,15.477,2.2,2.357,,,,,,,,,2.579,1.402,211.3,79.914,-24.094,380.9,2100.24,,,0.68,,,14.14,,,70.04,,,2.594,,,0.332,0.337,,,-0.204,0.363,1.363,2.363,3.363,4.363,5.363,6.363,9.363,,,,,,,,,,,,,,,,,,,,,,-0.204,-0.001,-0.036,2022-06-29 21:00:00+00:00,2022,June,2022-06-29,180,737845,Summer,29,Jun
1754630,773,KPC_Lv3,2022-06-29 22:00:00+00:00,961.0,2.05,95.6,95.6,4.392,2.036,172.2,106.752,106.329,76.251,76.251,,314.627,318.341,0.888,0.0,4.953,8.473,2.269,0.666,14.979,15.467,2.2,2.357,,,,,,,,,2.593,1.407,211.5,79.914,-24.094,379.6,2200.24,,,0.76,,,14.1,,,69.35,,,2.699,,,0.331,0.334,,,-0.214,0.353,1.353,2.353,3.353,4.353,5.353,6.353,9.353,,,,,,,,,,,,,,,,,,,,,,-0.214,-0.003,-0.039,2022-06-29 22:00:00+00:00,2022,June,2022-06-29,180,737845,Summer,29,Jun
1754631,774,KPC_Lv3,2022-06-29 23:00:00+00:00,961.0,1.883,96.0,96.0,4.358,1.543,180.7,102.412,100.643,71.952,71.952,,313.528,319.062,0.885,0.0,2.416,4.128,2.273,0.667,14.979,15.467,2.2,2.357,,,,,,,,,2.598,1.407,211.3,79.914,-24.094,379.7,2300.24,,,0.74,,,14.1,,,69.75,,,2.788,,,0.327,0.333,,,-0.214,0.353,1.353,2.353,3.353,4.353,5.353,6.353,9.353,,,,,,,,,,,,,,,,,,,,,,-0.214,-0.006,-0.04,2022-06-29 23:00:00+00:00,2022,June,2022-06-29,180,737845,Summer,29,Jun
1754632,775,KPC_Lv3,2022-06-30 00:00:00+00:00,961.0,2.167,95.4,95.4,4.42,1.146,225.2,109.164,105.402,75.123,75.123,,306.719,317.445,0.798,0.0,0.979,1.662,2.276,0.67,14.979,15.467,2.2,2.357,,,,,,,,,2.593,1.41,211.3,79.914,-24.094,380.3,0.24,,,1.2,,,14.08,,,69.82,,,2.678,,,0.324,0.33,,,-0.214,0.353,1.353,2.353,3.353,4.353,5.353,6.353,9.353,,,,,,,,,,,,,,,,,,,,,,-0.214,-0.009,-0.043,2022-06-30 00:00:00+00:00,2022,June,2022-06-30,181,737846,Summer,30,Jun
1754633,776,KPC_Lv3,2022-06-30 01:00:00+00:00,961.0,2.4,94.9,94.9,4.471,0.883,249.5,104.743,101.265,71.952,71.952,,305.499,317.594,0.774,0.0,0.0,0.0,2.28,0.671,14.979,15.467,2.2,2.357,,,,,,,,,2.607,1.412,211.3,79.914,-24.094,369.7,100.24,,,0.73,,,14.08,,,69.93,,,2.941,,,0.32,0.329,,,-0.214,0.353,1.353,2.353,3.353,4.353,5.353,6.353,9.353,,,,,,,,,,,,,,,,,,,,,,-0.214,-0.013,-0.044,2022-06-30 01:00:00+00:00,2022,June,2022-06-30,181,737846,Summer,30,Jun
1754634,777,KPC_Lv3,2022-06-30 02:00:00+00:00,961.0,2.433,94.5,94.5,4.462,0.67,271.5,96.222,94.216,66.737,66.737,,311.702,318.537,0.838,0.0,0.0,0.0,2.277,0.672,14.979,15.467,2.2,2.357,,,,,,,,,2.605,1.419,211.2,79.914,-24.094,373.9,200.24,,,0.67,,,14.07,,,70.81,,,3.258,,,0.323,0.328,,,-0.214,0.353,1.353,2.353,3.353,4.353,5.353,6.353,9.353,,,,,,,,,,,,,,,,,,,,,,-0.214,-0.01,-0.045,2022-06-30 02:00:00+00:00,2022,June,2022-06-30,181,737846,Summer,30,Jun
1754635,778,KPC_Lv3,2022-06-30 03:00:00+00:00,961.0,2.367,96.0,96.0,4.512,0.28,298.0,103.457,101.794,71.882,71.882,,311.074,317.283,0.834,0.0,0.0,0.0,2.276,0.672,14.969,15.457,2.2,2.357,,,,,,,,,2.612,1.424,210.9,79.914,-24.094,378.1,300.24,,,0.77,,,14.07,,,70.32,,,3.404,,,0.324,0.328,,,-0.223,0.344,1.344,2.344,3.344,4.344,5.344,6.344,9.344,,,,,,,,,,,,,,,,,,,,,,-0.223,-0.009,-0.045,2022-06-30 03:00:00+00:00,2022,June,2022-06-30,181,737846,Summer,30,Jun
1754636,779,KPC_Lv3,2022-06-30 04:00:00+00:00,961.0,2.4,96.4,96.4,4.541,0.547,308.1,114.871,114.725,80.761,80.761,,311.042,319.636,0.832,0.0,0.0,0.0,2.277,0.672,14.969,15.457,2.2,2.357,,,,,,,,,2.612,1.436,211.1,79.914,-24.094,376.2,400.24,,,0.82,,,14.07,,,70.7,,,3.869,,,0.323,0.328,,,-0.223,0.344,1.344,2.344,3.344,4.344,5.344,6.344,9.344,,,,,,,,,,,,,,,,,,,,,,-0.223,-0.01,-0.045,2022-06-30 04:00:00+00:00,2022,June,2022-06-30,181,737846,Summer,30,Jun
1754637,780,KPC_Lv3,2022-06-30 05:00:00+00:00,960.0,2.417,96.1,96.1,4.537,0.696,262.9,127.331,127.336,89.359,89.359,,311.041,319.188,0.832,0.0,0.0,0.0,2.277,0.672,14.969,15.467,2.2,2.357,,,,,,,,,2.617,1.452,211.2,79.914,-24.094,375.5,500.24,,,0.72,,,14.06,,,71.09,,,3.862,,,0.323,0.328,,,-0.214,0.353,1.353,2.353,3.353,4.353,5.353,6.353,9.353,,,,,,,,,,,,,,,,,,,,,,-0.214,-0.01,-0.045,2022-06-30 05:00:00+00:00,2022,June,2022-06-30,181,737846,Summer,30,Jun
1754638,781,KPC_Lv3,2022-06-30 06:00:00+00:00,961.0,2.817,95.0,95.0,4.611,0.647,229.7,161.897,161.079,112.685,112.685,,309.697,317.495,0.797,0.0,0.0,0.0,2.276,0.672,14.96,15.448,2.2,2.357,,,,,,,,,2.631,1.474,211.0,79.914,-24.094,378.3,600.24,,,0.74,,,14.07,,,70.35,,,3.973,,,0.324,0.328,,,-0.233,0.334,1.334,2.334,3.334,4.334,5.334,6.334,9.334,,,,,,,,,,,,,,,,,,,,,,-0.233,-0.009,-0.045,2022-06-30 06:00:00+00:00,2022,June,2022-06-30,181,737846,Summer,30,Jun
1754639,782,KPC_Lv3,2022-06-30 07:00:00+00:00,961.0,3.283,89.8,89.8,4.505,0.85,260.1,248.714,238.589,166.385,166.385,0.697,291.105,316.064,0.575,0.0,0.0,0.0,2.275,0.671,14.94,15.429,2.2,2.357,,,,,,,,,2.645,1.488,210.9,79.914,-24.094,366.0,700.24,,,0.86,,,14.07,,,70.52,,,4.596,,,0.325,0.329,,,-0.252,0.315,1.315,2.315,3.315,4.315,5.315,6.315,9.315,,,,,,,,,,,,,,,,,,,,,,-0.252,-0.008,-0.044,2022-06-30 07:00:00+00:00,2022,June,2022-06-30,181,737846,Summer,30,Jun
1754640,783,KPC_Lv3,2022-06-30 08:00:00+00:00,961.0,5.117,76.95,76.95,4.393,0.479,333.7,473.312,438.73,308.598,308.598,0.703,245.741,304.943,0.0,-1.938,0.0,0.0,2.279,0.671,14.883,15.371,2.2,2.357,,,,,,,,,2.652,1.495,211.2,79.914,-24.094,376.0,800.24,,,0.88,,,14.09,,,70.52,,,5.767,,,0.321,0.329,,,-0.31,0.257,1.257,2.257,3.257,4.257,5.257,6.257,9.257,,,,,,,,,,,,,,,,,,,,,,-0.31,-0.012,-0.044,2022-06-30 08:00:00+00:00,2022,June,2022-06-30,181,737846,Summer,30,Jun
1754641,784,KPC_Lv3,2022-06-30 09:00:00+00:00,961.0,4.583,77.25,77.25,4.248,2.373,287.3,452.251,436.275,304.158,304.158,0.697,277.097,332.723,0.357,0.0,2.612,14.959,2.28,0.67,14.892,15.381,2.2,2.357,,,,,,,,,2.662,1.505,211.1,79.914,-24.094,379.0,900.24,,,0.88,,,14.13,,,71.21,,,9.66,,,0.32,0.33,,,-0.3,0.267,1.267,2.267,3.267,4.267,5.267,6.267,9.267,,,,,,,,,,,,,,,,,,,,,,-0.3,-0.013,-0.043,2022-06-30 09:00:00+00:00,2022,June,2022-06-30,181,737846,Summer,30,Jun
1754642,785,KPC_Lv3,2022-06-30 10:00:00+00:00,961.0,4.95,72.55,72.55,4.093,3.079,303.0,542.283,526.388,365.469,365.469,0.694,259.628,323.832,0.15,0.0,2.176,29.323,2.281,0.673,14.883,15.371,2.2,2.357,,,,,,,,,2.681,1.512,210.5,79.914,-24.094,376.5,1000.24,,,0.88,,,14.15,,,71.11,,,7.82,,,0.319,0.327,,,-0.31,0.257,1.257,2.257,3.257,4.257,5.257,6.257,9.257,,,,,,,,,,,,,,,,,,,,,,-0.31,-0.015,-0.046,2022-06-30 10:00:00+00:00,2022,June,2022-06-30,181,737846,Summer,30,Jun
1754643,786,KPC_Lv3,2022-06-30 11:00:00+00:00,961.0,4.967,71.37,71.37,4.032,4.089,305.0,564.791,558.043,382.241,382.241,0.685,263.135,326.644,0.186,0.0,1.944,49.732,2.281,0.673,14.892,15.381,2.2,2.357,,,,,,,,,2.69,1.514,210.0,79.914,-24.094,374.0,1100.24,,,0.96,,,14.23,,,71.85,,,7.959,,,0.319,0.327,,,-0.3,0.267,1.267,2.267,3.267,4.267,5.267,6.267,9.267,,,,,,,,,,,,,,,,,,,,,,-0.3,-0.015,-0.046,2022-06-30 11:00:00+00:00,2022,June,2022-06-30,181,737846,Summer,30,Jun
1754644,787,KPC_Lv3,2022-06-30 12:00:00+00:00,962.0,5.15,69.72,69.72,3.985,4.12,288.4,577.974,580.066,394.362,394.362,0.68,260.514,323.827,0.148,0.0,0.752,51.622,2.28,0.679,14.892,15.371,2.2,2.357,,,,,,,,,2.702,1.502,210.5,79.914,-24.094,379.5,1200.24,,,0.86,,,14.37,,,70.82,,,7.394,,,0.32,0.321,,,-0.309,0.257,1.257,2.257,3.257,4.257,5.257,6.257,9.257,,,,,,,,,,,,,,,,,,,,,,-0.309,-0.013,-0.052,2022-06-30 12:00:00+00:00,2022,June,2022-06-30,181,737846,Summer,30,Jun
1754645,788,KPC_Lv3,2022-06-30 13:00:00+00:00,962.0,4.833,71.45,71.45,3.994,4.037,285.8,570.338,580.546,395.49,395.49,0.681,263.084,325.703,0.193,0.0,1.002,47.951,2.277,0.683,14.892,15.371,2.2,2.357,,,,,,,,,2.702,1.483,211.1,79.914,-24.094,372.6,1300.24,,,1.06,,,14.39,,,72.06,,,7.476,,,0.323,0.317,,,-0.309,0.257,1.257,2.257,3.257,4.257,5.257,6.257,9.257,,,,,,,,,,,,,,,,,,,,,,-0.309,-0.01,-0.056,2022-06-30 13:00:00+00:00,2022,June,2022-06-30,181,737846,Summer,30,Jun
1754646,789,KPC_Lv3,2022-06-30 14:00:00+00:00,962.0,5.25,69.35,69.35,3.992,4.26,283.1,555.707,574.226,386.892,386.892,0.674,261.109,324.772,0.149,0.0,0.984,55.115,2.28,0.685,14.892,15.371,2.2,2.357,,,,,,,,,2.705,1.471,210.8,79.914,-24.094,380.7,1400.24,,,0.95,,,14.42,,,72.08,,,7.254,,,0.32,0.315,,,-0.309,0.257,1.257,2.257,3.257,4.257,5.257,6.257,9.257,,,,,,,,,,,,,,,,,,,,,,-0.309,-0.013,-0.058,2022-06-30 14:00:00+00:00,2022,June,2022-06-30,181,737846,Summer,30,Jun
1754647,790,KPC_Lv3,2022-06-30 15:00:00+00:00,962.0,4.8,71.92,71.92,4.011,4.02,271.3,529.582,553.325,369.908,369.908,0.668,261.84,325.649,0.182,0.0,1.467,47.395,2.279,0.691,14.902,15.381,2.2,2.357,,,,,,,,,2.726,1.46,211.3,79.914,-24.094,376.7,1500.24,,,1.01,,,14.7,,,73.0,,,7.249,,,0.321,0.309,,,-0.3,0.267,1.267,2.267,3.267,4.267,5.267,6.267,9.267,,,,,,,,,,,,,,,,,,,,,,-0.3,-0.012,-0.064,2022-06-30 15:00:00+00:00,2022,June,2022-06-30,181,737846,Summer,30,Jun
1754648,791,KPC_Lv3,2022-06-30 16:00:00+00:00,962.0,4.05,76.0,76.0,4.021,4.483,273.1,496.061,521.5,346.935,346.935,0.665,264.363,327.317,0.25,0.0,2.129,48.994,2.28,0.692,14.912,15.39,2.2,2.357,,,,,,,,,2.733,1.445,211.4,79.914,-24.094,377.9,1600.24,,,0.86,,,14.77,,,73.93,,,6.813,,,0.32,0.308,,,-0.29,0.277,1.277,2.277,3.277,4.277,5.277,6.277,9.277,,,,,,,,,,,,,,,,,,,,,,-0.29,-0.013,-0.065,2022-06-30 16:00:00+00:00,2022,June,2022-06-30,181,737846,Summer,30,Jun
1754649,792,KPC_Lv3,2022-06-30 17:00:00+00:00,962.0,4.283,74.9,74.9,4.028,4.411,275.9,454.823,484.709,318.393,318.393,0.657,259.051,322.571,0.18,0.0,2.298,50.029,2.282,0.697,14.921,15.4,2.2,2.357,,,,,,,,,2.736,1.429,211.4,79.914,-24.094,373.5,1700.24,,,0.75,,,14.79,,,74.4,,,5.891,,,0.318,0.303,,,-0.281,0.286,1.286,2.286,3.286,4.286,5.286,6.286,9.286,,,,,,,,,,,,,,,,,,,,,,-0.281,-0.015,-0.07,2022-06-30 17:00:00+00:00,2022,June,2022-06-30,181,737846,Summer,30,Jun
