,stid,Surface height from combined measurements,Surface height from combined measurements DELTA,Ablation,Melting Season,PC1,PC2,PC3,PC4
200,SCO_L,-13.570625,-0.0510000000000001,True,middle,-0.7866093106063218,-0.35582099742386586,-0.06175045999492787,-0.1499791314842988
201,SCO_L,-13.608875,-0.0249999999999985,True,middle,-0.8345243932125176,0.25934208212965887,0.10584601250687689,0.08826931395891244
202,SCO_L,-13.634416666666668,-0.0210000000000007,True,middle,-0.5961874063050399,0.7774068882914777,0.0980742068330846,0.0534835973806074
203,SCO_L,-13.661958333333333,-0.0250000000000003,True,middle,-0.644909893100948,0.7074913065294386,0.1692430836821669,0.11415076932959471
204,SCO_L,-13.687333333333331,-0.0220000000000002,True,middle,-0.7511491897958421,0.5010356478516541,0.20067561338004303,0.0609111417676147
205,SCO_L,-13.710958333333332,-0.0310000000000005,True,middle,-0.7426917586452607,0.5455883959868105,-0.016905474548910098,-0.06775517917215317
206,SCO_L,-13.740291666666666,-0.0250000000000003,True,middle,-0.6722431154647918,0.6752056019417871,0.24832872534951037,0.11570930525160329
207,SCO_L,-13.762625,-0.027000000000001,True,middle,-0.5821572842321664,0.8164155893686728,0.17136914890725946,0.027392574413637148
208,SCO_L,-13.793291666666669,-0.0259999999999998,True,middle,-0.5657976039562624,0.8416795259503054,0.1653016842617463,-0.0001532873078513177
209,SCO_L,-13.831458333333332,-0.0449999999999999,True,middle,-0.7657676727519678,0.47685989186046024,0.08340547897799688,-0.011510256578290787
210,SCO_L,-13.868541666666667,-0.0449999999999999,True,middle,-0.7944874279845664,0.3911489448236655,0.16550310515728822,0.17307120530300332
211,SCO_L,-13.904416666666668,-0.0260000000000015,True,middle,-0.8953632450632374,0.08939759837794929,-0.350338235871301,0.1546620146384093
212,SCO_L,-13.926166666666669,-0.0140000000000011,True,end,-0.8490266614907139,0.16697879110843297,-0.014167657331199669,0.1272989592795838
213,SCO_L,-13.9455,-0.023999999999999,True,end,-0.8562148842478415,-0.24288642690424594,-0.32068289426843594,0.030233407739248996
214,SCO_L,-13.963708333333336,-0.0220000000000002,True,end,-0.8627334233610081,0.13294221667413395,-0.2172622925956433,0.08765774012936073
215,SCO_L,-13.984,-0.011000000000001,True,end,-0.8420149756725154,0.017854813393613046,-0.0859132307766629,0.10632103444735248
216,SCO_L,-13.999583333333334,-0.0230000000000013,True,end,-0.8219731513318113,0.2266085269292325,-0.16045516812691227,0.13325446230890098
217,SCO_L,-13.970166666666666,0.1950000000000002,True,end,-0.5773007606269475,-0.6719788499024507,-0.03426153253903313,0.14917949589500135
218,SCO_L,-13.830125,-0.0340000000000006,True,end,-0.7931395044937886,0.3457328188362993,0.016281121873217612,0.3437167939005492
219,SCO_L,-13.851375,-0.0190000000000001,True,end,-0.767962664464399,0.43995771963794905,0.030341520003214214,0.33683641272169595
220,SCO_L,-13.8715,-0.0190000000000001,True,end,-0.680903872786343,0.5854523432564279,0.3584901543930891,0.7256574333029817
221,SCO_L,-13.882958333333333,-0.0139999999999993,True,end,-0.6290806505909923,0.6888302379945189,0.2903510256398548,0.6771574807670266
222,SCO_L,-13.890416666666669,-0.0020000000000006,True,end,-0.6463084573002827,0.6474006107743,0.07995642329357387,0.6600617559033124
223,SCO_L,-13.891916666666669,-0.0060000000000002,True,end,-0.5416860767393324,0.8093468805264178,0.35570885966111626,0.7023289979068131
224,SCO_L,-13.897791666666668,-0.0060000000000002,True,end,-0.6031666061258583,0.7224415002151512,0.36485184387032804,0.7635119153044188
225,SCO_L,-13.887458333333331,0.0030000000000001,True,end,-0.6380115935641183,0.6510736505816076,0.3094578364889003,0.7913593522023863
226,SCO_L,-13.932625,-0.1430000000000006,True,beginning,0.2814942988806416,-0.7018736766457976,0.8301478648398901,-0.3643880301070705
227,SCO_L,-13.991291666666667,-0.0410000000000003,True,beginning,-0.7121926207981161,0.5802490032397376,0.6458982962857118,-0.11019784080140983
228,SCO_L,-14.026708333333334,-0.0449999999999999,True,beginning,-0.7685591494476579,0.10766888882756066,0.649042762951851,-0.08217122934296354
229,SCO_L,-14.069041666666664,-0.0400000000000009,True,beginning,-0.7046064205896907,0.5963736928307678,0.7196748220382653,-0.012423584884665856
230,SCO_L,-14.10375,-0.0380000000000002,True,beginning,-0.7609977631096942,0.42839580511515296,0.6615620762884192,-0.12545872660512752
231,SCO_L,-14.146375,-0.0330000000000012,True,beginning,-0.2715244314073551,-0.8143276283153648,0.3297668886760071,-0.05877524865230468
232,SCO_L,-14.187333333333331,-0.0470000000000006,True,beginning,-0.8308758024286915,0.22663343966135385,0.4604576226212175,-0.05487671701164094
233,SCO_L,-14.224166666666669,-0.0359999999999995,True,beginning,-0.7602625270283936,0.5034761368902508,0.5180008911852682,-0.17433097647991133
234,SCO_L,-14.274166666666666,-0.0549999999999996,True,beginning,-0.8338902274843539,0.24050047992032952,0.3875871302016732,-0.10293776964163248
235,SCO_L,-14.318208333333333,-0.0449999999999999,True,beginning,-0.8323894730470479,-9.400062387877424e-05,0.5160952061239716,-0.12965584683974996
236,SCO_L,-14.377625,-0.0540000000000001,True,beginning,-0.7210407705255528,0.6023580497252983,0.5459922918900739,-0.18135341687170398
237,SCO_L,-14.430833333333332,-0.0619999999999993,True,beginning,-0.6919074409843131,0.6629824000049144,0.6223259981228226,-0.142923314466363
238,SCO_L,-14.490833333333333,-0.0579999999999998,True,beginning,-0.6984389788301424,0.6529021179590218,0.5875838431077859,-0.12876977873461606
239,SCO_L,-14.544208333333332,-0.0469999999999988,True,beginning,-0.6434425801393125,0.753354635671747,0.655967041888634,-0.1262111107202226
240,SCO_L,-14.591833333333334,-0.0510000000000001,True,beginning,-0.7492256508719982,0.5295605169952541,0.5929665882447352,-0.0930601199996335
241,SCO_L,-14.638875,-0.0570000000000003,True,beginning,-0.6758895683320948,0.6996978754335726,0.6210287931340148,-0.11887995189996531
242,SCO_L,-14.683208333333331,-0.0510000000000001,True,middle,-0.7408554139132155,0.5589593370332573,0.6061167894370136,-0.0964076607990621
243,SCO_L,-14.737833333333333,-0.0500000000000006,True,middle,-0.7926073129010518,-0.047313057793320054,0.6346036586296847,-0.08260508175691027
244,SCO_L,-14.789291666666664,-0.0429999999999992,True,middle,-0.7613007954031514,0.49337003551306663,0.6216644168103251,-0.07537350268502042
245,SCO_L,-14.833458333333333,-0.0399999999999991,True,middle,-0.6858078699578144,0.6766369530503644,0.639770198008063,-0.09508789493262772
246,SCO_L,-14.881583333333332,-0.0570000000000003,True,middle,-0.6959202762016733,0.6683149398364281,0.5591492493756541,-0.14436036371293107
247,SCO_L,-14.931333333333331,-0.0500000000000006,True,middle,-0.7438596821672514,0.5167498888683696,0.6121354193273566,-0.25316921665012093
248,SCO_L,-14.999666666666668,-0.0789999999999988,True,middle,-0.6797792993979543,-0.3281030175788543,0.20726975258923358,-0.25418609992868285
249,SCO_L,-15.057416666666668,-0.048,True,middle,-0.47559825080068097,-0.6652519110227815,0.46012841510900365,-0.05903897029032329
250,SCO_L,-15.105083333333331,-0.0149999999999987,True,middle,-0.7050389183428718,-0.5524444881495163,-0.26600033961234676,-0.021132577735746824
251,SCO_L,-15.125583333333331,-0.0510000000000001,True,middle,-0.8874652722595217,0.13280849425502272,-0.14946662630651908,-0.05417869370530905
252,SCO_L,-15.158541666666666,-0.0399999999999991,True,middle,-0.7963082548610173,0.2567597886601445,0.6431357316371715,-0.09394177570913365
253,SCO_L,-15.200416666666667,-0.0459999999999993,True,middle,-0.792130191249727,0.3752930623814201,0.3582954777002668,-0.18972384980793164
254,SCO_L,-15.257916666666668,-0.0259999999999998,True,middle,-0.7837114862934492,-0.4123353636628816,-0.26969350141428966,-0.10933186540850894
255,SCO_L,-15.283333333333331,-0.0259999999999998,True,middle,-0.24079627011079127,-1.0000128696622332,-0.4097596628426578,-0.13439971152844254
256,SCO_L,-15.313958333333334,-0.0299999999999993,True,middle,-0.9141132738374403,-0.25884855076627244,-0.43869693003180676,-0.09284253143721395
257,SCO_L,-15.343916666666669,-0.023999999999999,True,middle,-0.9139460206432883,-0.07555144928394543,-0.5038124310572615,-0.14711496686446618
258,SCO_L,-15.369083333333334,-0.0499999999999989,True,middle,-0.802051651411006,0.40851005022059755,0.35356653842511077,-0.15935340177243504
259,SCO_L,-15.4145,-0.0459999999999993,True,middle,-0.7486351294125098,0.5303399905117853,0.5598484066060897,-0.14613351653415374
260,SCO_L,-15.464458333333331,-0.0459999999999993,True,middle,-0.7619999661206498,0.49992283292126277,0.44984003072532114,-0.20221033193841453
261,SCO_L,-15.518666666666666,-0.0589999999999992,True,middle,-0.8476679012348419,-0.06687972065808417,0.15928509173731648,-0.2908469493114028
262,SCO_L,-15.574791666666668,-0.0259999999999998,True,middle,-0.8583601430661436,-0.4264849167988993,-0.47798544141572913,-0.13290474581582548
263,SCO_L,-15.606208333333331,-0.0259999999999998,True,middle,-0.9137538113609903,-0.1601473320248456,-0.45904907742724055,-0.0836366263390385
264,SCO_L,-15.634125,-0.0299999999999993,True,middle,-0.771025426380137,-0.4236098173193596,-0.1559108642155263,-0.1660419865580079
265,SCO_L,-15.6675,-0.0620000000000011,True,middle,-0.8588572081495065,0.23527506017795016,0.24446806146496236,-0.1332869625629311
266,SCO_L,-15.722958333333333,-0.0299999999999993,True,middle,-0.8936791356363114,-0.07147736353229431,0.03956607930377799,-0.05801653995587882
267,SCO_L,-15.761083333333334,-0.0310000000000005,True,middle,-0.8515553120594761,-0.2700357976514882,-0.16741436763872708,-0.17083811980133473
268,SCO_L,-15.793875,-0.0410000000000003,True,middle,-0.6958525488216929,0.6695834193064913,0.4392177993527525,-0.15262978842138658
269,SCO_L,-15.838041666666667,-0.0440000000000004,True,middle,-0.853920098806561,0.23591778881495512,0.03531671137891011,-0.07790947136505771
270,SCO_L,-15.882666666666667,-0.032,True,middle,-0.8809735616101538,0.1948174092815625,-0.2005842726852573,-0.18585320339827652
271,SCO_L,-15.918166666666666,-0.0489999999999994,True,middle,-0.7471203060971275,0.5512943230161941,0.5051266334326694,-0.13843597782127423
272,SCO_L,-15.967875,-0.0479999999999981,True,middle,-0.6695475671805481,0.7173711547196902,0.41272210244153645,-0.1346584107067818
273,SCO_L,-16.01275,-0.0509999999999983,True,middle,-0.696263607338866,0.670101402266339,0.4115821142330333,-0.16263722465963168
274,SCO_L,-16.060875,-0.0509999999999983,True,middle,-0.7634131284692821,0.46972771439641237,0.5613992811899313,-0.11704128234965318
275,SCO_L,-16.115708333333334,-0.049000000000003,True,middle,-0.6986468555972415,0.6754396954037637,0.3697003982830899,-0.14452856740077472
276,SCO_L,-16.169999999999998,-0.0569999999999986,True,middle,-0.7221339052348309,0.6339892509699675,0.310272352828935,-0.2621161671563911
277,SCO_L,-16.232791666666667,-0.0599999999999987,True,middle,-0.7767978204636491,0.5074924287762946,0.10461065859038578,-0.21389458374249923
278,SCO_L,-16.288999999999998,-0.0709999999999979,True,middle,-0.775998409704053,0.5171810576795929,0.22090415651081774,-0.2823328743089189
279,SCO_L,-16.355791666666665,-0.059000000000001,True,middle,-0.8613546705976528,0.1979043862684362,0.10153756098794273,-0.21559289376379612
280,SCO_L,-16.41125,-0.0440000000000004,True,middle,-0.7745039482649088,0.5061392791227313,0.055057404251234614,-0.2098150896886535
281,SCO_L,-16.468208333333333,-0.0850000000000008,True,middle,-0.7773583441710111,0.4979790432500763,0.09982820457707887,-0.22851783859790964
282,SCO_L,-16.540499999999998,-0.0549999999999996,True,middle,-0.7052112197339317,0.6369468359084597,0.4607488326310932,-0.017001428800017263
283,SCO_L,-16.593791666666664,-0.0449999999999981,True,middle,-0.8449842596429762,0.20407142326209612,0.24296048034788992,-0.06603218686437085
284,SCO_L,-16.630916666666668,-0.0390000000000014,True,middle,-0.6736839076847343,0.718528652368272,0.2900562766904904,-0.19614019072289823
285,SCO_L,-16.678791666666665,-0.0569999999999986,True,middle,-0.7575279026622497,0.5357041890630585,0.3513278918401367,-0.14020668306164563
286,SCO_L,-16.732125,-0.0429999999999992,True,middle,-0.8035590509665522,0.4062093892049864,0.2574677804067322,-0.07146991377304089
287,SCO_L,-16.775541666666665,-0.0199999999999995,True,middle,-0.5515876108599533,-0.5993201498852395,0.11414214407161159,-0.020571389817413764
288,SCO_L,-16.794458333333335,-0.0390000000000014,True,middle,-0.7782866070430821,0.48063621963063635,0.2753794480005206,-0.006907460748771336
289,SCO_L,-16.832583333333332,-0.0310000000000023,True,middle,-0.6824015834913917,0.6749840294323195,0.29515353009195466,0.09815181786641133
290,SCO_L,-16.863958333333333,-0.0410000000000003,True,middle,-0.8209001926298684,0.37490707675476476,0.0995557775906797,-0.04762019938989879
291,SCO_L,-16.897499999999997,-0.0240000000000009,True,middle,-0.6768436161183989,0.6871637064399083,0.31868975451208076,0.0767467341296159
292,SCO_L,-16.93075,-0.032,True,middle,-0.6520388331296658,0.734603263553664,0.25938354735747604,0.0214398525962643
293,SCO_L,-16.964708333333334,-0.0289999999999999,True,middle,-0.7336914943309119,0.5806840743786985,0.12437989317649539,-0.03249171623511155
294,SCO_L,-17.002625,-0.0500000000000006,True,middle,-0.7455813644928585,0.5665419488453086,0.198263996373596,-0.09575410711190928
295,SCO_L,-17.048083333333334,-0.0560000000000009,True,middle,-0.7278746526240304,-0.42327618141369205,0.10341525961307077,-0.03519928367991262
296,SCO_L,-17.086541666666665,-0.0019999999999988,True,middle,-0.7210715311641799,-0.5634129447483424,-0.32551567243373525,0.10408955847905824
297,SCO_L,-17.096375,-0.0079999999999991,True,middle,-0.26046611023454747,-1.0211311379913361,-0.45907582878856473,0.16719155820932902
298,SCO_L,-17.103416666666664,-0.0339999999999989,True,middle,-0.8614611861139514,-0.0068324514093507155,-0.039752482947439466,0.19228992987043386
299,SCO_L,-17.120416666666667,-0.0019999999999988,True,middle,-0.7926921699162787,0.35792199784171236,-0.2106387988892088,0.40230608396634177
300,SCO_L,-17.129541666666665,-0.0160000000000017,True,middle,-0.9093048616050678,-0.19130295525491425,-0.4874589076258775,0.18254039175179268
301,SCO_L,-17.137625,-0.0079999999999991,True,middle,-0.8522179506554397,0.19890857024370948,-0.4698511013681942,0.038711803152432306
302,SCO_L,-17.148958333333333,-0.036999999999999,True,middle,-0.8113868504250515,0.42928254539440774,-0.1633792534380012,-0.01802907365022549
303,SCO_L,-17.176875,-0.0110000000000027,True,middle,-0.8002661427627843,0.4090920756040936,-0.02624290566495285,0.19784571941457688
304,SCO_L,-17.198166666666665,-0.0189999999999983,True,middle,-0.9032328377791585,0.0007501040204253577,-0.4387811697867409,0.07958697754667685
305,SCO_L,-17.202,0.0040000000000013,True,middle,-0.7369815148931615,0.542394028711813,0.19858257670707433,0.18587678471333718
306,SCO_L,-17.219791666666666,-0.0219999999999984,True,middle,-0.8666792383348519,0.22576677802165965,-0.5877769281322855,0.06543641691079521
307,SCO_L,-17.233583333333332,-0.0139999999999993,True,middle,-0.9433802106480179,0.015882070928519326,-0.6447764860010105,0.03796064708961923
308,SCO_L,-17.244458333333334,-0.0139999999999993,True,middle,-0.827656855093696,0.3850977624908922,-0.6332890551431299,0.013706266675423922
309,SCO_L,-17.25466666666667,-0.0210000000000007,True,middle,-0.8015749649694549,0.4401909222418283,-0.20852210959787368,0.09066750708961095
310,SCO_L,-17.269625,-0.0110000000000027,True,middle,-0.7464294149862181,0.5246463332792619,0.08374769107040231,0.2974340910869684
311,SCO_L,-17.281125,-0.0019999999999988,True,end,-0.78244678183603,-0.4087926003258962,-0.4383116217502172,0.11469697376685356
312,SCO_L,-17.275166666666667,0.0229999999999996,True,end,-0.8375750627228147,0.17233571871308004,-0.5320619792807326,0.463154545679767
313,SCO_L,-17.274833333333333,-0.0120000000000004,True,end,-0.8941842404763699,-0.2604918588459119,-0.5715722926289408,0.13728666759384214
314,SCO_L,-17.27925,0.0050000000000025,True,end,-0.5261958552109963,-0.882341207169552,-0.5376867249480787,0.02062330319083077
315,SCO_L,-17.280083333333334,-0.0060000000000002,True,end,-0.7963907852067248,0.4008951662876863,-0.47316777024152695,0.22194265863974413
316,SCO_L,-17.274208333333334,0.0079999999999991,True,end,-0.8048053766462415,0.2999050098306786,-0.07500782954607743,0.43954310346617614
317,SCO_L,-17.277708333333333,-0.0179999999999971,True,end,-0.7512493265359069,0.45425738870264265,0.140188623814695,0.5058926192259529
318,SCO_L,-17.285,-0.004999999999999,True,end,-0.8020092588619266,0.3124139336760819,0.032675646345697605,0.5344329496109339
319,SCO_L,-17.295708333333334,-0.0039999999999977,True,end,-0.8312676473086076,0.23588184356147995,-0.043087513557986803,0.3040411653445297
320,SCO_L,-17.309458333333335,-0.0139999999999993,True,end,-0.83312447446485,-0.24817600922679492,-0.08546877646386403,0.2786538315692872
321,SCO_L,-17.324208333333335,0.0069999999999978,True,end,-0.695543900856917,-0.6157585108055299,-0.4799764572919029,0.5514454735269445
322,SCO_L,-17.323208333333334,0.0019999999999988,True,end,0.07866874702725574,-1.1311643615666986,-0.4937982052185228,0.6040312454090911
323,SCO_L,-17.318416666666668,0.0109999999999992,True,end,-0.7419353506690393,0.12061880199132059,0.10412741165033912,1.2988707321500788
324,SCO_L,-17.32,-0.0250000000000021,True,end,-0.7594807550517608,-0.4191136999280191,-0.2521653200883185,1.194105610028415
325,SCO_L,-17.324833333333334,0.0889999999999986,True,end,-0.777741307795588,-0.06843880624898496,-0.12554413985902463,1.4336080707019385
326,SCO_L,-17.240583333333333,-0.2369999999999983,True,beginning,-0.6137806597234732,-0.37115920779761546,0.7896581212055092,0.19778752015660425
327,SCO_L,-17.361291666666666,-0.0169999999999994,True,beginning,-0.7418070200771082,-0.19232572672151999,0.6385633673467354,0.1610744246626444
328,SCO_L,-17.395333333333333,-0.0330000000000012,True,beginning,-0.7853785175797833,-0.1241110853199589,0.6297347251550873,0.08277818833618097
329,SCO_L,-17.39945833333333,0.0240000000000009,True,beginning,-0.7888466913125538,0.22027058174118,0.6623057216862647,-0.03206356159808847
330,SCO_L,-17.376541666666668,0.0160000000000017,True,beginning,-0.7382040090671215,0.5378095235069922,0.5338629432732205,-0.14342797346711464
331,SCO_L,-17.361833333333333,0.022000000000002,True,beginning,-0.25845638124795955,-0.9042406405622067,-0.1825918212318484,0.04002377094510111
332,SCO_L,-17.346541666666667,-0.0069999999999978,True,beginning,-0.14362733806727182,-0.8526340607533079,0.30233035839146677,0.016749178214958024
333,SCO_L,-17.34358333333333,0.0179999999999971,True,beginning,-0.7921163962032366,0.2461984092232676,0.6385466742733655,0.02170926515660395
334,SCO_L,-17.325541666666666,0.0140000000000028,True,beginning,-0.7345452187980062,0.5701356623010551,0.535205902661602,-0.223728151494042
335,SCO_L,-17.31416666666667,-0.0030000000000001,True,beginning,-0.7705310940065736,0.4669996270104965,0.5232503912894088,-0.23024281006644123
336,SCO_L,-17.312749999999998,0.0040000000000013,True,beginning,-0.7903264934066333,0.05005713006551264,0.5591357382030767,-0.2257441718596238
337,SCO_L,-17.323083333333333,-0.0159999999999982,True,beginning,-0.779326428502616,0.400022562315238,0.6283090510726552,-0.11796834555713899
338,SCO_L,-17.42025,-0.0479999999999981,True,middle,-0.6921998215769611,-0.45268823797733054,0.3837353023546344,-0.08756523883762547
339,SCO_L,-17.47075,-0.0480000000000018,True,middle,-0.8236241666025182,0.26120553653765494,0.4735181119795131,-0.1808006051438732
340,SCO_L,-17.526083333333332,-0.0850000000000008,True,middle,-0.8675264065672923,-0.03935231900286463,0.04863813621301754,-0.1485167822772491
341,SCO_L,-17.543458333333334,0.0030000000000001,True,middle,-0.761270627372947,0.5292826250175143,0.44220086897410465,-0.2450623834101675
342,SCO_L,-17.539666666666665,-0.0120000000000004,True,middle,-0.7909834827537477,0.42718209791480455,0.4487435871587291,-0.2809699698675508
343,SCO_L,-17.543666666666667,-0.027000000000001,True,middle,-0.8385092030944746,0.288335366528934,0.17242863606018483,-0.33228279301409647
344,SCO_L,-17.581374999999998,-0.0180000000000006,True,middle,-0.7901423312848311,-0.24766945626826467,0.3867928343546563,-0.2001174872622738
345,SCO_L,-17.573875,0.0289999999999999,True,middle,0.5903689659925433,-0.9483262933758781,-0.6834120164456554,-0.0031898922427814683
346,SCO_L,-17.589625,-0.0579999999999998,True,middle,0.262971860531705,-1.012681898841004,-0.31834090567572293,-0.1373928454081737
347,SCO_L,-17.621125,-0.0019999999999988,True,middle,-0.021909669899028004,-1.0316346940989203,-0.3617350518463753,-0.1193525789355791
348,SCO_L,-17.600041666666666,0.004999999999999,True,middle,-0.3311354237606241,-0.957183467134808,-0.46399650577628376,-0.09737460059089378
349,SCO_L,-17.633375,-0.0389999999999979,True,middle,-0.40604780684913644,-0.753985834508562,0.2624939764699251,-0.2667983446744352
350,SCO_L,-17.718208333333333,-0.177000000000003,True,middle,-0.7469298600048413,-0.3486838297612913,0.432044232030072,-0.13485302535674132
351,SCO_L,-17.820333333333334,-0.0380000000000002,True,middle,-0.8985005154517547,-0.013397987806616619,-0.02008466644501265,-0.09062738469818633
352,SCO_L,-17.85504166666667,0.009999999999998,True,middle,-0.9297711310328879,-0.06532170262754108,-0.5547470651681536,-0.226069086287606
353,SCO_L,-17.861541666666668,-0.0010000000000012,True,middle,-0.8352529366881136,0.3680855487420284,-0.6063955217490159,-0.3529354550765786
354,SCO_L,-17.862624999999998,0.0040000000000013,True,middle,-0.42453980434972455,-0.8428676255777783,-0.176421572853283,-0.12302491787869732
355,SCO_L,-17.856791666666666,-0.022000000000002,True,middle,-0.808415211909252,-0.22410885234459252,0.20193000495213367,-0.06754421704493518
356,SCO_L,-17.873124999999998,-0.0080000000000026,True,middle,-0.7030463199402116,0.6495393620888152,0.5294723009113634,-0.19230957121938916
357,SCO_L,-17.886083333333335,-0.0010000000000012,True,middle,-0.7398790330342435,0.5724048945087472,0.5120426199732417,-0.21241045998307775
358,SCO_L,-17.886708333333335,-0.0070000000000014,True,middle,-0.8409237470409019,0.15978002356177887,0.45033168225501596,-0.13266860588451054
359,SCO_L,-17.903291666666664,-0.0150000000000005,True,middle,-0.9278747768576752,-0.16713105864434277,-0.6203269494051168,-0.010119134000520435
360,SCO_L,-17.900541666666665,0.0079999999999991,True,middle,-0.895413061787297,0.19266539323019657,-0.6617337241597382,-0.10459414061707607
361,SCO_L,-17.891625,0.0110000000000027,True,middle,-0.29562383026623806,-1.0114569580618116,-0.4844876987992047,-0.15130791984157504
362,SCO_L,-17.88233333333333,-0.0030000000000001,True,middle,-0.8461346870203866,-0.4468229454582636,-0.2893952300088562,-0.1165946698603708
363,SCO_L,-17.8825,-0.0140000000000028,True,middle,-0.882008747764199,0.15181346818266162,0.09874928405233331,-0.09229853179519135
364,SCO_L,-17.89945833333333,0.0010000000000012,True,middle,-0.6734981097180028,0.7017380058926573,0.4962826035103791,-0.0612480730168507
365,SCO_L,-17.906041666666667,-0.0109999999999992,True,middle,-0.664804645806338,0.71988058646887,0.49601364105282436,-0.11226525662570393
366,SCO_L,-17.91391666666667,0.0030000000000001,True,middle,-0.6294566026403202,0.7874018972210629,0.45981943461032665,-0.18394582693934972
367,SCO_L,-17.90375,0.0,True,middle,-0.7196913275821013,0.6166037051521558,0.4233584108791015,-0.14844054739087303
368,SCO_L,-17.907958333333333,-0.009999999999998,True,middle,-0.7711063541500113,0.4902239886050542,0.30839024597164866,-0.18617783601691393
369,SCO_L,-17.926624999999998,0.0010000000000012,True,middle,-0.6978991220065446,0.6347701123667512,-0.2783253292191328,-0.2165243551451437
370,SCO_L,-17.92504166666667,-0.0090000000000003,True,middle,-0.8887662770347649,0.16206754597927542,-0.37380636580089177,-0.19660080847982828
371,SCO_L,-17.918499999999998,0.0020000000000024,True,middle,-0.804568307202064,0.4241134756809257,0.16155923298240032,-0.1664864610555052
372,SCO_L,-17.894541666666665,0.3229999999999968,True,middle,-0.7940028805249594,0.4511202471737147,0.22196003356162577,-0.21760883069145578
373,SCO_L,-17.499125,-0.1720000000000006,True,middle,0.4352608440434858,-0.9842044720378439,-0.5100060253995633,0.02886411088180784
374,SCO_L,-17.543125,-0.0069999999999978,True,middle,0.2975459882563801,-0.8372721646214746,0.3384718810069985,0.2706515906044
375,SCO_L,-17.551791666666666,-0.0189999999999983,True,middle,1.2268395266684,0.1274015294769783,0.34091984563911265,0.5360205748829233
376,SCO_L,-17.557083333333335,0.0,True,middle,0.8729669914302765,-0.5986692300144781,0.20437076185085057,0.3644312390549521
377,SCO_L,-17.572708333333335,-0.0159999999999982,True,middle,0.35122938323386416,-0.9718246417136038,-0.2887463851517179,0.07651171635802691
378,SCO_L,-17.587416666666666,-0.0050000000000025,True,middle,-0.152854622334804,-1.0186680916367494,-0.47464992898997876,0.03205277297140595
379,SCO_L,-17.60175,-0.0210000000000007,True,middle,-0.08576589922815787,-1.0573737483682146,-0.5668499680988319,0.05110919210716308
380,SCO_L,-17.619375,-0.0090000000000003,True,middle,1.0280929542335195,-0.38165103701840114,-0.2661912848717849,0.04493273492123772
381,SCO_L,-17.63083333333333,-0.017000000000003,True,middle,1.1378248500807329,-0.1151801060659063,-0.045329430385727676,0.199176428265935
382,SCO_L,-17.641625,-0.0119999999999969,True,middle,-0.6966713964737229,-0.6249589969109941,-0.31011034402636134,0.19353984977022667
383,SCO_L,-17.65975,-0.0139999999999993,True,middle,-0.10795666959982163,-0.9126729148345527,-0.005107307446340179,0.2799884391243329
384,SCO_L,-17.665166666666668,0.0,True,middle,1.1760484320425677,-0.06283517228839226,0.06185454846574931,0.5285935766778425
385,SCO_L,-17.673750000000002,-0.0070000000000014,True,middle,-0.22962473200571246,-0.7390684727692803,0.3989062852015379,0.7845330523323483
386,SCO_L,-17.678875,-0.0040000000000013,True,end,1.1958952064368344,0.02798998519230442,0.1265469927941143,0.696883983564262
387,SCO_L,-17.683958333333333,0.004999999999999,True,end,-0.1866106130235968,-0.8650811994335337,0.18263010324095405,0.809681589822168
388,SCO_L,-17.674208333333333,0.0060000000000002,True,end,1.059575326172587,-0.3976945737934853,0.1222924200974665,0.8107496212086138
389,SCO_L,-17.676583333333333,0.0039999999999977,True,end,1.0679827569416056,-0.4056163405017335,-0.16846211450554657,0.7713330680272369
390,SCO_L,-17.68466666666667,-0.0109999999999992,True,end,0.9704788708997907,-0.5511606765860164,-0.6149078596429037,0.41974596187194047
391,SCO_L,-17.677458333333334,0.0030000000000001,True,end,0.4170741254468891,-0.7939840333733419,0.5220293414009203,1.0543223463875306
392,SCO_L,-17.673958333333335,0.0,True,end,0.5129694672020725,-0.9415384633399433,-0.41801621943731854,0.24427736026340707
393,SCO_L,-17.681,-0.0020000000000024,True,end,0.24328053194017887,-1.0708965633108416,-0.5827157727248904,0.10263022210341328
394,SCO_L,-17.674541666666666,0.0120000000000004,True,end,0.6203694290007506,-0.7352697043426815,0.4171453644841161,0.9604601504242234
395,SCO_L,-17.66875,-0.0089999999999967,True,end,1.2297392038804855,0.3642536817902829,0.16510884483597627,1.2903458606336842
396,SCO_L,-17.673791666666666,0.0039999999999977,True,end,1.240600850038683,0.02600219753844397,0.20137625380610674,1.0382000775858389
397,SCO_L,-17.790375,-0.2409999999999995,True,beginning,0.2520167129511211,-0.929585929476478,0.41661489645130023,0.1997090620144278
398,SCO_L,-17.801708333333334,0.0079999999999991,True,beginning,0.8570465426375322,-0.6274580716411516,0.49373634483333967,0.15889082036599875
399,SCO_L,-17.79220833333333,0.0100000000000015,True,beginning,1.1706771785231493,-0.1640550237646075,0.6826377241738034,0.1235248691026566
400,SCO_L,-17.7885,-0.009999999999998,True,beginning,1.1140799808382507,-0.26438829932715713,0.4447902872961472,0.0848403433537724
401,SCO_L,-17.960041666666665,-0.0440000000000004,True,beginning,0.8093539730265016,-0.657944708666583,0.2847991244970011,-0.04331034872145286
402,SCO_L,-17.996916666666667,-0.0569999999999986,True,beginning,0.006198799733729847,-0.8747141890890245,0.32496676923672835,-0.08340552836140813
